Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.34,49.69,4.04,3.98,52.65,3.27,5.28,49.69,3.44,6.69,49.9,3.8,8.16,49.6,4.12,9.06,49.4,4.37,9.14,49.28,4.56,7.62,49.8,4.72,6.58,69.77,5.25
Kiriko,5.99,48.27,4.07,5.67,50.18,3.23,6.16,48.41,3.52,6.02,48.18,3.92,5.94,48.18,4.28,6,48.01,4.49,5.93,47.83,4.64,5.78,49.42,4.8,3.42,61.56,6.35
Genji,3.26,49.3,2.18,4.61,58.48,2.56,3.23,47.1,1.94,3.05,48.74,2.13,3.26,49.18,2.22,3.34,49.24,2.22,3.2,47.89,2.27,2.57,49.7,2.39,0.45,71.1,4.32
Moira,2.75,48.81,4.6,4.04,51.25,3.8,4.11,49.19,4.12,3.27,48.42,4.56,2.46,48.46,4.98,1.74,48.63,5.43,1.13,47.43,5.59,0.57,48.32,5.81,0.65,37.94,6.55
Sojourn,2.62,45.55,2.43,2.67,48.1,2.32,2.75,44.92,2.2,2.51,44.67,2.33,2.37,44.88,2.46,2.68,46.24,2.6,3.19,47.11,2.7,3.94,49.68,2.98,2.58,54.29,3.09
Soldier: 76,2.79,47.9,2.46,4.18,53,2.6,3.56,46.98,2.31,3.04,46.69,2.4,2.56,47.51,2.49,2.2,48.94,2.64,1.97,49.62,2.74,1.5,51.53,3.03,0.65,57.6,2.39
Cassidy,5.42,47.58,2.46,4.05,54.51,2.41,4.22,47.85,2.21,4.84,47.57,2.36,5.65,46.88,2.47,6.51,47.03,2.56,7.12,47.49,2.67,7.27,48.82,2.87,5.16,58.13,3.61
Zenyatta,2.61,53.75,4.89,2.82,54.17,4.03,2.8,53.24,4.32,2.7,54.13,4.74,2.68,54.18,5.15,2.47,53.76,5.44,2.1,51.52,5.54,1.42,51.34,5.49,0.39,0,2.33
Reaper,1.93,51.15,2.34,2.65,57.96,2.76,2.41,50.74,2.3,2.16,50.55,2.3,1.81,50.54,2.34,1.49,50.83,2.34,1.23,51.27,2.36,1.01,51.72,2.44,4.71,52.3,3.2
Juno,3.26,51.04,4.16,3.97,51.12,3.19,3.74,50.06,3.56,3.33,51.16,4.04,3.06,51.28,4.44,3.03,51.45,4.77,2.97,51.52,4.91,2.8,50.43,4.95,1.68,58.13,5.37
Ashe,3.23,52.11,2.96,2.13,53.66,2.76,2.58,51.97,2.74,3.01,51.78,2.91,3.38,52.1,3,3.69,51.69,3.03,4.17,52.82,3.09,4.72,54.85,3.27,2.39,55.48,3.41
Ramattra,1.71,48.01,3.34,2.27,52.12,3.38,2.37,48.95,3.3,2.07,47.62,3.3,1.52,46.98,3.35,1.14,47.13,3.45,0.89,46.37,3.42,0.94,47.66,3.63,0.97,63.93,4.22
Mercy,2.9,49.93,3.91,3.75,47.47,2.42,2.78,47.82,2.95,2.68,49.89,3.62,2.88,50.4,4.24,2.98,50.68,4.81,3.25,51.29,5.38,3.3,53.93,6.01,1.87,74.61,6.87
Zarya,1.92,50.88,4.35,1.23,53.11,3.85,1.49,51.19,3.89,1.75,50.29,4.11,1.93,49.87,4.33,2.14,51.03,4.61,2.74,51.66,4.86,4.15,55.2,5.35,6.52,59.26,6.09
