Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.01,50.47,3.97,4.13,50.53,3.05,6.17,50.53,3.33,7.15,50.39,3.62,8.67,50.4,4.05,10.57,50.48,4.47,11.43,50.69,4.81,9.47,51.79,4.99,4.82,73.53,5.81
Kiriko,6.28,48.97,3.93,6.1,50.9,3.4,6.67,48.41,3.41,6.32,48.58,3.73,6.19,48.97,4.15,6.19,49.33,4.54,6.04,49.75,4.78,5.17,50.72,4.89,2.06,73.19,6.1
Genji,5.58,53.35,2.34,6.71,61.35,2.99,4.98,50.05,2.11,5.3,52.3,2.25,5.8,53.49,2.35,5.94,54.1,2.42,5.64,54.09,2.51,4.71,54.1,2.63,2.25,65.51,2.75
Moira,3.23,49.2,4.45,4.01,51.59,3.94,4.25,49.37,4,3.7,49.01,4.3,2.97,48.85,4.79,2.26,48.66,5.36,1.46,48.2,5.66,0.68,50.52,6.12,0.62,66.43,8.1
Sojourn,3.39,46.05,2.43,3.69,48.4,2.45,3.68,44.87,2.2,3.38,45.37,2.32,3.17,45.72,2.47,3.26,47.21,2.65,3.68,48.24,2.84,4.4,51.28,3.12,8.59,62.61,3.71
Soldier: 76,4.22,49.93,2.59,6.18,55.25,2.95,4.7,48.18,2.36,4.39,49.22,2.51,4.06,49.59,2.63,3.52,50.47,2.75,2.95,51.47,2.93,2.25,53.31,3.16,1.13,44.01,3.51
Cassidy,5.61,49.83,2.53,4.33,51.87,2.38,4.5,49.22,2.24,5,50.23,2.42,5.91,49.99,2.57,6.91,49.22,2.69,7.85,49.12,2.82,8.45,49.56,2.99,19.85,76.12,4.3
Zenyatta,3.41,52.46,4.52,2.29,50.38,3.68,3.41,52.58,3.99,3.45,53.05,4.3,3.55,52.89,4.73,3.61,51.83,5.16,3.25,50.05,5.38,2.39,48.81,5.61,0.82,78.96,6.48
Reaper,2.14,54.1,2.47,4.33,65.16,3.58,2.7,51.58,2.3,2.36,52.68,2.37,1.89,52.87,2.38,1.32,52.9,2.38,0.81,53.72,2.4,0.55,56.77,2.61,0.19,97.77,3.25
Juno,4.32,50.13,3.76,5.43,52.61,3.47,5.19,49.22,3.24,4.48,49.73,3.57,3.96,50.11,4.02,3.69,50.72,4.54,3.5,51.18,4.93,3.02,53.45,5.2,2.76,83.1,5.14
