Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.37,48.71,3.93,3.74,52.52,3.2,4.85,49.04,3.29,5.66,48.55,3.62,6.8,48.42,3.99,7.92,48.62,4.33,8.46,48.92,4.59,7.37,49.36,4.68,7.14,61.78,5.09
Kiriko,5.33,48.35,4.02,5.44,50.37,3.3,6.07,48.22,3.49,5.48,48.18,3.88,5.13,48.33,4.25,4.97,48.17,4.49,4.91,48.46,4.65,4.85,48.99,4.82,2.61,67.33,7.33
Genji,5.71,53.3,2.34,5.76,61.5,2.8,4.75,51.81,2.17,5.36,52.49,2.26,6.01,53.24,2.34,6.4,53.56,2.41,6.28,53.45,2.5,5.44,53.83,2.69,3.84,65.78,3.28
Moira,2.55,47.39,4.42,3.59,50.13,3.73,3.58,48.09,3.95,2.95,47.23,4.27,2.33,46.72,4.77,1.78,46.59,5.19,1.2,46.12,5.43,0.66,48.8,5.74,1.38,63.2,7.68
Sojourn,2.99,45.65,2.34,2.76,51.26,2.34,3.02,45.58,2.16,2.95,45.26,2.23,2.86,44.82,2.35,3.01,45.61,2.48,3.52,46.25,2.65,4.16,49.54,2.92,3.76,59.73,3.09
Soldier: 76,3.49,49.33,2.51,4.86,55.16,2.67,4.09,48.76,2.34,3.8,48.62,2.45,3.35,48.93,2.54,2.89,49.46,2.66,2.39,49.87,2.78,1.88,50.85,3.01,1.07,51.69,3.37
Cassidy,7.75,48.68,2.32,5.31,57.08,2.49,5.86,49.54,2.12,6.98,48.87,2.22,8.24,48.27,2.33,9.39,47.88,2.42,10,47.5,2.52,10.1,48.45,2.7,21.18,76.03,3.85
Zenyatta,2.98,53.01,4.69,3.03,54.21,3.99,3.1,52.93,4.12,3.06,53.12,4.48,3.08,53.4,4.91,2.9,52.68,5.25,2.4,50.87,5.42,1.79,49.56,5.63,0.38,34.79,4.56
Reaper,2.21,55.82,2.55,3.25,59.78,2.93,2.71,54.3,2.47,2.56,55.16,2.5,2.1,55.95,2.53,1.67,56.69,2.59,1.16,58.59,2.65,0.85,60.83,2.97,3.61,64.38,3.45
Juno,2.31,49.15,3.79,3.16,50.56,3.08,2.89,48.88,3.28,2.41,48.87,3.66,2.12,48.98,4.07,1.95,49.96,4.44,1.92,48.93,4.57,1.57,49.89,4.4,0.54,97.83,2.67
Ashe,2.09,50.88,2.75,1.83,55.09,2.7,2.03,51.22,2.53,2.1,50.71,2.68,2.15,50.53,2.82,2.12,50.35,2.87,2.04,50.91,2.95,1.82,54.18,3.16,1.3,51.03,3.39
Ramattra,1.33,45.93,3.1,1.93,52.73,3.32,1.98,46.97,3.07,1.65,45.29,3.07,1.14,44.42,3.09,0.75,44.17,3.13,0.59,45.64,3.27,0.56,49.27,3.49,0.15,59.24,3.67
Mercy,2.4,49.28,3.77,3.44,48.23,2.49,2.42,46.75,2.81,2.16,48.99,3.42,2.29,50.03,4.08,2.55,50.08,4.72,2.77,50.49,5.28,2.92,52.38,5.8,6.6,78.78,7.28
Zarya,1.44,50.84,4.18,1.13,55.85,4.04,1.31,51.43,3.82,1.47,50.41,4,1.49,49.58,4.19,1.38,50.79,4.5,1.64,52.71,4.75,2.12,54.95,5.14,1.46,69.01,5.92
Bastion,1.34,46.84,2.5,2.27,53.03,2.66,2.09,47.45,2.4,1.62,45.69,2.44,1.1,45.72,2.55,0.75,46.43,2.71,0.54,47.9,2.82,0.38,45.08,2.97,0.61,52.23,3.73
Lúcio,1.45,53.64,3.18,2.57,55.85,2.75,2.07,53.47,2.88,1.58,53.26,3.11,1.22,53.3,3.35,1.03,54.37,3.64,0.99,52.9,3.8,0.94,55.2,4.17,0.38,99.65,13.5
Mauga,1.17,48.45,3.83,1.68,49.37,3.66,1.43,47.82,3.56,1.29,47.31,3.69,1.11,48.43,3.97,0.89,50.77,4.16,0.77,51.09,4.38,0.91,53.2,4.67,0.08,0,1.33
Hanzo,3.46,50.84,2.98,3.43,56.73,2.94,3.3,50.72,2.68,3.3,50.58,2.84,3.38,50.49,3.01,3.7,50.37,3.17,4.1,50.81,3.33,4.16,52.52,3.53,5.45,55.11,3.55
Pharah,1.23,49.5,2.43,1.62,53.55,2.62,1.53,48.2,2.33,1.33,48.65,2.36,1.13,49.58,2.42,1.01,50.45,2.52,0.94,51.56,2.71,0.9,53.12,2.96,0.31,10.87,2.88
Illari,1.19,51.29,3.12,1.69,53.46,2.62,1.46,50.78,2.71,1.24,51.13,2.99,1.09,51.14,3.31,1.02,51.68,3.52,0.97,51.41,3.68,0.98,50.48,3.77,0.61,72.97,5.65
Doomfist,3.94,53.15,3.23,1.69,58.07,3.29,2.33,53.74,3.08,3.52,53.73,3.18,4.55,53.09,3.2,4.94,52.47,3.28,5.23,52.01,3.42,5.37,53.62,3.79,2.15,61.87,4.18
Venture,1.68,53.77,2.29,0.93,57.75,2.51,1.48,54.47,2.34,1.78,53.88,2.27,1.8,53.15,2.25,1.72,53.77,2.29,1.55,52.96,2.31,1.52,54.43,2.44,1.69,60.72,2.12
Junkrat,1.17,49.16,2.25,1.83,51.66,2.23,1.65,49.01,2.1,1.33,48.71,2.2,1.03,49.36,2.33,0.83,49.41,2.44,0.6,47.22,2.45,0.27,44.79,2.4,N,N,N
Sigma,1.95,53,4.01,1.61,55.97,3.83,2.06,53.2,3.79,2.12,52.76,3.94,1.99,52.95,4.09,1.73,52.79,4.21,1.62,52.46,4.24,1.78,52.86,4.54,0.69,69.73,5.81
Brigitte,1.46,48.6,3.62,1.04,51.19,2.9,1.36,50.39,3.1,1.46,48.87,3.39,1.5,48.2,3.71,1.55,47.75,4.1,1.56,47.08,4.32,1.32,47.4,4.54,0.31,80.66,8.5
