Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.62,49.64,3.79,3.88,51.75,3.05,5.2,49.7,3.38,6.8,49.69,3.74,7.89,48.81,3.93,8.33,50.13,4.14,8.38,49.3,4.27,7.08,50.76,4.58,4.24,55.76,4.96
Kiriko,6.2,48.61,3.95,7.19,49.34,3.25,6.79,48.53,3.62,6.05,48.13,4.05,5.79,48.65,4.32,5.53,48.67,4.47,5.73,48.81,4.56,5.55,51.49,4.86,3.08,68.67,5.06
Genji,4.21,51.66,2.07,4.06,54.07,2.18,3.87,50.55,1.94,4.22,51.35,2.04,4.62,51.95,2.12,4.46,52.1,2.12,4.06,50.97,2.18,2.82,52.84,2.43,1.67,59.7,2.25
Moira,4.45,51.65,4.64,6.01,50.97,3.84,5.53,51.38,4.27,4.57,51.83,4.8,3.84,52.43,5.24,2.98,51.89,5.49,2.32,50.97,5.54,1.43,49.32,6.18,0.39,80.52,6.62
Sojourn,3.17,46.37,2.35,2.21,49.38,2.28,2.64,45.95,2.21,3.06,46.02,2.31,3.48,45.88,2.35,3.93,46.45,2.44,4.59,46.78,2.56,5.09,46.92,2.87,3.08,73.37,3.5
Soldier: 76,3.02,50.32,2.42,3.41,52.06,2.44,3.57,49.52,2.33,3.21,49.62,2.39,2.68,50.81,2.48,2.33,50.8,2.56,2.04,52.15,2.7,1.48,55.38,2.93,0.51,99.38,4.44
Cassidy,4.77,48.68,2.29,3.07,53.47,2.29,3.79,49.31,2.13,4.7,48.2,2.25,5.44,47.85,2.3,6.09,47.82,2.41,6.64,48.3,2.51,7.06,50.2,2.77,7.45,65.12,3.55
Zenyatta,2.35,54.2,4.63,2.45,54.64,3.83,2.32,54.73,4.28,2.45,54.26,4.66,2.42,54.34,4.96,2.28,53.46,5.19,1.95,52.11,5.38,1.32,46.04,5.39,0.13,100,11
Reaper,2.17,53.56,2.29,2.77,56.68,2.61,2.49,52.24,2.21,2.28,52.78,2.21,1.9,54.26,2.3,1.66,53.78,2.35,1.41,54.82,2.39,1.43,50.37,2.4,1.8,66.71,3.01
Juno,2.15,51.09,4.64,2.99,51.09,3.8,2.37,50.76,4.27,1.99,50.99,4.83,1.93,51.59,5.22,1.84,51.15,5.21,1.92,50.63,5.36,2,54.89,5.78,0.9,78.97,6.89
