Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.54,48.78,3.85,3.62,50.34,3.03,4.94,49.08,3.38,6.57,48.57,3.77,8.14,48.47,4.07,8.79,48.82,4.26,8.62,48.42,4.38,7.35,49.96,4.55,3.03,58.01,4.64
Kiriko,7,49.57,4.11,7.52,49.85,3.28,7.57,49.11,3.71,6.91,49.54,4.22,6.66,49.68,4.58,6.54,49.91,4.74,6.32,50.44,4.85,6.13,50.81,5.01,4.61,69.43,6.35
Genji,3.14,52.13,2.18,3.4,55.96,2.44,2.84,50.35,1.99,3.19,52.1,2.15,3.37,52.04,2.21,3.2,52.17,2.26,2.99,51.41,2.32,2.14,52.84,2.46,0.82,73.34,4.24
Moira,4.02,51.58,4.59,5.37,51.14,3.76,4.91,51.11,4.14,3.97,51.86,4.75,3.42,52.45,5.34,2.94,51.86,5.65,2.36,50.66,5.75,1.66,50.22,5.88,0.76,75.07,8.58
Sojourn,2.09,45.99,2.39,1.76,49.19,2.33,1.98,46.08,2.23,2.06,45.05,2.32,2.11,45.47,2.46,2.28,45.27,2.55,2.8,47.52,2.7,3.42,47.62,2.9,2.04,75.99,4.74
Soldier: 76,2.31,49.52,2.45,2.88,51.93,2.58,2.67,48.87,2.33,2.42,48.42,2.41,2,49.68,2.52,1.67,50.42,2.62,1.56,51.15,2.74,1.19,52.6,2.78,0.06,0,5.75
Cassidy,4.11,48.27,2.39,2.68,53.1,2.39,3.09,49.26,2.21,4,48.02,2.33,4.79,47.31,2.43,5.47,47.03,2.53,6.41,47.26,2.61,6.96,48.94,2.78,4.14,52.16,2.86
Zenyatta,2.35,53.6,4.79,2.39,52.2,3.92,2.25,53.81,4.3,2.33,54.39,4.85,2.53,54.03,5.25,2.45,53.08,5.45,2.08,50.24,5.51,1.44,49.36,5.62,0.35,42.27,5.48
Reaper,1.79,50.73,2.16,2.38,54.59,2.48,2.04,50,2.1,1.84,50.19,2.1,1.56,50.13,2.14,1.29,48.59,2.14,1.16,50.15,2.21,1.18,54.64,2.3,2.16,65.75,2.93
Juno,1.97,50.43,3.85,2.79,49.53,3.11,2.2,49.82,3.48,1.77,50.9,4.04,1.74,50.81,4.46,1.75,51.51,4.6,1.59,50.87,4.47,1.95,53.49,4.96,1.17,63.96,3.86
Ashe,1.55,51.39,2.84,1.1,51.53,2.61,1.34,51.46,2.67,1.63,51.32,2.82,1.73,51.29,2.93,1.72,51.08,2.97,1.9,52.35,3.06,2.03,51.89,3.2,0.88,45.31,3.09
Ramattra,1.94,48.12,3.15,2.9,51.11,3.2,2.75,47.93,3.06,1.99,46.97,3.14,1.26,47.38,3.25,0.95,47.7,3.37,0.8,46.85,3.41,0.81,47.35,3.66,1.17,46.57,3.8
Mercy,2.47,48.11,3.54,2.98,45.68,2.38,2.25,47.1,2.89,2.24,48.79,3.67,2.57,48.77,4.2,2.71,48.77,4.52,2.72,49.76,4.92,2.86,51.32,5.39,1.81,67.68,7.77
Zarya,1.43,52.68,4.54,0.92,55.28,4.13,1.21,52.27,4.07,1.46,51.56,4.36,1.49,52.34,4.72,1.69,53.19,5.07,2.18,54.27,5.32,3.28,56.2,5.6,6.94,69.49,6.8
