Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.15,48.53,3.86,3.21,51.52,3.09,3.82,48.71,3.3,4.85,48.28,3.68,5.87,48.15,3.97,6.39,48.37,4.23,6.62,49.08,4.45,5.96,49.57,4.57,5.25,69.35,5.05
Kiriko,4.2,47.76,4.03,4.95,49.07,3.23,4.79,47.27,3.53,4.29,47.45,4.01,3.9,47.66,4.35,3.74,48.04,4.58,3.66,48.96,4.74,3.57,50.09,4.92,3.85,67.01,6.3
Genji,2.8,51.01,2.17,3.65,55.54,2.34,2.63,48.45,1.94,2.59,50.42,2.11,2.85,51.51,2.22,3.04,51.69,2.28,2.86,50.91,2.34,2.17,52.41,2.48,0.99,59.76,3.22
Moira,2.13,48.82,4.46,3.52,49.7,3.68,3.23,48.8,4.03,2.34,48.46,4.51,1.69,48.9,5.08,1.16,48.69,5.46,0.81,49.49,5.64,0.47,47.82,5.96,0.37,7.19,3.23
Sojourn,2.22,46.23,2.47,2.11,48.42,2.33,2.18,45.21,2.24,2.07,45.26,2.38,2.08,46.04,2.52,2.41,47.17,2.68,3.02,47.72,2.8,3.54,49.84,2.98,1.87,52.19,3
Soldier: 76,3.2,49.59,2.53,3.98,52.72,2.55,3.72,48.37,2.38,3.43,48.65,2.47,2.97,49.81,2.59,2.61,50.79,2.72,2.34,51.72,2.87,1.95,52.23,3.01,0.75,59.96,3.23
Cassidy,4.72,48.98,2.51,3.39,53.81,2.39,3.56,48.9,2.24,4.29,48.93,2.42,5.12,48.51,2.55,5.99,48.45,2.65,6.54,49,2.77,6.87,49.73,2.94,5.76,73.25,4.39
Zenyatta,1.85,53.48,4.78,2.39,53.47,4,2.08,52.98,4.27,1.9,53.94,4.76,1.8,53.91,5.13,1.59,52.98,5.39,1.35,52.52,5.58,1.03,49.9,5.75,0.27,91.44,8.24
Reaper,1.92,54.13,2.48,2.61,56.31,2.69,2.39,52.93,2.41,2.09,53.4,2.42,1.73,54.58,2.48,1.41,55.36,2.56,1.12,56.83,2.62,0.98,58.07,2.79,5.83,59.27,3.33
Juno,2.19,50.57,4.04,3.64,50.77,3.24,2.9,49.4,3.51,2.14,50.15,4.06,1.78,51.79,4.61,1.69,51.63,4.94,1.67,51.6,5.02,1.73,52.25,5.2,1.84,89.01,6.8
Ashe,2.45,52.33,2.94,1.81,53.18,2.69,2.06,51.22,2.7,2.38,52.11,2.9,2.62,52.45,3.01,2.78,52.86,3.06,2.99,52.81,3.13,3.2,55.03,3.32,2.08,42.01,3.25
Ramattra,1.5,47.33,3.13,2.11,50.26,3.18,2.24,47.79,3.06,1.75,46.73,3.08,1.16,46.57,3.21,0.82,46.31,3.28,0.63,45.75,3.35,0.53,44.68,3.57,0.44,38.87,4.3
Mercy,2.74,49.87,3.93,3.32,46.36,2.44,2.49,47.67,2.95,2.51,49.72,3.81,2.76,50.91,4.43,3,51.44,4.92,3.07,50.88,5.31,3.41,53.69,6.06,6.65,70.17,6.7
Zarya,1.11,48.25,4.13,0.81,51.48,3.85,0.95,48.78,3.7,1.07,47.54,3.88,1.13,47.3,4.19,1.23,48.15,4.49,1.53,49.17,4.76,2.28,51.22,5.16,3.61,56.85,5.78
Bastion,2.14,47.97,2.63,2.85,51.56,2.63,2.91,48.37,2.52,2.35,46.96,2.58,1.82,46.98,2.72,1.47,47.83,2.82,1.19,48.57,2.93,1,52.75,3.23,1.3,58.77,3.99
Lúcio,0.85,50.38,2.84,1.78,51.69,2.48,1.2,49.37,2.64,0.81,50.28,2.89,0.65,50.39,3.1,0.58,51.69,3.23,0.6,51.68,3.44,0.57,47.81,3.34,0.58,93.15,7.72
Mauga,1.05,48.31,3.82,1.44,48.41,3.62,1.34,46.93,3.55,1.1,47.32,3.73,0.94,49.5,4.03,0.78,50.64,4.25,0.67,50.9,4.43,0.72,56.23,4.7,5.45,64.04,5.9
Hanzo,1.88,49.88,2.85,2.21,52.39,2.66,1.85,49.31,2.56,1.77,49.55,2.77,1.86,49.75,2.95,1.97,49.7,3.07,2.01,50.43,3.19,1.95,52.24,3.39,0.48,59.63,4.2
Pharah,1.1,51.45,2.51,1.2,51.84,2.57,1.23,50.8,2.48,1.14,51.27,2.47,1.05,51.78,2.51,0.99,51.92,2.53,0.95,51.45,2.64,0.77,55.42,2.96,0.68,54.07,3.1
Illari,1.16,53.42,3.44,1.46,52.33,2.74,1.27,52.42,3.01,1.14,53.04,3.41,1.07,53.92,3.67,1.03,54.8,3.86,1.2,54.67,3.98,1.43,54.14,4.13,1.84,77.48,5.87
Doomfist,2.51,51.62,3.16,1.2,55.19,3.09,1.48,51.16,2.92,2.23,51.77,3.08,3.02,51.6,3.14,3.5,51.19,3.25,3.64,51.45,3.41,3.91,52.64,3.76,3.37,48.34,4.57
Venture,0.8,52.06,2.22,0.52,53.96,2.24,0.72,53.51,2.27,0.84,51.31,2.19,0.86,51.66,2.21,0.83,52.33,2.21,0.81,50.92,2.22,0.71,51.42,2.38,0.1,1.98,2
Junkrat,1.28,51.6,2.42,1.74,51.2,2.3,1.65,50.98,2.28,1.37,51.3,2.4,1.15,52.14,2.53,0.97,52.48,2.58,0.74,53.7,2.68,0.43,52.8,2.6,N,N,N
Sigma,1.81,51.53,3.68,1.74,53.99,3.57,2.01,51.09,3.48,1.95,50.94,3.58,1.7,51.41,3.76,1.58,51.91,3.91,1.57,52.91,4.13,2.01,53.44,4.26,2.86,52.62,5.08
Brigitte,0.86,49.6,3.64,0.87,50.64,2.73,0.89,50.28,3.11,0.88,49.25,3.51,0.84,49.09,3.88,0.82,49.72,4.26,0.82,49.92,4.49,0.74,47.98,4.62,0.27,90.44,6.4
Widowmaker,1.26,47.09,2.4,1.7,49.17,2.6,1.26,44.92,2.23,1.17,46.13,2.33,1.16,47.22,2.41,1.29,48.72,2.48,1.47,49.23,2.55,1.82,51.13,2.78,1.5,44.6,3.11
Lifeweaver,1.04,47.64,4.13,1.24,47.61,2.92,1.17,47.48,3.57,1.14,48.46,4.22,1.02,47.43,4.52,0.84,46.87,4.82,0.64,45.81,4.92,0.38,45.92,4.88,0.2,44.96,8.4
Sombra,1.1,48.86,3.11,0.89,48.44,2.64,1.04,48.66,2.85,1.07,48.58,3.07,1.17,49.39,3.25,1.22,49.29,3.29,1.17,48.34,3.35,0.87,45.59,3.36,0.41,52.97,3.38
D.VA,1.39,49.41,5.43,2.14,49.58,4.86,1.68,46.75,4.72,1.35,49.28,5.35,1.18,50.56,5.93,1.14,52.29,6.34,1.24,51.62,6.55,1.69,52.03,7.08,2.79,62.75,9.82
Torbjörn,0.58,56.62,2.65,0.74,60.75,2.89,0.77,57.54,2.63,0.64,56.48,2.63,0.5,55.72,2.66,0.42,54.33,2.56,0.38,54.21,2.59,0.21,49.91,2.56,0.1,100,5.5
Tracer,0.96,49.71,2.15,0.9,50.52,2.03,0.71,47.56,1.91,0.75,48.74,2.08,0.96,49.87,2.17,1.3,51.05,2.26,1.65,50.95,2.32,2.01,52.45,2.43,1.47,57.28,3.42
Orisa,1.05,45.02,3.3,1.42,48.47,3.17,1.38,46.08,3.18,1.19,44.06,3.25,0.91,42.97,3.35,0.69,44.77,3.65,0.6,46.73,3.93,0.53,48.13,4.21,0.48,45.13,4.74
Hazard,0.43,47.44,3.09,0.4,48.31,2.79,0.44,47.47,2.83,0.45,47.84,3.03,0.42,47.07,3.14,0.39,46.18,3.33,0.41,47.67,3.6,0.48,50.98,3.86,0.2,74.16,3.64
Winston,1.11,52.4,3.78,0.81,52.01,3.09,0.89,51.06,3.25,1.06,51.79,3.62,1.21,52.6,3.88,1.3,53.67,4.2,1.4,53.96,4.52,1.56,52.72,4.78,2.62,45.39,5.14
Reinhardt,0.99,50.63,2.34,1.17,51.32,2.14,1.11,49.97,2.17,1.07,50.64,2.34,0.95,50.57,2.41,0.82,51.01,2.53,0.74,51.96,2.67,0.53,50.32,2.73,0.99,55.45,1.77
Junker Queen,0.56,53.47,4.4,0.48,53.3,3.83,0.58,52.62,4.05,0.62,53.69,4.35,0.56,53.04,4.53,0.47,54.65,4.79,0.47,55.27,4.92,0.41,52.22,5.06,0.34,76.93,4.09
Baptiste,1.26,46.06,3.57,1.32,47.56,2.69,1.2,46.42,3.04,1.2,45.3,3.42,1.28,45.72,3.76,1.31,46.39,4.11,1.39,47.27,4.43,1.25,45.4,4.41,0.61,52.39,4.47
