Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.35,49.68,4.04,4,52.56,3.27,5.29,49.74,3.45,6.7,49.87,3.8,8.18,49.55,4.12,9.09,49.42,4.37,9.15,49.32,4.56,7.67,49.94,4.72,6.45,68.98,5.11
Kiriko,5.98,48.32,4.07,5.69,50.33,3.23,6.14,48.37,3.52,6.02,48.22,3.93,5.93,48.24,4.28,5.99,48.13,4.5,5.93,47.87,4.63,5.78,49.53,4.79,3.25,60.7,6.32
Genji,3.27,49.29,2.18,4.59,58.24,2.54,3.23,47.07,1.94,3.06,48.77,2.13,3.28,49.16,2.22,3.36,49.28,2.22,3.21,47.88,2.26,2.56,49.72,2.39,0.59,70.33,3.86
Moira,2.76,48.8,4.6,4.03,51.37,3.81,4.1,49.15,4.12,3.27,48.5,4.57,2.46,48.37,4.97,1.74,48.5,5.42,1.14,47.4,5.58,0.58,48,5.77,0.65,35.04,6.12
Sojourn,2.64,45.56,2.43,2.68,48.12,2.32,2.77,45.06,2.2,2.53,44.6,2.33,2.38,44.87,2.47,2.69,46.25,2.6,3.19,47.11,2.71,3.99,49.53,2.98,2.48,52.01,2.94
Soldier: 76,2.8,47.98,2.47,4.22,53.02,2.6,3.55,46.94,2.31,3.04,46.91,2.4,2.58,47.61,2.49,2.2,48.99,2.65,1.99,49.47,2.74,1.51,51.49,3.03,0.65,49.87,2.13
Cassidy,5.41,47.59,2.45,4.01,54.77,2.42,4.22,47.74,2.2,4.84,47.66,2.36,5.65,46.9,2.47,6.5,46.95,2.55,7.13,47.43,2.67,7.29,49.3,2.88,4.97,56.61,3.52
Zenyatta,2.62,53.77,4.88,2.83,54.2,4.02,2.79,53.52,4.32,2.71,54.11,4.74,2.69,54.13,5.14,2.49,53.65,5.43,2.11,51.56,5.54,1.45,50.96,5.47,0.35,0,2.33
Reaper,1.93,51.2,2.34,2.63,57.97,2.75,2.41,50.68,2.3,2.17,50.72,2.31,1.82,50.52,2.34,1.49,50.86,2.34,1.22,51.56,2.37,0.99,52.02,2.44,4.49,52.13,3.19
Juno,3.23,51.02,4.15,3.98,50.91,3.17,3.73,50.02,3.56,3.3,51.09,4.03,3.02,51.33,4.44,3,51.57,4.77,2.93,51.41,4.89,2.74,50.06,4.93,1.54,58.13,5.37
Ashe,3.24,52.12,2.96,2.14,53.91,2.75,2.6,52.04,2.74,3.01,51.67,2.91,3.38,52.09,3,3.7,51.76,3.03,4.19,52.91,3.1,4.72,54.93,3.29,2.48,55.43,3.38
Ramattra,1.71,48.02,3.34,2.25,51.89,3.38,2.37,49.03,3.3,2.06,47.58,3.29,1.52,47,3.36,1.14,47.1,3.44,0.9,46.67,3.44,0.94,48.45,3.67,0.89,63.93,4.22
Mercy,2.9,49.89,3.9,3.78,47.51,2.43,2.78,47.81,2.95,2.68,49.87,3.62,2.87,50.39,4.24,2.99,50.62,4.8,3.25,51.19,5.37,3.31,53.61,5.99,1.77,75.66,6.74
Zarya,1.92,50.87,4.35,1.26,53.28,3.86,1.5,51.17,3.89,1.76,50.24,4.11,1.93,49.87,4.33,2.13,51.04,4.6,2.72,51.75,4.87,4.14,55.04,5.32,6.33,58.47,6.02
Bastion,2.77,50.86,2.94,3.01,52.9,2.76,3.36,50.1,2.71,3.08,50.18,2.86,2.55,50.65,3.04,2.28,51.89,3.19,2.24,52.46,3.29,2.34,55.14,3.55,2.84,76.55,4.37
Lúcio,1.45,52.2,3.14,2.47,53.78,2.67,2.01,51.7,2.87,1.55,52.14,3.09,1.23,52.14,3.33,1.13,52.31,3.54,0.98,52.21,3.72,0.88,52.6,3.63,0.65,81.45,7.03
Mauga,1.24,47.58,3.81,1.72,47.81,3.56,1.52,45.66,3.51,1.4,47.31,3.75,1.19,48.38,3.98,0.92,48.7,4.11,0.74,49.6,4.22,0.78,50.14,4.48,11.59,59.57,4.96
Hanzo,2.07,48.63,2.85,2.58,55.27,2.77,2.07,47.57,2.52,1.89,47.81,2.73,2.01,48.18,2.91,2.17,48.28,3.03,2.38,49.9,3.19,2.17,52.08,3.35,1.24,37.39,3.02
Pharah,1.24,50.31,2.61,1.45,48.66,2.59,1.4,48.91,2.52,1.27,50.57,2.55,1.19,50.91,2.64,1.16,50.69,2.66,1.13,51.18,2.8,0.95,53.61,3.24,0.24,12.41,1.56
Illari,1.27,51.53,3.19,1.69,51.71,2.57,1.56,51.05,2.85,1.36,51.44,3.12,1.18,52.65,3.41,1.08,50.99,3.51,0.96,49.95,3.59,0.96,50.89,3.76,0.41,25.38,2.83
Doomfist,3.26,51.07,3.11,1.73,51.55,2.94,1.92,51.69,2.96,2.82,51.75,3.04,3.74,51,3.08,4.26,50.53,3.14,4.17,50.26,3.29,4.93,51,3.59,4.44,54.16,4.35
Venture,1.32,52.09,2.26,0.82,55.63,2.33,1.16,52.78,2.31,1.38,51.69,2.25,1.41,51.77,2.24,1.39,51.94,2.26,1.31,52.75,2.25,1.38,50.44,2.42,0.83,42.77,1.89
