Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.32,48.69,3.94,3.72,52.34,3.22,4.81,49.03,3.29,5.6,48.54,3.61,6.74,48.42,4,7.85,48.63,4.35,8.46,48.79,4.61,7.36,49.33,4.7,6.91,68.4,5.57
Kiriko,5.27,48.3,4.03,5.42,50.01,3.29,6.02,48.27,3.5,5.41,48.12,3.88,5.07,48.28,4.26,4.93,48.05,4.49,4.84,48.69,4.67,4.78,49.06,4.84,2.52,69.7,7.51
Genji,5.69,53.35,2.34,5.73,61.15,2.78,4.72,51.85,2.17,5.34,52.54,2.26,5.98,53.31,2.34,6.38,53.75,2.42,6.28,53.54,2.5,5.35,53.72,2.7,3.36,68.16,3.42
Moira,2.51,47.43,4.43,3.56,49.99,3.73,3.55,48.02,3.94,2.9,47.48,4.3,2.3,46.65,4.77,1.74,46.57,5.2,1.19,46.29,5.46,0.67,48.83,5.87,1.68,63.2,7.68
Sojourn,3.04,45.69,2.35,2.78,51.41,2.34,3.04,45.68,2.16,2.99,45.26,2.24,2.9,44.97,2.36,3.08,45.54,2.48,3.6,46.12,2.66,4.35,49.73,2.93,3.92,54.74,2.99
Soldier: 76,3.48,49.3,2.52,4.85,55.09,2.66,4.08,48.68,2.35,3.8,48.56,2.46,3.34,49.04,2.55,2.89,49.46,2.67,2.39,49.87,2.78,1.89,51.26,3,1.31,51.69,3.37
Cassidy,7.89,48.74,2.33,5.35,56.99,2.49,5.94,49.53,2.12,7.1,48.95,2.22,8.39,48.32,2.33,9.57,48.03,2.43,10.21,47.58,2.52,10.28,48.55,2.7,21.2,74.65,3.8
Zenyatta,3,53.05,4.71,3,54.28,3.99,3.11,52.95,4.12,3.08,53.14,4.49,3.09,53.46,4.93,2.91,52.76,5.27,2.42,50.77,5.45,1.82,49.63,5.64,0.37,44.45,5.14
Reaper,2.16,55.74,2.54,3.24,59.39,2.91,2.66,54.33,2.47,2.52,55.11,2.5,2.04,55.9,2.53,1.6,56.4,2.59,1.1,58.79,2.65,0.8,61.31,2.95,3.36,61.02,3.37
Juno,2.34,49.17,3.82,3.15,50.94,3.1,2.93,48.85,3.3,2.44,48.9,3.67,2.16,49.03,4.09,1.99,49.89,4.46,1.98,48.93,4.61,1.63,49.66,4.48,0.47,97.79,3.43
Ashe,2.09,50.82,2.76,1.83,55.01,2.69,2.04,51.05,2.52,2.1,50.75,2.69,2.15,50.47,2.83,2.13,50.25,2.88,2.04,50.9,2.96,1.85,54.19,3.17,1.12,58.98,3.68
Ramattra,1.35,45.97,3.11,1.97,52.4,3.3,1.99,47.1,3.07,1.66,45.31,3.08,1.16,44.56,3.1,0.78,44.22,3.14,0.62,45.85,3.29,0.58,49.18,3.48,0.19,59.24,3.67
Mercy,2.39,49.31,3.78,3.41,48.3,2.51,2.42,47.02,2.83,2.14,48.79,3.42,2.27,49.9,4.09,2.54,50.31,4.74,2.8,50.73,5.33,2.95,52.76,5.82,7.47,79.02,7.18
Zarya,1.43,50.85,4.17,1.13,55.87,4.05,1.31,51.34,3.82,1.47,50.34,3.98,1.47,49.78,4.19,1.37,50.89,4.51,1.62,52.55,4.74,2.07,54.42,5.11,1.68,66.55,5.57
Bastion,1.33,46.81,2.51,2.25,53.49,2.68,2.08,47.53,2.41,1.61,45.73,2.45,1.09,45.53,2.55,0.75,45.99,2.71,0.53,47.71,2.81,0.37,43.27,2.93,0.47,51.99,3.68
Lúcio,1.44,53.68,3.18,2.58,55.9,2.72,2.06,53.43,2.88,1.57,53.34,3.11,1.21,53.35,3.36,1.02,54.29,3.65,0.98,53.33,3.83,0.94,55.05,4.22,0.47,99.65,13.5
Mauga,1.18,48.51,3.84,1.69,49.37,3.65,1.43,47.9,3.57,1.29,47.36,3.7,1.12,48.54,3.99,0.9,50.79,4.18,0.78,50.9,4.39,0.92,53.74,4.77,0.09,0,1.33
Hanzo,3.41,50.83,2.99,3.41,56.83,2.93,3.26,50.79,2.69,3.26,50.5,2.85,3.32,50.53,3.02,3.61,50.24,3.18,4.06,50.92,3.34,4.13,52.89,3.56,5.6,51.41,3.27
Pharah,1.21,49.51,2.43,1.6,53.89,2.61,1.52,48.42,2.33,1.31,48.72,2.37,1.11,49.46,2.42,0.98,50.13,2.51,0.9,51.63,2.72,0.86,53.25,2.95,0.09,0,1
Illari,1.17,51.17,3.12,1.67,53.46,2.6,1.44,50.55,2.7,1.22,51.01,2.99,1.08,50.95,3.31,1.01,51.72,3.53,0.97,51.48,3.69,0.97,50.61,3.82,0.75,72.97,5.65
Doomfist,3.92,53.22,3.24,1.68,57.97,3.3,2.32,53.82,3.08,3.5,53.73,3.18,4.52,53.14,3.2,4.93,52.56,3.28,5.25,52.17,3.43,5.38,54.05,3.82,2.43,58.78,4.07
