Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.9,50.3,3.97,4.06,50.66,3.03,6.01,49.45,3.25,6.8,49.92,3.57,8.4,50.42,4.01,10.47,50.29,4.49,11.74,51.76,4.83,9.94,50.41,4.92,4.26,0,4.13
Kiriko,6.57,48.92,3.93,6.52,52.59,3.49,7.05,47.93,3.32,6.58,48.48,3.68,6.49,48.83,4.15,6.4,49.37,4.55,6.38,49.32,4.78,5.53,50.94,4.89,4.26,77.45,6.13
Genji,5.2,53.39,2.35,6.81,62.8,3.19,4.83,48.97,2.07,5.12,52.07,2.26,5.26,53.41,2.33,5.24,54.52,2.44,4.81,54.47,2.49,4.38,56.26,2.76,2.13,100,2.75
Moira,3.43,49.53,4.39,4.36,53.58,4.04,4.57,49.16,3.9,4.06,49.37,4.24,3.18,48.57,4.65,2.27,50.26,5.37,1.54,49.68,5.86,0.57,44.9,6.08,N,N,N
Sojourn,3.85,47.21,2.53,3.96,51.49,2.71,3.77,45.62,2.29,3.73,46.12,2.37,3.67,46.76,2.54,4,48.3,2.69,4.62,48.86,2.93,5.14,53.49,3.17,21.28,70.52,3.42
Soldier: 76,3.88,50.27,2.61,5.95,57.46,3.19,4.68,48.12,2.36,4.15,49.48,2.52,3.64,49.71,2.62,3.09,50.85,2.77,2.28,51.34,2.95,1.64,50.87,3.22,N,N,N
Cassidy,5.19,50.2,2.56,4.07,53.48,2.62,4.08,49.16,2.26,4.6,50.16,2.42,5.38,50.47,2.59,6.34,50,2.71,7.23,49.42,2.8,8.01,50.99,3.07,6.38,0,2.13
Zenyatta,3.02,52.17,4.52,2.2,49.46,3.62,3.13,51.88,3.97,2.98,52.47,4.24,3.14,52.99,4.71,3.22,52.02,5.17,2.84,50.27,5.45,2.42,48.92,5.63,2.13,100,5.5
Reaper,1.89,54.98,2.54,4.18,66.99,3.89,2.48,51.22,2.35,2.18,52.72,2.4,1.61,55.28,2.47,1.06,53.46,2.39,0.67,52.7,2.36,0.35,42.52,2.12,N,N,N
Juno,5.63,50.66,3.89,5.49,50.85,3.39,6.18,50.53,3.3,5.61,50.45,3.62,5.48,50.08,4.05,5.55,51.63,4.69,5.55,51.94,5.03,4.57,52.01,5.41,4.26,100,9.5
Ashe,2.43,52,2.79,1.41,42.42,2.07,1.92,50.33,2.53,2.33,53.28,2.74,2.62,52.46,2.82,2.81,52.16,2.98,3.01,53.04,3.1,3.38,50.51,3.17,2.13,0,2.57
Ramattra,2.33,49.75,3.42,2.58,56.42,3.84,2.95,47.84,3.24,2.97,48.91,3.34,2.21,50.36,3.5,1.38,50.66,3.58,0.92,49.07,3.65,0.98,60.79,4.02,N,N,N
Mercy,2.58,50.48,3.6,3.66,52.99,2.82,2.46,45.16,2.5,2.1,49.28,3.08,2.38,51.35,3.84,3.02,52.65,4.68,3.37,52.46,5.48,4.57,51.28,6.08,N,N,N
Zarya,2.09,51.98,4.28,1.44,57.36,4.34,1.84,51.39,3.97,2.15,51.93,4.06,2.18,50.98,4.26,2.05,51.16,4.61,2.41,54.53,4.92,3.4,57.87,5.65,N,N,N
Bastion,1.2,43.95,2.27,1.16,41.58,1.93,1.68,45.61,2.24,1.5,43.8,2.26,1.11,43.56,2.31,0.73,42.46,2.37,0.5,43.77,2.71,0.26,56.81,2.79,N,N,N
Lúcio,1.31,52.02,2.95,2.79,57.27,3.24,1.83,50.17,2.57,1.38,50.26,2.8,1.06,52.81,3.19,0.89,52.23,3.35,0.73,54.72,3.48,0.67,53.41,3.81,N,N,N
Mauga,1.55,48.26,3.69,2.21,48.17,3.82,1.88,46.78,3.35,1.75,46.85,3.58,1.44,49.1,3.81,1.1,52.33,3.98,0.97,50.69,4.28,1.48,54.62,5.11,N,N,N
Hanzo,1.5,48.11,2.58,2.27,45.36,2.14,1.75,44.84,2.18,1.38,49.01,2.51,1.38,48.05,2.69,1.46,51.91,2.97,1.47,49.33,3.06,1.16,44.37,3.21,N,N,N
Pharah,1.68,51.61,2.59,2.46,58.28,3.22,1.91,48.28,2.38,1.76,50.93,2.5,1.51,51.57,2.52,1.36,52.21,2.71,1.54,52.07,2.92,1.94,61.57,3.24,19.15,55.6,4.31
Illari,1.37,52.06,2.99,2.23,57.22,3.06,1.74,51.42,2.59,1.5,51.09,2.83,1.22,52.27,3.19,1.04,52.2,3.52,0.78,50.58,3.64,0.75,46.77,3.45,N,N,N
Doomfist,3.32,51.63,3.04,0.66,51.84,2.71,1.85,51.8,2.85,2.92,51.79,2.98,3.85,51.48,3,4.71,51.78,3.07,4.92,50.7,3.26,5.27,54.32,3.71,N,N,N
Venture,1.31,54.97,2.35,1.21,56.09,2.67,1.24,53.72,2.27,1.41,54.55,2.35,1.36,55.41,2.34,1.23,55.53,2.32,1.17,55.08,2.42,0.79,63.68,2.5,N,N,N
Junkrat,1.07,49.21,2.2,1.48,44.25,1.88,1.57,46.23,1.97,1.2,50.86,2.22,0.94,49.56,2.33,0.71,54.43,2.56,0.49,49.94,2.54,0.31,46.94,1.93,N,N,N
Sigma,1.82,50.93,3.77,1.04,45.32,3.16,1.94,50.47,3.52,2.07,50.44,3.68,1.95,51.15,3.9,1.54,52.57,4.06,1.36,54.52,4.35,1.51,55.83,4.54,N,N,N
