Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.66,49.87,3.79,3.89,51.62,3.01,5.28,50.15,3.4,6.95,49.67,3.76,8.05,49.45,3.99,8.58,49.63,4.16,8.65,49.64,4.3,7.61,52.64,4.58,4.66,66.06,5.29
Kiriko,6.17,48.75,3.91,7.12,49.11,3.16,6.7,48.74,3.6,5.99,48.46,4.05,5.69,48.67,4.32,5.55,48.52,4.47,5.69,49.48,4.62,5.46,51.86,4.86,5.17,71.14,5.76
Genji,3.98,52.06,2.1,4,55.15,2.22,3.72,50.64,1.96,4.05,51.91,2.08,4.33,52.1,2.14,4.08,52.07,2.17,3.6,52.02,2.26,2.54,53.89,2.44,0.97,63.9,2.8
Moira,4.17,50.9,4.46,6.02,50.32,3.69,5.22,50.73,4.16,4.11,51.17,4.68,3.35,51.46,5.14,2.65,51.04,5.4,2.02,50.31,5.53,1.33,51.71,6.14,0.63,60.67,5.94
Sojourn,2.7,46.61,2.34,2,48.41,2.22,2.33,46.39,2.21,2.68,46.22,2.3,2.94,45.89,2.37,3.31,46.66,2.47,3.76,47.47,2.61,4.23,51.14,2.96,1.97,65.86,3.63
Soldier: 76,2.98,50.29,2.42,3.34,51.96,2.42,3.44,49.6,2.33,3.1,49.65,2.39,2.68,50.5,2.48,2.33,51.2,2.6,2.03,51.23,2.69,1.64,53.78,2.92,0.53,56.75,3.87
Cassidy,4.88,48.81,2.31,3.18,52.82,2.24,3.98,49.37,2.15,4.88,48.36,2.27,5.62,47.67,2.33,6.29,48.04,2.44,6.89,48.67,2.57,7.55,51.99,2.83,5.32,66.03,3.68
Zenyatta,2.4,53.9,4.58,2.47,53.79,3.79,2.4,54.32,4.26,2.47,54.3,4.66,2.47,53.76,4.95,2.34,53.04,5.17,2.02,51.81,5.34,1.36,51.55,5.51,0.22,87.16,8.47
Reaper,2.2,53.18,2.27,2.83,55.37,2.51,2.55,52.29,2.2,2.27,52.68,2.23,1.87,53.16,2.27,1.6,53.39,2.29,1.36,54.18,2.36,1.35,56.26,2.59,0.68,66.11,2.7
Juno,2.19,51.35,4.61,2.95,50.57,3.72,2.4,50.84,4.25,2.01,51.74,4.88,1.94,52.07,5.24,1.95,51.42,5.28,1.96,51.54,5.33,2.14,55.35,5.74,1.72,70.69,7.91
Ashe,1.94,52.11,2.49,1.38,51.88,2.31,1.74,51.74,2.38,2.02,51.75,2.5,2.21,52.41,2.54,2.17,52.67,2.58,2.13,52.58,2.67,2.38,55.27,2.95,0.97,61.28,3.45
Ramattra,1.69,48.61,3.17,2.44,50.61,3.18,2.3,47.91,3.08,1.69,48.05,3.18,1.2,48.74,3.3,0.9,48.84,3.32,0.77,48.74,3.47,0.71,50.66,3.65,0.83,50.82,4.04
Mercy,2.25,48.63,3.43,2.81,46.41,2.34,2.16,47.81,2.92,2.09,49.3,3.62,2.25,49.36,4.07,2.25,48.88,4.4,2.32,50.82,4.77,2.34,53.15,5.58,2.26,89.77,7.45
Zarya,1.25,52.34,4.42,0.75,55.23,4.11,1.03,51.65,4.02,1.27,50.98,4.25,1.36,51.43,4.51,1.53,53.02,4.8,1.94,55.27,5.2,2.61,58.94,5.65,6.17,69.09,6.75
Bastion,2.26,48.02,2.47,3.43,50.06,2.43,3.03,47.86,2.4,2.23,47.12,2.48,1.58,46.94,2.58,1.22,47.87,2.66,0.95,48.63,2.75,0.81,47.71,3.03,0.53,59.06,4
