Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.1,48.5,3.87,3.18,51.42,3.1,3.79,48.69,3.31,4.8,48.27,3.68,5.8,48.11,3.98,6.34,48.39,4.24,6.54,48.92,4.45,5.92,49.74,4.59,5.16,68.7,5.21
Kiriko,4.17,47.74,4.03,4.93,49.01,3.23,4.76,47.23,3.53,4.26,47.46,4.02,3.86,47.64,4.35,3.72,47.98,4.58,3.62,48.93,4.74,3.53,50.07,4.93,3.94,67.21,6.34
Genji,2.78,51.02,2.17,3.63,55.71,2.34,2.6,48.5,1.94,2.57,50.37,2.11,2.82,51.55,2.22,3,51.66,2.28,2.84,50.76,2.34,2.17,52.25,2.49,1,62.36,3.29
Moira,2.1,48.86,4.47,3.51,49.72,3.7,3.2,48.75,4.03,2.32,48.52,4.52,1.66,49.02,5.09,1.15,48.75,5.46,0.81,49.7,5.67,0.46,48.54,6,0.39,7.19,3.23
Sojourn,2.21,46.25,2.48,2.1,48.39,2.33,2.17,45.3,2.24,2.06,45.24,2.38,2.07,46.08,2.52,2.4,47.18,2.68,3.01,47.75,2.81,3.53,49.87,2.98,1.86,49.73,2.98
Soldier: 76,3.19,49.59,2.53,3.99,52.75,2.56,3.71,48.31,2.38,3.42,48.64,2.47,2.96,49.86,2.6,2.6,50.77,2.72,2.34,51.73,2.86,1.95,52.6,3.02,0.72,61.33,3.27
Cassidy,4.71,49.02,2.52,3.4,53.75,2.39,3.55,48.95,2.24,4.27,48.95,2.42,5.11,48.57,2.56,5.96,48.5,2.65,6.52,48.99,2.77,6.87,49.73,2.94,5.76,72.72,4.39
Zenyatta,1.82,53.42,4.78,2.37,53.26,3.99,2.06,52.84,4.27,1.88,53.88,4.76,1.77,53.91,5.13,1.56,53.02,5.39,1.33,52.66,5.59,1.03,49.95,5.75,0.29,91.44,8.24
Reaper,1.9,54.15,2.48,2.6,56.33,2.68,2.37,52.96,2.41,2.08,53.41,2.43,1.72,54.54,2.49,1.4,55.41,2.56,1.1,56.94,2.62,0.97,58.3,2.78,6.09,59.63,3.34
Juno,2.18,50.55,4.05,3.64,50.7,3.25,2.89,49.38,3.52,2.13,50.11,4.07,1.78,51.75,4.61,1.7,51.6,4.94,1.66,51.65,5.03,1.72,52.9,5.26,1.93,89.01,6.8
Ashe,2.44,52.35,2.95,1.8,53.07,2.69,2.05,51.21,2.71,2.37,52.11,2.91,2.6,52.53,3.02,2.77,52.89,3.07,2.96,52.85,3.13,3.19,54.91,3.32,2.08,42.72,3.31
Ramattra,1.48,47.29,3.13,2.09,50.22,3.19,2.22,47.75,3.06,1.73,46.68,3.08,1.15,46.53,3.22,0.81,46.42,3.29,0.63,45.92,3.36,0.52,44.95,3.62,0.43,32.56,3.95
Mercy,2.73,49.88,3.95,3.29,46.17,2.45,2.48,47.59,2.95,2.5,49.76,3.81,2.75,50.93,4.44,3.01,51.53,4.92,3.06,50.89,5.31,3.38,53.76,6.07,6.19,68.89,6.75
