Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.37,48.58,3.85,3.24,51.39,3.11,4,48.57,3.3,5.08,48.31,3.67,6.17,48.32,3.97,6.69,48.62,4.22,6.9,48.91,4.44,6.18,49.73,4.6,7.16,75.88,6.06
Kiriko,4.39,47.78,4.04,5.12,48.93,3.24,4.94,47.53,3.57,4.47,47.51,4.02,4.12,47.7,4.36,3.9,47.99,4.59,3.83,48.34,4.73,3.61,49.43,4.85,4.07,68.19,6.53
Genji,2.82,50.99,2.17,3.45,54.25,2.26,2.54,48.48,1.95,2.62,50.7,2.13,2.93,51.52,2.22,3.13,51.73,2.27,2.99,51.06,2.33,2.31,52.01,2.44,0.99,51.54,2.65
Moira,2.26,48.86,4.49,3.72,50.06,3.75,3.39,48.66,4.06,2.48,48.42,4.54,1.77,49.08,5.1,1.26,49.18,5.52,0.86,48.73,5.7,0.5,50.59,6.05,0.46,50.37,5.77
Sojourn,2.25,45.81,2.45,2.2,48.12,2.31,2.21,45.01,2.24,2.1,44.84,2.35,2.13,45.6,2.52,2.42,46.71,2.65,2.98,47.3,2.76,3.51,49.21,2.95,3.23,55.7,3.28
Soldier: 76,3.23,49.5,2.53,4.12,51.94,2.51,3.75,48.49,2.37,3.42,48.59,2.48,2.98,49.71,2.6,2.66,50.78,2.73,2.35,51.74,2.88,1.98,52.96,3.01,0.91,51.82,3.15
Cassidy,4.66,48.65,2.49,3.31,52.73,2.32,3.54,48.74,2.23,4.24,48.65,2.4,5.08,48.18,2.53,5.91,48.08,2.64,6.52,48.57,2.75,6.97,49.99,2.93,5.6,67.16,3.81
Zenyatta,2.03,53.81,4.8,2.46,54.03,4.03,2.24,53.48,4.33,2.08,53.97,4.75,2,54.29,5.14,1.78,53.44,5.41,1.52,52.76,5.63,1.17,50.37,5.74,0.53,73.86,7.99
Reaper,2.03,54.22,2.48,2.58,56.3,2.63,2.45,53.32,2.42,2.21,53.75,2.44,1.85,54.44,2.5,1.56,55.1,2.54,1.23,55.69,2.58,1.06,56.64,2.71,5.43,59.68,3.1
Juno,2.09,50.6,4.06,3.5,50.5,3.26,2.77,49.49,3.56,2.06,50.42,4.1,1.7,51.53,4.63,1.58,51.68,4.92,1.56,52.02,5.08,1.63,52.58,5.13,1.43,69.49,5.36
Ashe,2.44,51.99,2.93,1.79,52.52,2.65,2.08,51.07,2.68,2.38,51.57,2.88,2.63,52.15,3.01,2.76,52.46,3.06,2.93,53.3,3.14,3.24,54.34,3.25,2.73,54.44,3.35
Ramattra,1.57,47.29,3.13,2.26,50.68,3.18,2.31,47.62,3.05,1.79,46.47,3.1,1.23,46.66,3.21,0.87,46.52,3.29,0.67,46.22,3.34,0.57,46.65,3.51,0.57,59.89,4.7
Mercy,2.59,49.53,3.88,3.2,46.66,2.48,2.42,47.34,2.98,2.42,49.73,3.78,2.57,50.37,4.38,2.77,50.78,4.88,2.84,50.74,5.27,3.13,53.51,6.03,6.1,71.58,6.81
Zarya,1.14,48.17,4.11,0.8,52.04,3.82,0.95,48.96,3.72,1.1,47.48,3.9,1.18,47.24,4.17,1.28,47.66,4.45,1.6,49.33,4.76,2.35,51.01,5.13,3.42,54.22,5.67
