Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.64,49.88,3.79,3.94,51.63,3.03,5.35,50.07,3.41,6.88,49.74,3.75,7.96,49.54,4,8.51,49.56,4.17,8.54,49.53,4.32,7.57,53.05,4.61,5.24,76.04,5.75
Kiriko,6,48.66,3.9,7.06,49.01,3.16,6.57,48.58,3.59,5.79,48.45,4.04,5.46,48.49,4.31,5.42,48.44,4.45,5.43,49.37,4.6,5.24,52.58,4.92,5.97,79.17,6.38
Genji,3.89,52.09,2.11,3.86,55,2.21,3.63,50.69,1.98,3.97,51.97,2.09,4.24,52.23,2.15,3.99,52.09,2.18,3.58,51.87,2.26,2.46,54.67,2.47,1,71.03,3.21
Moira,4.09,50.81,4.47,6.04,50.08,3.7,5.18,50.76,4.18,4,51.09,4.68,3.21,51.41,5.15,2.56,50.76,5.4,1.97,50.35,5.58,1.34,52.27,6.12,0.5,70.62,7.03
Sojourn,2.61,46.54,2.35,2,48.49,2.21,2.27,46.26,2.22,2.58,46.13,2.31,2.83,45.74,2.38,3.12,46.52,2.48,3.55,47.73,2.62,3.98,51.52,2.97,2.19,69.19,3.95
Soldier: 76,2.9,50.23,2.42,3.28,51.8,2.41,3.32,49.46,2.33,3.02,49.7,2.4,2.62,50.43,2.49,2.27,51.09,2.6,2.02,51.34,2.71,1.62,53.97,2.97,0.66,51.44,3.19
Cassidy,4.91,48.76,2.32,3.2,52.52,2.22,3.98,49.4,2.17,4.91,48.27,2.27,5.65,47.72,2.35,6.31,47.92,2.45,6.94,48.61,2.58,7.54,52.4,2.87,5.41,67.96,3.82
Zenyatta,2.4,53.8,4.58,2.47,53.84,3.8,2.43,54.32,4.25,2.44,54.22,4.65,2.43,53.67,4.96,2.34,52.4,5.15,1.99,51.73,5.33,1.46,52.4,5.56,0.32,84.27,8.81
Reaper,2.24,53.16,2.28,2.84,55.34,2.47,2.59,52.25,2.21,2.3,52.64,2.23,1.93,53.29,2.28,1.62,53.42,2.3,1.42,53.44,2.39,1.38,57.09,2.63,1.06,78.87,3.37
Juno,2.15,51.48,4.61,2.97,50.46,3.74,2.39,51.3,4.28,1.98,51.84,4.88,1.87,52.05,5.24,1.86,51.41,5.29,1.84,51.73,5.33,1.98,54.62,5.71,1.98,73.99,8.51
Ashe,1.98,52.01,2.5,1.42,51.97,2.31,1.76,51.42,2.38,2.08,51.76,2.5,2.24,52.26,2.55,2.23,52.48,2.59,2.2,52.61,2.67,2.33,57.03,3,1.25,68,3.61
Ramattra,1.69,48.43,3.16,2.47,50.23,3.16,2.3,47.86,3.08,1.68,47.86,3.17,1.19,48.38,3.27,0.9,48.66,3.3,0.75,49.37,3.45,0.67,50.75,3.64,0.82,51.57,3.82
Mercy,2.23,48.69,3.45,2.77,46.35,2.34,2.14,48.17,2.95,2.08,49.19,3.62,2.21,49.24,4.09,2.25,49.13,4.42,2.29,50.7,4.78,2.29,53.36,5.53,2.83,84.58,7.3
Zarya,1.28,52.09,4.39,0.77,54.72,4.07,1.05,51.41,3.98,1.31,50.87,4.22,1.4,51.14,4.48,1.57,52.57,4.79,2,55.02,5.18,2.73,59.66,5.74,5.58,67.74,6.51
