Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.62,49.77,3.79,3.86,51.68,3.04,5.21,50.11,3.4,6.87,49.52,3.76,7.94,49.19,3.96,8.52,49.88,4.15,8.6,49.66,4.31,7.38,51.73,4.54,4.35,52.65,4.64
Kiriko,6.16,48.71,3.93,7.05,49.21,3.19,6.67,48.77,3.61,6,48.31,4.06,5.74,48.62,4.31,5.57,48.52,4.47,5.7,49.33,4.61,5.54,50.93,4.83,5.68,72.62,5.77
Genji,4.04,51.84,2.08,4.1,54.5,2.19,3.78,50.48,1.94,4.07,51.7,2.06,4.39,52.07,2.13,4.16,51.87,2.15,3.68,51.47,2.22,2.61,53.21,2.43,0.85,55.52,2.33
Moira,4.29,51.13,4.54,5.97,50.54,3.75,5.33,50.83,4.21,4.33,51.54,4.74,3.52,51.59,5.16,2.81,51.55,5.43,2.2,50.36,5.59,1.44,50.54,6.12,0.37,77.11,7.03
Sojourn,2.87,46.61,2.34,2.06,49.16,2.25,2.47,46.28,2.2,2.81,46.21,2.3,3.14,46,2.36,3.52,46.63,2.47,3.98,47.27,2.58,4.47,49.34,2.92,2.87,60.3,3.45
Soldier: 76,3.01,50.34,2.41,3.42,52.06,2.42,3.52,49.61,2.32,3.16,49.66,2.39,2.69,50.59,2.47,2.31,51.48,2.6,2.04,51.28,2.68,1.59,52.2,2.92,0.64,72.83,4.11
Cassidy,4.8,48.71,2.3,3.15,53.27,2.26,3.9,49.44,2.14,4.75,48.06,2.24,5.5,47.77,2.32,6.18,47.72,2.42,6.79,48.56,2.54,7.36,51.02,2.81,5.57,61.14,3.65
Zenyatta,2.38,54.09,4.6,2.45,54.37,3.85,2.36,54.59,4.28,2.47,54.38,4.67,2.44,53.8,4.93,2.3,53.56,5.16,1.99,51.4,5.31,1.32,50.56,5.47,0.16,100,9.56
Reaper,2.18,53.23,2.27,2.81,55.78,2.55,2.53,51.96,2.19,2.25,52.82,2.22,1.86,53.45,2.27,1.59,53.43,2.3,1.38,54.27,2.36,1.4,55.24,2.57,1.22,60.29,2.58
Juno,2.18,51.17,4.62,2.92,50.32,3.73,2.36,50.67,4.25,2.01,51.49,4.86,1.98,51.84,5.22,1.94,51.68,5.3,1.98,51.07,5.29,2.18,54.79,5.72,1.22,59.73,7.43
Ashe,1.88,52.16,2.49,1.36,51.79,2.3,1.68,51.92,2.37,1.94,51.58,2.5,2.12,52.64,2.55,2.12,52.97,2.59,2.1,52,2.65,2.26,55.2,2.94,1.27,60.97,3.45
Ramattra,1.68,48.92,3.21,2.39,51.31,3.25,2.27,48.44,3.11,1.7,48.08,3.21,1.24,48.81,3.33,0.95,48.79,3.33,0.78,48.76,3.48,0.8,49.53,3.59,1.01,37.39,3.48
Mercy,2.17,48.2,3.42,2.76,46.09,2.34,2.08,47.27,2.9,2.01,48.71,3.6,2.16,49,4.04,2.14,48.79,4.39,2.21,50.15,4.72,2.13,52.16,5.39,1.7,99.6,8.91
Zarya,1.17,52.22,4.42,0.68,54.83,4.11,0.97,51.61,4.04,1.18,50.57,4.23,1.27,51.49,4.52,1.45,53.64,4.84,1.85,55.2,5.16,2.44,56.7,5.47,5.68,66.47,6.24
Bastion,2.33,48.44,2.49,3.53,51.04,2.47,3.14,48.16,2.41,2.37,47.48,2.48,1.64,47.14,2.59,1.26,48.83,2.67,0.97,47.77,2.72,0.79,47.87,3,0.48,50.35,2.53
Lúcio,0.72,50.89,2.65,1.41,53.77,2.3,0.83,50.04,2.55,0.6,49.68,2.76,0.54,50.48,2.96,0.55,48.5,2.97,0.56,50.51,3.16,0.47,44.62,3.17,0.16,23.29,3.45
Mauga,1.52,48.58,3.63,1.66,46.85,3.25,1.52,47.23,3.47,1.54,48.64,3.65,1.5,49.87,3.77,1.46,50.3,3.88,1.35,50.36,4.02,1.52,52.2,4.34,9.87,89.43,7.67
Hanzo,1.77,49.92,2.73,1.83,51.86,2.58,1.72,49.03,2.5,1.74,49.87,2.72,1.84,49.56,2.86,1.78,49.85,2.96,1.81,51.01,3.12,1.7,53.86,3.31,0.8,53.47,3.47
Pharah,1.37,51.83,2.46,1.27,52.14,2.54,1.39,51.51,2.4,1.44,51.94,2.41,1.35,51.33,2.45,1.32,51.74,2.56,1.3,53.78,2.71,1.19,54.95,2.95,1.54,46.66,3.48
Illari,0.88,50.49,3.45,1.19,51.24,2.83,0.97,50.67,3.27,0.84,50.79,3.59,0.76,50.43,3.7,0.72,47.79,3.75,0.75,49.52,3.9,0.79,54.59,4.22,0.48,51.88,4.42
