Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.42,48.96,3.84,3.57,50.57,3.02,4.89,49.37,3.4,6.58,48.83,3.79,7.99,48.59,4.06,8.52,48.77,4.23,8.33,48.62,4.37,7.09,49.94,4.55,2.63,54.13,4.77
Kiriko,7.03,49.61,4.1,7.54,49.92,3.27,7.53,49.16,3.71,6.92,49.51,4.21,6.71,49.75,4.56,6.6,49.87,4.71,6.39,50.53,4.84,6.12,51.67,5.03,4.42,70.24,6.08
Genji,3.59,52.2,2.17,3.76,55.84,2.39,3.28,50.62,2,3.65,52.08,2.15,3.86,52.13,2.21,3.66,52.19,2.26,3.39,51.91,2.32,2.47,51.64,2.46,0.65,67.04,3.68
Moira,4.01,51.24,4.53,5.44,50.84,3.7,4.94,50.91,4.12,3.99,51.47,4.71,3.36,51.87,5.27,2.77,51.64,5.57,2.16,50.36,5.69,1.59,50.88,5.98,0.94,61.45,6.8
Sojourn,2.04,46.12,2.38,1.69,49.16,2.3,1.87,46.08,2.22,1.98,45.3,2.32,2.08,45.49,2.45,2.32,45.61,2.55,2.87,47.16,2.7,3.41,49.04,2.93,1.85,65.2,3.95
Soldier: 76,2.57,49.72,2.45,3.04,52.15,2.54,2.93,48.89,2.32,2.7,48.79,2.41,2.26,49.85,2.51,1.96,50.83,2.63,1.81,51.17,2.72,1.37,52.19,2.85,0.08,46.96,4.63
Cassidy,4.54,48.63,2.39,2.95,53.36,2.37,3.51,49.48,2.21,4.46,48.36,2.33,5.28,47.54,2.42,5.99,47.58,2.52,6.87,47.87,2.61,7.46,49.29,2.82,4.01,53.94,3.2
Zenyatta,2.34,53.57,4.73,2.35,52.78,3.87,2.25,53.61,4.29,2.34,54.44,4.81,2.52,53.8,5.17,2.39,52.72,5.38,2.05,51.02,5.47,1.46,49.77,5.6,0.55,57.01,6
Reaper,1.94,51.43,2.2,2.55,54.51,2.46,2.2,50.74,2.13,1.99,50.91,2.15,1.69,50.89,2.17,1.46,50.53,2.2,1.3,50.88,2.27,1.37,55.04,2.4,1.46,65.73,2.98
Juno,2.08,50.7,3.93,2.89,50.03,3.16,2.29,50.04,3.57,1.89,51.09,4.14,1.85,51.37,4.56,1.83,51.2,4.63,1.71,51.53,4.59,2.01,52.47,4.87,2.5,57.61,5.8
Ashe,1.74,51.67,2.79,1.2,52.31,2.59,1.49,51.35,2.61,1.84,51.51,2.78,1.96,51.78,2.88,1.99,51.73,2.92,2.14,52.05,2.98,2.23,52.92,3.16,0.88,56.59,3.7
Ramattra,1.89,48.2,3.14,2.81,51.05,3.19,2.71,47.95,3.05,1.91,47.07,3.13,1.21,47.52,3.25,0.91,47.74,3.34,0.76,47.63,3.42,0.8,47.44,3.65,1.07,41.24,3.57
Mercy,2.47,48.55,3.54,2.98,46.3,2.37,2.27,47.54,2.94,2.28,49.31,3.7,2.55,49.23,4.21,2.64,49.2,4.53,2.68,49.79,4.94,2.63,52.54,5.48,2.45,76.03,7.79
Zarya,1.44,52.58,4.51,0.91,54.97,4.1,1.21,52.17,4.06,1.48,51.76,4.34,1.52,52.01,4.68,1.71,53.04,5.01,2.21,54.12,5.26,3.27,55.8,5.62,6.79,62.23,5.96
Bastion,1.78,47.19,2.5,2.67,49.91,2.5,2.39,47.37,2.43,1.81,45.86,2.5,1.22,45.64,2.6,0.96,45.51,2.68,0.78,47.27,2.76,0.72,49.06,3.03,0.34,56.23,3.48
Lúcio,0.71,50.59,2.63,1.44,53.1,2.28,0.81,49.83,2.51,0.57,50.12,2.79,0.53,48.94,2.91,0.54,48.98,3.06,0.54,47.21,3.07,0.5,51.33,3.35,0.16,5.33,0
Mauga,1.7,49.21,3.96,1.89,48.38,3.64,1.8,47.54,3.7,1.71,49.17,3.97,1.61,50.35,4.2,1.51,51.81,4.36,1.51,52.21,4.52,1.63,51.88,4.79,15.77,66.81,6.05
Hanzo,2.17,50.17,2.82,2.02,53.49,2.71,1.96,49.76,2.59,2.15,49.84,2.79,2.33,49.61,2.92,2.37,49.52,3.03,2.56,50.39,3.16,2.26,52.89,3.39,0.81,65.46,3.52
