Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.69,48.72,3.89,3.43,50.73,3,4.76,48.59,3.28,6.33,48.64,3.74,7.75,48.62,4.04,8.81,48.44,4.21,8.53,48.97,4.35,7.48,50.59,4.58,11.27,61.92,4.77
Kiriko,6.48,49.99,4.27,6.62,49.64,3.36,7.23,49.82,3.78,6.54,50.1,4.25,6.2,49.92,4.6,6.22,50.26,4.81,5.79,49.99,4.87,4.93,50.67,5.04,8.73,61.96,5.51
Genji,4.51,51.96,2.22,4.32,57.77,2.59,3.62,50.13,2.02,4.38,51.97,2.17,5,51.99,2.23,5.13,51.42,2.28,4.94,51.66,2.33,3.75,52.43,2.52,2.68,75.82,3.16
Moira,2.53,49.81,4.5,4.17,49.61,3.68,3.66,49.45,4.04,2.68,50.25,4.53,2.05,50.03,5.22,1.63,49.72,5.47,1.04,49.29,5.7,0.45,46.65,6.09,0.28,50,5
Sojourn,1.66,44.8,2.34,1.68,49.06,2.37,1.65,44.23,2.14,1.56,43.53,2.24,1.56,44.2,2.38,1.7,45.11,2.52,2.2,46.26,2.66,2.52,47.71,2.82,2.39,78.44,5.98
Soldier: 76,3.01,50.02,2.49,3.9,52.98,2.67,3.53,49.07,2.34,3.21,49.15,2.42,2.71,49.67,2.51,2.43,51.16,2.68,2.37,51.66,2.77,1.93,55.3,2.93,0.99,50.54,4.89
Cassidy,3.96,47.69,2.39,3.02,55.16,2.51,3.11,48.45,2.14,3.6,46.82,2.27,4.22,46.75,2.4,4.78,46.83,2.53,5.7,47.67,2.65,6.34,49.82,2.75,4.51,56.69,3.08
Zenyatta,2.45,53.13,4.75,2.69,53.09,3.89,2.45,53.67,4.22,2.45,53.38,4.7,2.56,52.89,5.08,2.44,53.11,5.28,2.05,51.67,5.45,1.35,48.77,5.68,0.85,44.08,5
Reaper,2.52,55.28,2.46,3.05,57.89,2.84,2.8,53.59,2.37,2.62,54.42,2.4,2.42,56.04,2.46,2.22,56.63,2.5,1.98,55.92,2.56,1.86,58.46,2.78,0.56,93.01,5.33
Juno,1.75,50.93,3.97,2.79,50.17,3.18,2.13,50.33,3.45,1.63,51.09,4.06,1.5,51.52,4.56,1.55,51.11,4.58,1.41,51.72,4.49,1.85,53.7,5.24,1.41,38.91,4.19
Ashe,1.87,51.1,2.78,1.54,51.88,2.65,1.72,50.53,2.56,1.94,50.91,2.73,1.95,50.69,2.87,1.88,51.58,2.91,2.05,52.03,3,2.2,56.43,3.13,1.83,35.51,2.48
Ramattra,2.02,49.85,3.18,3.03,52.09,3.18,2.86,49.23,3.03,2.25,48.65,3.13,1.6,50.66,3.33,1.22,50.89,3.47,0.99,51.23,3.55,1.07,53.32,3.91,2.68,81.18,6.76
Mercy,3.19,49.41,3.79,3.62,47.32,2.51,2.96,47.58,3,3.03,50.12,3.74,3.33,49.92,4.24,3.31,49.76,4.56,3.22,50.53,4.89,3.36,51.4,5.48,6.76,63.96,5.3
Zarya,1.47,49.8,4.25,1.05,54,3.97,1.2,49.23,3.75,1.45,49.12,3.99,1.51,49.26,4.35,1.62,48.99,4.61,2.03,51.62,4.92,3.01,54.21,5.51,1.41,65.88,5.58
Bastion,1.35,45.82,2.45,2.32,50.58,2.59,2.05,45.66,2.35,1.44,43.87,2.37,1,44.88,2.57,0.78,45.75,2.61,0.65,46,2.74,0.5,51.32,3.09,N,N,N
Lúcio,0.95,51.48,2.87,1.81,52.24,2.33,1.17,50.76,2.59,0.85,52.22,2.92,0.76,50.52,3.15,0.85,53.05,3.4,0.79,47.56,3.22,0.71,55.55,4.09,0.14,0,0
Mauga,1.37,48.28,3.75,1.74,47.63,3.52,1.57,46.2,3.39,1.44,47.98,3.7,1.3,49.02,3.89,1.1,51.33,4.21,1.05,51.27,4.56,1.05,51.13,4.6,4.65,85.03,7.34
Hanzo,1.46,49.2,2.8,1.79,54.18,2.94,1.46,48.4,2.48,1.38,48.86,2.74,1.41,48.44,2.86,1.41,48.29,2.98,1.65,50.09,3.15,1.55,53.09,3.42,0.28,49.38,5.09
Pharah,1.03,52.55,2.59,1.01,53.44,2.75,1.02,51.12,2.47,1.04,51.94,2.52,0.98,53.28,2.58,1.03,53.34,2.63,1.11,53.11,2.86,1.23,58.14,3.09,3.1,31.18,2.44
Illari,1.96,52.88,3.42,1.82,51.67,2.82,1.88,52.54,2.99,1.85,53.11,3.38,1.92,53.51,3.64,2.2,52.42,3.66,2.33,53.05,3.8,2.45,52.34,3.86,2.39,70.41,5.29
Doomfist,2.81,50.99,3.03,1.29,54.02,2.96,1.73,50.12,2.73,2.56,51.32,2.9,3.49,51.08,3.03,3.78,50.52,3.18,3.72,51.19,3.33,4.29,50.14,3.6,1.83,63.86,4.72
Venture,0.68,51.73,2.14,0.45,55.42,2.18,0.62,52.2,2.15,0.75,51.85,2.13,0.73,50.83,2.11,0.67,50.81,2.16,0.59,52.52,2.1,0.62,50.4,2.31,N,N,N
Junkrat,0.94,51.16,2.34,1.43,52.25,2.36,1.22,50.19,2.19,1,50.72,2.31,0.82,52.1,2.45,0.65,51.83,2.46,0.54,51.57,2.54,0.29,48.06,2.51,0.14,100,1
Sigma,2.36,52.53,3.69,2.14,55.37,3.54,2.54,52.13,3.46,2.56,52.49,3.64,2.27,51.95,3.8,2.07,52.51,3.93,2.13,52.21,4.02,2.49,55.97,4.32,2.25,58.28,6.04
Brigitte,1.24,52.85,3.84,0.94,47.63,2.76,1.09,54.4,3.21,1.17,52.07,3.58,1.34,52.95,4.13,1.46,53.46,4.36,1.41,52.99,4.74,1.43,56.34,5.08,0.85,84.58,4.43
Widowmaker,1.03,47.7,2.42,1.42,51.7,2.93,0.96,44.15,2.18,0.93,46.53,2.32,0.93,47.72,2.4,1.02,49.27,2.44,1.45,49.33,2.56,2.02,52.34,2.88,4.37,50.3,3.09
Lifeweaver,2.13,50.73,4.54,1.88,49.68,3.18,2.27,51.54,3.95,2.37,51.18,4.61,2.19,50.46,4.93,1.91,50.5,5.19,1.56,47.74,5.14,1.02,49.3,5.33,0.14,100,16
Sombra,0.84,47.44,2.84,0.75,49.77,2.51,0.86,47.79,2.66,0.84,47.63,2.87,0.85,46.55,2.93,0.83,46.36,2.98,0.84,48.87,3.04,0.71,46.07,2.85,0.14,0,0
D.VA,1.74,48.89,5.3,2.54,49.13,4.95,2.02,46.5,4.57,1.69,48.78,5.19,1.57,50.23,5.81,1.47,49.99,6.03,1.51,50.43,6.43,1.91,56.92,6.97,3.38,30.73,7
Torbjörn,0.44,55.41,2.56,0.61,58.86,2.86,0.58,57.36,2.52,0.49,55.14,2.55,0.37,53.74,2.53,0.3,53.22,2.52,0.29,51.05,2.49,0.27,49.72,2.61,N,N,N
Tracer,1.19,50.59,2.17,0.8,52.13,2.18,0.77,49.79,2.01,0.94,50.4,2.11,1.29,51.02,2.18,1.6,50.36,2.2,2.27,49.6,2.28,2.73,54.26,2.53,2.39,63.76,3.92
Orisa,1.53,45.96,3.35,1.97,48.16,3.22,1.97,45.63,3.12,1.68,45.04,3.27,1.3,46.06,3.55,1.08,46.62,3.75,1.02,47,3.92,1.24,48.63,4.32,2.25,40.3,3.7
Hazard,0.85,53.76,3.73,0.54,52.27,3.09,0.64,51.86,3.26,0.82,53.14,3.51,0.91,53.35,3.8,0.98,54.93,4.03,1.22,56.01,4.4,1.6,60.32,4.7,2.54,61.2,6.7
Winston,1.65,52.37,3.62,1.03,50.74,2.99,1.3,50.65,3.13,1.69,52.22,3.45,1.82,53.11,3.75,1.88,52.5,4.01,1.92,53.48,4.22,2.18,56.18,4.64,1.55,72.02,10.33
Reinhardt,1.02,51.89,2.33,1.31,51.67,2.07,1.23,51.07,2.17,1.11,52.37,2.36,0.92,51.61,2.41,0.82,52.85,2.59,0.65,51.49,2.58,0.52,58.32,2.75,0.56,89.81,2.73
Junker Queen,0.68,53.35,4.18,0.59,53.41,3.64,0.71,52.72,3.78,0.75,52.7,4.12,0.71,53.87,4.43,0.59,54.34,4.55,0.54,54.89,4.54,0.45,53.11,4.54,0.28,0,7.57
Baptiste,1.26,45.55,3.42,1.3,43.49,2.61,1.26,45.72,2.94,1.21,44.94,3.31,1.28,46.11,3.7,1.32,45.82,3.89,1.26,47.28,4.17,0.96,44.94,4.33,N,N,N
Mei,0.67,53.43,3.13,0.59,55.35,3.41,0.73,53.79,3.12,0.75,54.11,3.18,0.66,52.8,3.09,0.59,52.11,3.05,0.44,50.66,2.97,0.4,52.64,3.03,0.14,0,2
Roadhog,1.47,44.26,3.65,1.53,46.47,3.31,1.41,43.94,3.24,1.49,43.95,3.58,1.53,44.49,3.86,1.44,43.41,4,1.36,44.72,4.1,1.23,44.32,3.88,0.42,39.23,4.2
Echo,0.84,51.06,2.34,0.7,49.04,2.02,0.75,49.24,2.08,0.81,50.89,2.23,0.83,50.88,2.4,0.92,51.9,2.59,1.05,53.31,2.65,1.56,57.3,2.97,1.55,63.07,3.68
Symmetra,0.81,54.94,2.27,0.42,58.76,3.85,0.39,55.77,2.81,0.59,56.13,2.66,0.82,53.19,2.29,1.24,54.08,1.78,1.94,52.61,1.22,2.83,54.74,1.12,3.66,50.92,1.31
Wrecking Ball,0.47,50.31,3.86,0.41,47.8,2.78,0.38,46.73,3.11,0.44,49.97,3.63,0.48,51.1,4.02,0.58,52.98,4.52,0.65,52.04,4.63,0.54,42.89,4.66,1.55,85.6,9.67
Freja,0.69,46.06,2.17,0.73,50.38,2.09,0.66,46.97,1.96,0.63,44.9,2.14,0.64,45.28,2.2,0.75,44.68,2.27,0.9,46.54,2.4,1.23,49.67,2.63,0.85,65.36,2.68
