Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.66,49.78,3.8,3.87,51.53,3.03,5.26,50.06,3.4,6.92,49.52,3.76,8.01,49.31,3.98,8.58,49.85,4.16,8.67,49.62,4.31,7.45,51.97,4.54,4.41,64.45,5.03
Kiriko,6.2,48.75,3.92,7.11,49.12,3.17,6.73,48.78,3.61,6.04,48.5,4.06,5.76,48.57,4.31,5.6,48.52,4.48,5.72,49.44,4.63,5.59,51.47,4.87,5.88,73.47,5.82
Genji,4.01,51.97,2.09,4.06,54.67,2.19,3.76,50.5,1.95,4.05,51.84,2.07,4.36,52.15,2.14,4.11,52.17,2.16,3.61,51.89,2.25,2.54,53.74,2.43,1.03,68.1,2.87
Moira,4.25,50.98,4.51,6,50.39,3.72,5.31,50.69,4.19,4.25,51.39,4.71,3.46,51.5,5.15,2.77,51.36,5.42,2.12,50.19,5.55,1.4,51.12,6.07,0.48,72.13,6.75
Sojourn,2.78,46.59,2.34,2.04,48.83,2.24,2.39,46.32,2.2,2.73,46.14,2.3,3.05,45.93,2.36,3.42,46.59,2.46,3.85,47.46,2.6,4.42,49.98,2.93,2.24,64.29,3.59
Soldier: 76,3,50.3,2.41,3.41,51.81,2.41,3.48,49.54,2.32,3.13,49.69,2.39,2.69,50.57,2.48,2.32,51.46,2.6,2.04,51.29,2.68,1.56,53.24,2.96,0.62,60.05,4.02
Cassidy,4.84,48.73,2.3,3.18,52.96,2.24,3.93,49.35,2.14,4.8,48.15,2.25,5.55,47.75,2.32,6.22,47.93,2.42,6.81,48.43,2.55,7.45,51.52,2.83,5.07,64.63,3.69
Zenyatta,2.41,53.96,4.59,2.46,54.02,3.83,2.4,54.41,4.27,2.49,54.28,4.65,2.47,53.77,4.94,2.33,53.35,5.15,2.03,51.66,5.32,1.32,50.38,5.5,0.15,100,11.2
Reaper,2.18,53.2,2.27,2.82,55.55,2.51,2.55,52.15,2.2,2.25,52.72,2.22,1.85,53.27,2.27,1.59,53.41,2.29,1.37,54.14,2.36,1.37,56.5,2.58,0.88,60.4,2.56
Juno,2.21,51.26,4.62,2.94,50.37,3.71,2.39,50.77,4.25,2.04,51.59,4.88,1.99,52.01,5.24,1.98,51.44,5.29,2.01,51.41,5.33,2.21,55.56,5.78,1.03,61.62,7.21
Ashe,1.91,52.12,2.49,1.38,51.93,2.31,1.71,51.79,2.38,1.98,51.61,2.5,2.16,52.48,2.55,2.14,52.9,2.59,2.11,52.39,2.66,2.33,55.2,2.94,1.14,68.54,3.51
Ramattra,1.7,48.68,3.19,2.42,50.59,3.2,2.3,48.11,3.09,1.71,47.97,3.19,1.22,48.93,3.32,0.93,49.01,3.32,0.78,48.73,3.45,0.75,50.06,3.63,0.95,50.56,3.84
Mercy,2.22,48.46,3.43,2.78,46.14,2.33,2.14,47.78,2.93,2.05,48.96,3.61,2.22,49.17,4.05,2.2,48.84,4.39,2.27,50.75,4.78,2.25,53.11,5.59,1.95,93.6,8.13
Zarya,1.2,52.29,4.42,0.71,55.12,4.12,0.99,51.56,4.02,1.22,50.74,4.24,1.31,51.4,4.52,1.47,53.53,4.84,1.89,55.3,5.17,2.52,58.39,5.64,5.44,69.43,6.94
Bastion,2.3,48.26,2.48,3.48,50.7,2.46,3.1,48.04,2.41,2.3,47.33,2.48,1.62,46.97,2.58,1.24,48.28,2.66,0.96,47.82,2.73,0.78,47.68,2.99,0.48,43.44,3.03
Lúcio,0.73,50.93,2.64,1.41,53.72,2.31,0.84,50.23,2.55,0.6,49.84,2.76,0.54,50.18,2.95,0.55,48.44,2.98,0.57,50.11,3.14,0.48,45.6,3.2,0.18,22.91,2.92
Mauga,1.55,48.58,3.61,1.69,47.11,3.25,1.56,47.14,3.44,1.57,48.7,3.64,1.51,49.78,3.77,1.46,50.37,3.87,1.38,50.2,3.98,1.49,53,4.37,10.72,86.9,7.29
Hanzo,1.78,49.95,2.73,1.83,52.4,2.59,1.73,49.13,2.49,1.76,49.73,2.72,1.85,49.49,2.86,1.81,49.82,2.96,1.81,50.79,3.11,1.67,54.21,3.32,0.62,51.55,3.4
Pharah,1.36,51.8,2.46,1.26,52.15,2.51,1.38,51.54,2.4,1.42,51.54,2.4,1.35,51.56,2.47,1.31,51.78,2.57,1.27,54.23,2.75,1.17,55.83,3.03,1.62,56.43,3.34
Illari,0.89,50.67,3.46,1.2,51.9,2.83,0.99,50.95,3.28,0.86,50.99,3.61,0.77,49.92,3.71,0.74,48.43,3.8,0.78,49.36,3.88,0.79,54.26,4.14,0.59,43.74,3.93
Doomfist,2.57,52.49,3.19,1.25,54.46,3.16,1.73,52.41,3.08,2.56,52.36,3.11,3.34,52.13,3.17,3.79,52.27,3.28,3.81,53.05,3.46,4.09,54.51,3.84,4.3,54.11,3.79
Venture,0.76,54.1,2.12,0.51,56,2.19,0.72,54.26,2.14,0.87,53.8,2.11,0.84,53.64,2.1,0.78,53.89,2.1,0.65,54.52,2.12,0.54,54.72,2.26,0.26,92.58,4.64
Junkrat,1.29,52.87,2.28,1.56,53.16,2.21,1.5,52.29,2.19,1.37,53.1,2.31,1.15,53.63,2.38,0.95,51.64,2.39,0.73,53.63,2.5,0.55,54.38,2.52,0.18,69.2,3.63
Sigma,2.2,51.41,3.58,2,51.82,3.41,2.24,50.62,3.4,2.28,51.34,3.59,2.19,51.76,3.69,2.14,51.75,3.77,2.08,52.57,3.9,2.56,53.91,4.18,4.11,65.03,5.27
Brigitte,1.04,51.06,3.05,1.01,53.18,2.41,1.04,51.27,2.73,1.05,50.87,3.03,1.05,49.8,3.33,1.04,50.26,3.64,0.98,51.96,3.89,0.81,57.21,4.33,0.22,58.86,4.54
Widowmaker,1.24,47.57,2.35,1.35,48.68,2.51,1.2,46.57,2.22,1.13,47.02,2.32,1.19,47.34,2.34,1.3,47.92,2.37,1.63,49.41,2.51,2.24,52.13,2.91,2.57,74.6,3.98
Lifeweaver,1.56,49.23,4.14,1.62,49.58,3.18,1.71,49.7,3.83,1.71,49.55,4.33,1.51,48.76,4.62,1.24,48.31,4.73,0.97,46.06,4.77,0.78,48.6,5.25,0.18,31.45,4.4
Sombra,0.95,48.95,2.91,0.86,49.13,2.61,0.94,48.74,2.78,0.96,49.03,2.93,1,49.09,3.08,0.98,48.25,3.06,0.85,49.47,3.08,0.63,53.87,3.5,0.18,100,9.64
D.VA,1.24,47.1,4.96,1.76,47.45,4.53,1.4,45.82,4.59,1.16,47.29,5.09,1.05,48.08,5.42,1.05,48.21,5.63,1.03,47.31,5.78,1.05,49.88,6.04,1.84,61.61,7.52
Torbjörn,0.7,57.28,2.52,0.74,58.31,2.54,0.84,58.46,2.53,0.78,57.88,2.52,0.6,55.79,2.52,0.51,53.61,2.43,0.42,52.84,2.53,0.34,49.56,2.37,0.07,100,6.67
Tracer,1.25,50.83,2.14,0.82,51.44,2.08,0.85,50.43,2.01,1.1,50.79,2.12,1.46,50.46,2.13,1.92,50.57,2.2,2.41,51.49,2.24,2.8,55,2.49,1.58,79.56,3.1
Orisa,1.26,46.16,3.39,1.48,48.12,3.3,1.48,45.79,3.22,1.31,45.26,3.38,1.09,46.17,3.52,0.93,45.37,3.66,0.94,48.61,4.06,1,52.21,4.32,1.58,32.68,3.35
