Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.36,49.92,3.94,4.21,51.96,3.1,5.96,50.25,3.33,6.8,49.88,3.64,7.86,49.73,4.02,9,49.79,4.41,9.26,49.75,4.66,8.17,50.79,4.87,5.97,70.58,5.32
Kiriko,6.06,48.88,3.98,6.27,52.19,3.42,6.61,48.69,3.47,6.12,48.5,3.79,5.87,48.64,4.18,5.83,49.01,4.51,5.77,48.93,4.67,5.27,50.39,4.87,2.04,56.23,5.34
Genji,5.52,52.39,2.32,6.33,62.77,2.94,4.85,50.56,2.14,5.2,51.43,2.24,5.74,52.1,2.31,6,52.31,2.38,5.75,52.26,2.47,5.06,52.8,2.67,3.56,64.08,2.89
Moira,3.86,50.22,4.79,4.58,52.66,4,4.77,50,4.18,4.26,49.81,4.57,3.67,50.19,5.13,3.07,50.43,5.73,2.41,50.26,6.12,1.64,49.96,6.5,2.01,83.01,9.37
Sojourn,2.9,45.66,2.43,3.21,52.47,2.55,3.12,45.48,2.22,2.9,44.43,2.3,2.71,44.93,2.45,2.78,45.86,2.62,3.16,47.1,2.81,3.6,48.77,3.07,4.85,61.66,3.72
Soldier: 76,3.8,49.24,2.56,5.66,57.44,2.96,4.29,48.39,2.36,3.99,48.06,2.46,3.65,48.38,2.58,3.21,49.3,2.73,2.73,49.95,2.91,2.22,52.42,3.16,1.01,51.64,3.29
Cassidy,6.15,48.97,2.49,4.43,55.55,2.45,4.9,49.69,2.23,5.5,49.24,2.37,6.43,48.51,2.51,7.45,47.9,2.64,8.37,47.98,2.77,9.25,49.06,2.96,12.15,66.67,3.63
Zenyatta,3.38,52.21,4.5,2.65,53.3,3.84,3.58,52.35,3.99,3.49,52.63,4.3,3.47,52.46,4.7,3.31,51.44,5.08,2.94,49.78,5.31,2.25,47.92,5.44,0.96,68.03,6.43
Reaper,2.66,55.91,2.57,4.39,65.68,3.46,3.14,54.37,2.46,2.92,54.74,2.49,2.55,55.2,2.51,1.98,55.86,2.56,1.4,56.47,2.63,1.1,57.62,2.83,0.89,64.09,3.21
Juno,2.81,49.57,3.72,4.27,53.09,3.31,3.61,48.74,3.24,2.93,49.04,3.57,2.47,49.58,4,2.24,49.79,4.41,2.2,50.1,4.59,2.1,50.85,4.8,2.62,88.39,9.79
Ashe,2.31,51.13,2.77,1.23,52.02,2.5,1.9,51.16,2.56,2.2,51.16,2.69,2.49,51.05,2.81,2.69,50.89,2.89,2.8,51.28,2.95,2.68,52.83,3.14,1.41,54.39,3.22
Ramattra,1.96,50.62,3.49,2.35,56.33,3.78,2.42,50.52,3.33,2.3,49.8,3.42,1.83,49.9,3.52,1.39,51.04,3.65,1.1,52.32,3.8,1.06,54.82,4.19,0.53,66.12,3.94
Mercy,2.16,49.14,3.45,3.62,49.56,2.56,2.23,45.97,2.6,1.9,48.14,3.13,1.98,49.79,3.78,2.23,50.77,4.43,2.48,51.99,5.02,2.74,54.13,5.62,7.43,83.32,8.73
Zarya,1.47,47.66,3.9,1.09,56.67,4.19,1.24,49.69,3.66,1.47,47.87,3.76,1.55,46.18,3.9,1.53,45.86,4.08,1.67,47.07,4.37,2.07,47.99,4.7,1.77,56.92,5.1
Bastion,1.45,47.36,2.53,1.53,50.95,2.5,2.13,48.37,2.45,1.78,46.72,2.48,1.27,46.18,2.57,0.89,47.16,2.74,0.63,49.02,2.91,0.43,49.53,3.08,0.16,94.99,4.82
Lúcio,2.37,54.91,3.34,3.36,56.67,3,2.94,54.17,2.99,2.52,54.68,3.22,2.14,55.05,3.49,1.93,55.44,3.82,1.81,54.93,4.07,1.52,53.79,4.39,0.32,93.91,7.76
Mauga,1.25,48.52,3.76,1.92,53.07,4.03,1.49,46.9,3.45,1.34,47.47,3.65,1.18,48.55,3.84,0.97,49.59,4.01,0.81,50.62,4.25,0.87,52.43,4.59,4.06,68.15,5.95
Hanzo,1.93,49,2.72,2.27,51.18,2.38,2.06,48.52,2.44,1.85,48.85,2.62,1.84,48.71,2.81,1.95,49.18,2.99,2.02,49.47,3.13,1.82,49.95,3.28,2.48,70.11,3.86
Pharah,1.68,50.44,2.48,2.41,56.6,2.91,1.97,49.32,2.4,1.76,49.71,2.42,1.55,50.1,2.45,1.4,50.52,2.54,1.31,51,2.69,1.19,51.78,2.94,0.85,77.38,3.99
Illari,1.84,52.62,3.13,2.38,55.39,2.9,2.12,51.62,2.74,1.92,52.12,2.99,1.74,52.95,3.28,1.59,53.11,3.53,1.52,53.01,3.66,1.42,51.44,3.76,0.59,76.36,5.52
Doomfist,2.93,51.91,3.14,0.81,54.3,3.03,1.67,52.55,3.04,2.55,52.5,3.1,3.41,51.88,3.11,3.93,51.13,3.15,4.33,51.21,3.32,4.71,52.52,3.67,3.31,56.53,4.25
Venture,1.7,55.25,2.4,1.16,59.7,2.71,1.49,55.64,2.4,1.77,55.06,2.39,1.83,54.69,2.37,1.76,55.28,2.41,1.67,55.71,2.48,1.66,54.74,2.5,2.51,55.79,2.31
Junkrat,1.47,50.02,2.3,1.94,51.22,2.14,2.03,49.65,2.17,1.67,49.85,2.27,1.33,50.06,2.39,1.02,50.37,2.51,0.71,50.63,2.58,0.34,46.8,2.36,0.05,1.53,0
Sigma,1.85,52.49,3.91,1.08,54.1,3.69,1.81,52.71,3.72,2.04,52.25,3.83,1.95,52.29,3.97,1.72,52.78,4.09,1.57,52.46,4.18,1.64,53.73,4.5,1.17,40.05,4.36
Brigitte,1.97,50.12,3.7,0.97,53.21,2.99,1.72,51.53,3.17,1.95,50.16,3.42,2.07,49.51,3.78,2.23,49.68,4.21,2.34,49.85,4.51,2.09,49.88,4.77,2.51,89.91,9.42
Widowmaker,1.48,48.5,2.27,2.76,60.34,3.24,1.43,44.61,2.01,1.31,46.32,2.12,1.34,47.71,2.2,1.48,48.35,2.26,1.8,48.03,2.35,2.49,48.89,2.58,3.37,50.11,2.87
Lifeweaver,2.31,48.98,4.13,2.28,51.4,3.37,2.57,49.1,3.6,2.56,49.24,4,2.33,48.91,4.38,1.96,48.08,4.76,1.53,47.44,4.96,1.07,45.96,5.1,1.18,75.97,6.46
Sombra,1.74,48.49,3.1,0.97,51.64,2.92,1.64,49.6,2.95,1.74,48.58,3.02,1.84,48.18,3.15,1.93,47.73,3.22,1.77,47.34,3.29,1.49,47.59,3.43,0.93,49.14,4.24
D.VA,2.19,50.33,5.47,2.86,52.7,5.11,2.48,49.1,4.97,2.31,49.84,5.34,2.09,50.91,5.7,1.84,50.79,5.94,1.74,50.23,6.2,1.93,51.06,6.78,1.41,58.5,9.32
Torbjörn,0.97,54.8,2.55,1.34,60.6,2.97,1.24,55.97,2.48,1.07,55.21,2.52,0.87,53.57,2.54,0.74,52.24,2.58,0.63,50.86,2.59,0.52,49.14,2.57,0.27,62.81,2.81
Tracer,2.5,51.38,2.33,2.33,60.38,2.75,1.77,50.25,2.11,2.01,50.91,2.23,2.5,50.86,2.3,3.23,51.05,2.37,4.28,51.23,2.5,5.65,53.1,2.79,6.47,61.37,3.29
Orisa,2.44,47.75,3.64,2.34,52.7,3.63,2.55,47.91,3.37,2.58,47.07,3.51,2.42,46.73,3.68,2.2,47.97,3.91,2.16,49.79,4.19,2.81,53.07,4.65,1.8,59.17,4.83
Hazard,1.37,49.68,3.44,0.95,56.87,3.68,1.05,49.97,3.21,1.31,49.35,3.33,1.47,49,3.41,1.57,49.57,3.57,1.71,49.88,3.79,2.19,51.48,4.13,1.8,69.68,5.61
Winston,1.34,50.31,3.27,1.13,57.14,3.35,0.99,49.34,2.93,1.23,49.71,3.14,1.46,49.88,3.26,1.58,50.56,3.44,1.65,50.6,3.67,1.84,52.05,4.13,1.21,56.93,4.34
Reinhardt,1.16,53.06,2.52,1.54,57.16,2.55,1.26,51.54,2.29,1.24,52.54,2.48,1.15,53.09,2.59,1.01,53.89,2.69,0.84,53.31,2.76,0.63,53.08,2.82,0.72,67.19,2.42
Junker Queen,0.9,54.36,4.6,0.8,59.28,4.66,0.87,53.89,4.23,0.96,54.16,4.49,0.96,54.3,4.69,0.82,54.05,4.82,0.76,54.09,4.97,0.75,53.66,5.21,0.8,56,5.44
Baptiste,2.37,48.38,3.69,1.43,49.66,2.96,2.18,48.7,3.18,2.37,48.17,3.44,2.49,48.11,3.81,2.56,48.52,4.2,2.6,48.61,4.48,2.34,50.28,4.82,0.75,73.94,6.17
Mei,1.09,54.11,3.17,0.61,56.28,3.2,1.06,54.98,3.23,1.17,54.45,3.21,1.16,53.68,3.16,1.09,53.19,3.1,0.89,52.91,3.07,0.66,53.94,3.17,0.22,78.85,5.56
Roadhog,1.06,44.64,3.74,1.01,45.68,3.13,1.04,44.77,3.36,1.08,45.1,3.69,1.12,44.92,3.95,1.04,43.48,4,0.94,42.31,4.05,0.84,42.6,4.09,0.89,37.4,4.15
Echo,0.72,48.77,2.14,0.57,50.12,2.03,0.82,48.77,2.05,0.77,48.55,2.09,0.71,48.49,2.15,0.64,49.22,2.29,0.6,49.25,2.41,0.62,48.99,2.64,1.42,66.23,3.41
Symmetra,0.94,56.86,2.86,0.48,57.41,3.19,0.72,58.19,3.19,0.79,57.53,3.08,0.93,56.21,2.88,1.2,55.76,2.58,1.68,55.58,2.03,2.49,57.24,1.81,2.79,59.32,1.63
Wrecking Ball,0.49,51.89,4.04,0.23,50.8,3.27,0.35,52.14,3.61,0.45,52.24,3.89,0.53,52.26,4.1,0.62,51.19,4.24,0.67,50.97,4.47,0.69,51.82,4.93,0.26,29.57,2.75
