Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.56,48.79,3.85,3.64,50.41,3.03,4.93,49.08,3.38,6.58,48.56,3.77,8.18,48.49,4.07,8.86,48.93,4.26,8.69,48.38,4.38,7.44,49.91,4.56,3.19,55.04,4.42
Kiriko,6.97,49.55,4.11,7.49,49.94,3.28,7.53,49.13,3.7,6.87,49.52,4.21,6.63,49.61,4.58,6.5,49.82,4.74,6.32,50.16,4.84,6.17,50.86,5.01,5.14,69.43,6.35
Genji,3.08,52.15,2.18,3.39,56.03,2.45,2.77,50.33,1.99,3.11,52.13,2.15,3.29,52.11,2.22,3.14,52.16,2.26,2.9,51.29,2.31,2.15,51.93,2.44,0.85,76,4.31
Moira,4.02,51.59,4.6,5.36,51.03,3.76,4.93,51.17,4.14,3.96,51.79,4.75,3.42,52.47,5.35,2.95,51.98,5.67,2.39,50.97,5.76,1.65,50.5,5.89,0.39,81.35,7.4
Sojourn,2.1,45.9,2.38,1.76,49.09,2.33,2,45.97,2.22,2.07,44.98,2.32,2.12,45.48,2.46,2.27,45.11,2.55,2.76,47.44,2.69,3.42,47.08,2.89,2.08,77.12,5.06
Soldier: 76,2.26,49.51,2.45,2.86,51.98,2.58,2.62,48.86,2.33,2.37,48.36,2.41,1.95,49.7,2.52,1.64,50.26,2.62,1.52,51.54,2.75,1.14,52.48,2.78,0.07,0,5.75
Cassidy,4.03,48.17,2.39,2.63,53.12,2.39,3.02,49.12,2.21,3.92,47.92,2.33,4.69,47.28,2.43,5.36,46.85,2.52,6.31,47.16,2.6,6.89,48.73,2.77,4.23,52.98,2.85
Zenyatta,2.36,53.67,4.79,2.41,51.99,3.93,2.27,53.86,4.31,2.34,54.5,4.84,2.54,54.14,5.26,2.46,53.24,5.47,2.09,50.52,5.53,1.44,49.74,5.62,0.26,0,4.67
Reaper,1.76,50.62,2.16,2.34,54.74,2.5,2.02,49.88,2.09,1.82,50.06,2.1,1.53,49.78,2.13,1.27,48.64,2.14,1.13,49.92,2.21,1.15,54.91,2.29,2.08,63.46,2.83
Juno,1.98,50.39,3.86,2.82,49.43,3.11,2.21,49.73,3.48,1.78,50.81,4.04,1.75,50.9,4.48,1.77,51.47,4.61,1.6,51.12,4.47,2.01,53.44,5,1.11,64.14,4.01
