Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.4,49.5,3.96,3.81,55.13,3.4,5.4,49.83,3.35,6.78,49.64,3.72,8.01,49.23,4,9,49.07,4.25,9.52,49.2,4.47,8.21,50.15,4.6,3.01,58.23,4.9
Kiriko,7.46,49.93,4.19,6.06,52.14,3.4,7.72,49.87,3.67,7.71,49.7,4.03,7.5,49.8,4.35,7.35,49.96,4.56,7.35,49.83,4.69,6.5,51.04,4.86,5.97,69.06,6.41
Genji,5.56,52.87,2.32,6.26,64.11,3.08,4.71,50.91,2.1,5.17,52.01,2.23,5.84,52.46,2.3,6.12,52.53,2.36,5.88,52.71,2.47,4.87,52.49,2.6,2.23,47.34,2.43
Moira,2.62,48.36,4.39,3.71,51.31,3.66,3.93,48.46,3.9,3.09,47.9,4.29,2.39,48.13,4.75,1.77,48.18,5.2,1.19,47.06,5.29,0.56,48.3,5.64,0.13,21.75,3.57
Sojourn,2.61,45.64,2.32,2.57,51.55,2.39,2.93,44.98,2.11,2.6,44.13,2.18,2.44,45.26,2.34,2.51,45.83,2.47,2.74,47.44,2.64,3.29,50.5,2.93,2.2,52.3,3.24
Soldier: 76,3.46,49.62,2.49,5.07,56.38,2.76,4.24,48.62,2.31,3.72,48.43,2.4,3.32,48.89,2.49,2.88,50.13,2.63,2.38,50.84,2.79,1.82,52.39,3.02,0.73,69.23,4.26
Cassidy,6.18,47.97,2.35,4.64,58.7,2.62,4.77,48.97,2.11,5.55,48.05,2.23,6.44,47.22,2.33,7.34,46.67,2.44,7.83,47.07,2.56,8.48,48.56,2.75,6.04,61.5,3.38
Zenyatta,2.31,52.7,4.6,2.84,55.31,4.01,2.6,53.44,4.12,2.38,52.86,4.42,2.31,52.76,4.8,2.15,51.63,5.07,1.81,50.41,5.29,1.23,47.12,5.41,0.35,63.78,4.3
Reaper,2.93,54.6,2.44,3.61,62.49,3.13,3.3,53.88,2.38,3.2,53.86,2.39,2.9,53.86,2.39,2.55,54.59,2.43,2.09,54.83,2.47,1.93,56.66,2.64,4.53,57.76,3.02
Juno,1.79,49.94,3.67,3.02,51.43,3.09,2.63,49.24,3.29,1.97,49.71,3.64,1.49,50.01,3.99,1.29,50.3,4.23,1.25,50.5,4.22,1.19,52.52,3.86,1.37,71.72,4.63
Ashe,2.44,51.89,2.79,1.91,56.18,2.78,2.22,51.35,2.57,2.37,51.58,2.71,2.53,51.47,2.82,2.61,52,2.88,2.67,52.49,2.95,2.66,53.86,3.11,1.95,63.9,3.87
Ramattra,1.41,48.33,3.23,2.04,54.06,3.45,2.11,48.55,3.14,1.75,47.79,3.2,1.23,47.08,3.24,0.85,48.31,3.32,0.67,46.83,3.37,0.67,48.14,3.53,0.58,54.1,3.48
Mercy,2.79,50.56,3.93,3.59,49.96,2.56,2.58,48.31,2.93,2.61,50.56,3.63,2.75,50.85,4.22,2.87,51.19,4.79,3.08,51.04,5.22,3.2,54.85,6.02,1.49,75.8,7.94
