Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.89,48.94,3.87,3.64,51.78,3.12,5.08,49.17,3.35,6.71,48.63,3.74,8.11,48.72,4.01,8.86,48.72,4.18,8.77,49.21,4.34,7.78,49.91,4.55,10.8,72.28,5.82
Kiriko,6.46,50.03,4.21,6.56,50.12,3.35,7.05,49.69,3.76,6.53,49.97,4.23,6.26,50.02,4.56,6.1,50.35,4.73,5.89,50.81,4.82,5.18,50.76,4.98,5.74,62.54,5.61
Genji,4.21,51.78,2.18,4.45,56.91,2.59,3.62,50.22,1.99,4.07,51.57,2.13,4.59,51.79,2.19,4.64,51.34,2.23,4.37,51.03,2.3,3.3,52.2,2.44,2.4,64.44,3.21
Moira,2.56,49.31,4.4,4.07,49.59,3.67,3.61,49.07,4,2.7,49.47,4.48,2.06,49.44,5.03,1.54,48.91,5.3,1.04,49.14,5.58,0.51,50.93,6.21,0.36,62.85,8.14
Sojourn,1.82,44.99,2.34,1.76,49.13,2.32,1.77,44.6,2.15,1.71,44,2.25,1.73,44.26,2.37,1.9,45.04,2.49,2.46,46.22,2.65,2.94,46.13,2.79,2.8,59.42,3.72
Soldier: 76,2.97,49.58,2.44,3.87,53.11,2.65,3.47,48.48,2.29,3.12,48.53,2.37,2.65,49.59,2.49,2.4,50.43,2.6,2.24,50.77,2.7,1.85,52.8,2.83,2.69,56.48,3.44
Cassidy,4.41,47.96,2.38,3.19,54.53,2.46,3.5,48.56,2.16,4.13,47.54,2.29,4.77,46.95,2.39,5.39,47.03,2.5,6.25,47.49,2.62,6.78,49.83,2.82,5.49,56.35,3.23
Zenyatta,2.48,53.14,4.71,2.66,52.87,3.92,2.5,53.57,4.22,2.5,53.68,4.69,2.59,53.19,5.06,2.43,52.82,5.25,2.06,49.98,5.34,1.33,47.76,5.4,0.65,40.14,5.02
Reaper,2.45,54.43,2.44,3.11,57.1,2.88,2.77,53.19,2.34,2.53,53.62,2.37,2.27,54.86,2.43,2.07,55.04,2.46,1.84,55.61,2.52,1.85,58,2.74,0.9,63.28,3.19
Juno,1.7,50.81,3.88,2.59,50.22,3.13,2.04,50.06,3.46,1.58,51.11,4.03,1.48,51.25,4.42,1.44,51.52,4.45,1.37,51.25,4.34,1.6,53.17,4.9,1.47,60.48,5.12
Ashe,2.02,51.14,2.75,1.59,53.33,2.65,1.83,50.64,2.56,2.08,50.6,2.7,2.13,50.74,2.82,2.12,51.59,2.88,2.29,52.8,2.97,2.5,52.99,3.08,2.4,58.59,3.71
Ramattra,1.9,49.27,3.18,2.79,51.61,3.26,2.74,48.59,3.05,2.08,48.72,3.15,1.44,49.53,3.29,1.08,49.52,3.4,0.83,49.96,3.48,0.8,50.31,3.7,1.08,77.03,6.6
Mercy,2.79,49.64,3.71,3.36,47.08,2.45,2.59,47.94,2.95,2.63,50.36,3.71,2.85,50.2,4.22,2.9,50.06,4.55,2.86,51.5,4.96,3.04,53.5,5.55,6.28,68.51,6.26
