Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.54,48.85,3.92,3.81,52.61,3.16,4.97,49.3,3.3,5.85,48.73,3.62,7,48.55,3.98,8.1,48.76,4.3,8.54,48.82,4.53,7.43,49.3,4.64,6.67,65.85,5.36
Kiriko,5.56,48.59,4.02,5.52,50.7,3.3,6.25,48.51,3.48,5.71,48.43,3.87,5.37,48.52,4.22,5.26,48.43,4.47,5.17,48.65,4.62,4.86,49.29,4.81,3.6,62.72,6.3
Genji,5.8,53.1,2.34,5.94,61.86,2.84,4.89,51.47,2.16,5.47,52.37,2.26,6.09,53.04,2.33,6.43,53.13,2.39,6.33,53.28,2.49,5.64,53.99,2.67,3.03,59.19,2.99
Moira,2.64,47.36,4.38,3.59,50.49,3.7,3.72,47.99,3.89,3.07,47.16,4.24,2.43,46.72,4.73,1.86,46.67,5.14,1.24,46.19,5.35,0.6,46.49,5.56,0.76,67.18,8.53
Sojourn,2.77,45.51,2.32,2.68,51.02,2.33,2.89,45.55,2.13,2.79,44.95,2.21,2.63,44.71,2.33,2.71,45.5,2.46,3.09,46.13,2.61,3.62,49.51,2.9,3.11,57.41,3.03
Soldier: 76,3.46,49.3,2.49,4.9,55.28,2.69,4.09,48.73,2.32,3.77,48.46,2.42,3.31,48.84,2.51,2.84,49.48,2.63,2.39,50.21,2.78,1.83,51.25,2.99,0.72,55.18,3.18
Cassidy,7.26,48.35,2.31,5.15,57.37,2.49,5.54,49.14,2.11,6.55,48.67,2.22,7.7,47.83,2.31,8.71,47.49,2.41,9.3,47.04,2.5,9.54,48.1,2.68,16.03,75.54,3.91
Zenyatta,2.9,52.7,4.64,3.02,54.13,3.95,3.04,52.56,4.07,2.98,52.94,4.44,2.99,53.04,4.86,2.79,52.11,5.17,2.3,51.05,5.38,1.67,48.83,5.51,0.42,52.88,6.91
Reaper,2.58,56.18,2.55,3.36,60.04,2.94,2.94,54.66,2.48,2.86,55.46,2.52,2.49,56.2,2.54,2.14,57.44,2.58,1.77,57.6,2.61,1.56,59.42,2.82,5.27,65.47,3.23
Juno,2.12,49.15,3.73,3.07,50.06,2.98,2.72,48.64,3.24,2.24,48.87,3.61,1.92,49.21,4.04,1.75,49.93,4.36,1.7,49.5,4.44,1.38,49.77,4.17,0.61,47.73,4.79
Ashe,2.07,51.02,2.74,1.84,55.07,2.67,2.03,51.07,2.52,2.09,50.77,2.68,2.12,50.75,2.8,2.08,50.67,2.86,1.99,51.36,2.95,1.8,53.15,3.12,1.06,60.09,3.34
Ramattra,1.24,46.12,3.1,1.86,52.78,3.33,1.89,47.39,3.07,1.57,45.23,3.06,1.05,44.71,3.09,0.66,44.25,3.13,0.5,45.42,3.21,0.45,48.38,3.45,0.11,67.45,3.33
Mercy,2.51,49.39,3.77,3.44,47.93,2.46,2.5,47.07,2.8,2.28,49.17,3.43,2.41,50.06,4.09,2.67,50.26,4.7,2.85,50.4,5.24,2.93,52.12,5.74,5.46,77.2,7.45
Zarya,1.47,51.1,4.2,1.11,55.65,4.05,1.32,51.17,3.81,1.49,50.61,3.99,1.51,49.83,4.2,1.45,51.45,4.53,1.74,53.16,4.83,2.35,55.8,5.2,2.8,61.87,6.44
Bastion,1.35,46.81,2.49,2.29,52.21,2.62,2.13,47.58,2.4,1.64,45.66,2.43,1.11,45.63,2.54,0.76,46.77,2.69,0.57,47.14,2.74,0.4,46.04,2.94,0.68,53.02,3.51
Lúcio,1.45,53.33,3.14,2.58,56.15,2.71,2.06,52.93,2.85,1.59,52.92,3.08,1.22,53.05,3.32,1.05,53.81,3.59,0.97,52.73,3.67,0.88,55.62,4.11,0.3,99.11,13.09
Mauga,1.14,48.2,3.8,1.63,49.34,3.68,1.42,47.18,3.5,1.27,46.98,3.67,1.08,48.64,3.97,0.86,50.2,4.1,0.74,50.47,4.3,0.84,53.66,4.66,4.32,66.98,6.01
Hanzo,3.56,50.74,2.94,3.63,56.95,2.96,3.37,50.67,2.66,3.39,50.41,2.81,3.48,50.28,2.97,3.81,50.31,3.12,4.21,50.81,3.28,4.37,52.22,3.46,3.98,51.89,3.51
Pharah,1.27,49.71,2.44,1.63,53.38,2.64,1.57,48.52,2.35,1.36,48.96,2.38,1.18,49.8,2.42,1.07,50.59,2.55,1.01,51.12,2.7,1,52.28,2.93,1.1,68.71,3.78
Illari,1.21,51.61,3.11,1.75,55.07,2.82,1.5,51.11,2.73,1.26,51.56,2.98,1.11,51.4,3.26,1.02,51.54,3.49,0.96,51.2,3.65,0.92,50.72,3.75,0.45,73.68,5.64
Doomfist,3.96,52.98,3.22,1.74,58.02,3.33,2.36,53.65,3.07,3.55,53.44,3.17,4.58,52.96,3.19,4.96,52.32,3.25,5.09,51.77,3.39,5.21,53.32,3.73,2.58,59.42,4.33
Venture,1.61,53.55,2.27,0.9,57.3,2.47,1.42,54.19,2.32,1.72,53.66,2.26,1.74,53.04,2.23,1.65,53.44,2.26,1.51,52.94,2.29,1.37,53.24,2.39,1.1,54.27,2
Junkrat,1.17,49.31,2.25,1.84,52.25,2.25,1.68,49.12,2.11,1.32,49.01,2.21,1.04,49.29,2.33,0.83,49.09,2.42,0.59,48.2,2.45,0.29,47.87,2.35,N,N,N
Sigma,1.88,52.79,3.97,1.57,55.36,3.78,2.03,52.96,3.75,2.06,52.43,3.88,1.91,52.75,4.05,1.64,52.71,4.17,1.51,52.87,4.24,1.63,53.41,4.49,1.1,59.01,4.63
Brigitte,1.51,48.62,3.6,1.11,50.78,2.85,1.42,50.89,3.12,1.53,49.06,3.38,1.55,48.07,3.71,1.58,47.38,4.06,1.55,47.06,4.3,1.23,47.24,4.5,0.38,82.53,8.76
Widowmaker,1.36,46.72,2.24,2.13,53.72,2.68,1.42,44.35,2.05,1.26,45.54,2.17,1.24,46.73,2.24,1.35,47,2.27,1.56,47.24,2.34,2.22,48.36,2.62,2.92,65.74,3.4
Lifeweaver,1.68,46.04,3.64,1.8,46.78,2.78,2.03,47.05,3.21,1.93,46.36,3.54,1.67,45.84,3.9,1.32,44.85,4.14,0.96,43.44,4.28,0.65,44.13,4.5,0.57,72.14,3.61
Sombra,1.55,48.34,3.04,1.33,50.72,2.74,1.54,48.22,2.77,1.54,48.38,2.97,1.56,48.03,3.1,1.68,48.6,3.22,1.48,47.19,3.25,1.23,51.06,3.53,0.42,71.89,3.58
D.VA,1.65,48.35,5.21,2.81,52.48,5.07,2.08,47.41,4.71,1.75,47.54,5.07,1.48,48.19,5.41,1.26,48.84,5.76,1.27,49.51,6.09,1.49,50.37,6.67,0.83,51.48,8.3
Torbjörn,0.73,54.81,2.51,1.03,60.98,2.94,0.99,57.49,2.55,0.82,55.01,2.46,0.64,53.07,2.48,0.56,51.47,2.47,0.47,50.49,2.43,0.34,49.88,2.34,0.04,100,0
Tracer,2.05,50.94,2.22,1.66,55.09,2.24,1.44,49.95,2.02,1.61,50.07,2.14,2.02,51.22,2.22,2.65,50.72,2.25,3.45,51.2,2.37,4.93,53.51,2.64,5.49,62.78,3.48
Orisa,2,44.18,3.29,2.15,49.75,3.24,2.4,45.84,3.15,2.3,44.15,3.25,1.96,42.63,3.32,1.51,42.41,3.44,1.3,43.28,3.62,1.49,45,3.98,0.68,53.67,4.92
Hazard,1.78,51.43,3.61,1,55.54,3.5,1.34,52,3.42,1.7,51.61,3.51,1.94,50.74,3.57,1.98,51.2,3.72,2.18,51.46,3.88,2.85,53.24,4.28,2.84,61.43,5.4
Winston,1.15,50.72,3.26,0.97,52.45,2.81,0.95,50.1,2.96,1.11,50.5,3.14,1.21,50.99,3.29,1.24,50.77,3.47,1.3,50.38,3.68,1.45,51.57,4.22,1.74,64.25,4.2
Reinhardt,1.14,52.19,2.51,1.45,55.19,2.39,1.31,51.86,2.35,1.28,52.07,2.47,1.15,52.23,2.6,0.89,51.66,2.63,0.75,51.55,2.7,0.54,52.71,2.77,0.87,58.29,2.13
Junker Queen,1.15,56.16,4.84,0.8,56.73,4.35,1.04,56.11,4.48,1.23,56.05,4.73,1.25,56.14,4.93,1.06,56.01,5.05,1.02,56.82,5.23,1.08,56.9,5.49,0.34,27.19,4.77
Baptiste,1.67,46.53,3.59,1.55,48.66,2.88,1.72,47.04,3.06,1.69,46.36,3.36,1.69,46.25,3.76,1.67,46.33,4.09,1.57,46.23,4.34,1.23,48.42,4.61,0.95,61.83,5.76
Mei,0.88,51.44,2.94,0.88,53.91,3.04,0.94,52.94,3,0.94,51.61,2.97,0.92,51.07,2.92,0.8,49.79,2.86,0.66,49.59,2.84,0.51,52.99,3.1,N,N,N
Roadhog,1.37,41.48,3.2,1.44,47.31,3.08,1.21,42.22,2.85,1.36,41.69,3.1,1.47,40.27,3.26,1.37,40.78,3.4,1.33,41.45,3.49,1.32,43.14,3.52,1.17,64.26,5.58
Echo,1.1,50.27,2.25,1.29,54.07,2.24,1.2,49.65,2.07,1.14,49.78,2.19,1.06,49.87,2.26,1.02,50.55,2.39,0.96,51.67,2.55,1.11,54.01,2.77,0.61,64.69,3.23
Symmetra,1.06,56.62,2.76,0.69,59.05,3.39,0.78,57.76,3.12,0.87,56.78,3.01,1.01,56.36,2.81,1.31,56.03,2.45,1.88,54.91,1.91,2.75,52.76,1.35,4.28,54.11,1.87
Wrecking Ball,0.54,53.38,4.23,0.49,51.6,3.3,0.41,51.68,3.59,0.47,52.85,3.98,0.55,54.03,4.29,0.66,53.87,4.52,0.7,54.31,4.9,0.79,52.73,5.51,1.52,79.82,10.5
Freja,1.34,46.14,2.16,1.36,52.02,2.18,1.22,45.82,1.88,1.2,45.96,2.02,1.29,45.48,2.16,1.5,45.52,2.3,1.78,46.66,2.48,2.39,48.23,2.69,4.4,71.95,3.72
