Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.62,48.92,3.92,3.82,52.75,3.17,5.01,49.45,3.3,5.91,48.87,3.63,7.09,48.63,3.98,8.18,48.75,4.3,8.6,48.78,4.51,7.46,49.17,4.63,5.82,67.48,5.45
Kiriko,5.63,48.67,4.02,5.52,50.71,3.29,6.29,48.65,3.49,5.8,48.49,3.87,5.44,48.56,4.23,5.35,48.53,4.47,5.26,48.81,4.62,4.95,49.67,4.82,3.09,64.03,6.3
Genji,5.82,53.06,2.33,6,62.26,2.88,4.93,51.38,2.15,5.47,52.31,2.26,6.11,52.94,2.33,6.44,53.08,2.39,6.31,53.19,2.49,5.67,53.87,2.66,2.88,58.27,3.03
Moira,2.66,47.39,4.37,3.6,50.36,3.68,3.75,48.03,3.88,3.1,47.2,4.23,2.46,46.81,4.73,1.87,46.62,5.13,1.24,46.1,5.33,0.58,46.5,5.49,0.59,67.18,8.53
Sojourn,2.72,45.47,2.31,2.65,50.92,2.33,2.87,45.38,2.13,2.74,44.87,2.21,2.58,44.7,2.33,2.63,45.56,2.46,2.99,46.18,2.61,3.49,49.46,2.89,2.7,58.92,3.06
Soldier: 76,3.45,49.3,2.48,4.9,55.38,2.7,4.1,48.74,2.31,3.76,48.39,2.41,3.31,48.84,2.5,2.85,49.52,2.63,2.38,50.37,2.77,1.84,51.4,3.01,0.68,61.34,3.1
Cassidy,7.12,48.29,2.31,5.11,57.4,2.49,5.46,49.08,2.1,6.41,48.6,2.21,7.54,47.75,2.31,8.53,47.42,2.4,9.08,46.94,2.5,9.4,48.22,2.68,14.26,75.15,3.9
Zenyatta,2.88,52.64,4.63,3.02,54.3,3.95,3.03,52.42,4.06,2.96,52.91,4.43,2.97,52.95,4.85,2.76,52.09,5.16,2.28,50.82,5.35,1.62,48.65,5.48,0.33,52.88,6.91
Reaper,2.7,56.16,2.55,3.41,60.27,2.95,3.03,54.72,2.48,2.97,55.43,2.52,2.62,56.21,2.53,2.3,57.12,2.57,1.94,57.38,2.61,1.81,59.45,2.81,5.97,65.14,3.14
Juno,2.09,49.19,3.72,3.04,50.17,2.98,2.69,48.59,3.23,2.21,48.97,3.61,1.88,49.24,4.03,1.7,49.92,4.34,1.66,49.59,4.41,1.35,50.05,4.12,0.56,66.6,4.85
Ashe,2.07,51.08,2.75,1.85,55.27,2.69,2.03,51,2.52,2.09,50.8,2.68,2.13,50.83,2.8,2.09,50.86,2.86,1.99,51.35,2.94,1.82,53.13,3.12,0.95,65.57,3.71
Ramattra,1.22,46.32,3.11,1.85,52.94,3.35,1.88,47.54,3.08,1.56,45.45,3.07,1.03,44.78,3.09,0.64,44.81,3.16,0.48,45.4,3.21,0.43,48.21,3.46,0.18,66.99,3.72
Mercy,2.56,49.46,3.77,3.48,47.96,2.46,2.53,47.14,2.8,2.34,49.31,3.44,2.46,50.03,4.09,2.72,50.33,4.69,2.88,50.57,5.22,3,52.27,5.72,4.81,79,7.38
Zarya,1.49,51.17,4.21,1.11,55.42,4.04,1.32,51.23,3.82,1.5,50.6,3.98,1.52,49.9,4.2,1.48,51.54,4.54,1.8,53.38,4.84,2.48,56.03,5.24,3.62,59.22,5.88
Bastion,1.36,46.85,2.49,2.3,52.53,2.64,2.15,47.63,2.39,1.64,45.71,2.42,1.12,45.47,2.53,0.77,46.87,2.69,0.57,47.38,2.74,0.41,46.34,2.95,0.65,51.51,3.41
Lúcio,1.43,53.15,3.12,2.56,55.82,2.7,2.03,52.83,2.84,1.57,52.71,3.07,1.21,52.93,3.31,1.03,53.62,3.57,0.96,52.25,3.64,0.85,55.06,4.02,0.24,99.11,13.09
Mauga,1.14,48.13,3.79,1.61,49.36,3.68,1.41,47.15,3.5,1.27,46.88,3.66,1.07,48.58,3.95,0.86,50.09,4.1,0.73,50.04,4.27,0.8,53.86,4.63,6.68,65.09,5.78
Hanzo,3.52,50.63,2.93,3.62,57.29,2.97,3.36,50.53,2.64,3.34,50.28,2.79,3.45,50.16,2.96,3.75,50.16,3.1,4.15,50.64,3.25,4.31,51.86,3.43,4.1,56.37,3.78
Pharah,1.28,49.81,2.45,1.63,53.37,2.64,1.59,48.72,2.36,1.36,48.92,2.37,1.19,49.99,2.42,1.09,50.69,2.55,1.03,51.27,2.71,1.01,52.02,2.94,1.28,60.91,3.6
Illari,1.21,51.59,3.11,1.77,54.62,2.8,1.5,51.07,2.72,1.27,51.64,2.99,1.11,51.39,3.26,1.02,51.54,3.48,0.96,51.02,3.63,0.92,50.11,3.73,0.36,73.68,5.64
Doomfist,3.97,52.98,3.21,1.74,57.86,3.31,2.37,53.56,3.07,3.56,53.49,3.16,4.6,52.97,3.18,4.97,52.28,3.24,5.11,51.84,3.38,5.16,53.49,3.73,2.35,57.06,4.21
Venture,1.59,53.52,2.27,0.89,57.09,2.47,1.4,54.15,2.32,1.7,53.74,2.26,1.71,52.92,2.23,1.62,53.36,2.25,1.49,53.02,2.28,1.31,53.25,2.41,1.13,57.31,2.4
Junkrat,1.17,49.35,2.25,1.84,52.3,2.25,1.69,49.15,2.1,1.33,49.08,2.21,1.04,49.36,2.33,0.82,49.02,2.42,0.59,48.2,2.44,0.29,47.71,2.36,N,N,N
Sigma,1.85,52.73,3.96,1.57,55.38,3.77,2.01,52.82,3.74,2.04,52.32,3.86,1.88,52.74,4.04,1.61,52.73,4.16,1.49,52.63,4.24,1.61,53.61,4.47,1.01,61.68,4.57
Brigitte,1.53,48.75,3.61,1.14,50.23,2.83,1.44,51.08,3.13,1.55,49.28,3.39,1.57,48.16,3.72,1.59,47.46,4.06,1.56,47.16,4.29,1.23,47.56,4.51,0.36,82.15,8.54
