Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.16,48.56,3.97,3.57,51.55,3.17,4.73,48.93,3.3,5.43,48.37,3.63,6.53,48.26,4.01,7.6,48.39,4.39,8.22,49.19,4.69,7.4,49.75,4.85,4.04,84.39,4.21
Kiriko,5.04,48.08,4.07,5.41,49.64,3.31,5.79,47.73,3.51,5.22,47.98,3.91,4.84,48.13,4.3,4.62,48.02,4.54,4.59,48.38,4.73,4.56,48.09,4.95,1.35,83.01,9.74
Genji,5.6,53.45,2.35,5.62,59.98,2.66,4.59,52.22,2.18,5.23,52.47,2.26,5.88,53.46,2.35,6.35,54.16,2.43,6.25,53.68,2.52,5.32,53.83,2.73,3.87,65.02,3.74
Moira,2.37,47.81,4.53,3.4,50.62,3.76,3.42,48.18,4,2.76,48.01,4.39,2.14,47.07,4.88,1.64,46.87,5.34,1.09,46.53,5.59,0.67,50.3,5.9,1.18,73.78,12.36
Sojourn,3.22,45.63,2.38,2.87,50.17,2.3,3.17,45.52,2.18,3.12,45.52,2.27,3.09,45.02,2.39,3.32,45.75,2.52,3.93,45.22,2.65,4.92,49.41,2.9,5.22,52.11,2.83
Soldier: 76,3.37,49.29,2.55,4.83,54.91,2.64,3.95,48.54,2.37,3.69,48.66,2.49,3.2,49.05,2.59,2.81,49.63,2.72,2.34,49.4,2.83,1.87,49.9,3,1.01,59.21,4
Cassidy,8.45,49.04,2.34,5.52,55.91,2.43,6.24,49.83,2.13,7.58,49.21,2.24,8.96,48.72,2.35,10.29,48.51,2.45,11.03,48.13,2.54,11.15,48.81,2.71,24.92,75.24,3.63
Zenyatta,3.08,53.44,4.78,2.97,53.82,3.97,3.15,53.29,4.17,3.16,53.45,4.52,3.18,53.94,5,3,53.35,5.36,2.54,51.33,5.6,1.98,49.93,5.84,N,N,N
Reaper,2.05,55.9,2.56,3.18,60.16,2.94,2.59,54.39,2.48,2.43,55.43,2.52,1.92,56.04,2.56,1.47,56.43,2.62,0.92,58.01,2.66,0.69,62.57,2.96,3.2,63.13,3.25
Juno,2.46,49.02,3.89,3.21,49.96,3.06,2.97,48.83,3.36,2.56,48.77,3.73,2.31,49,4.14,2.14,49.96,4.56,2.09,48.01,4.65,1.71,47.22,4.55,0.17,100,0
Ashe,2.09,50.52,2.78,1.78,55.61,2.7,2.03,50.99,2.54,2.1,50.51,2.69,2.16,50.22,2.84,2.12,49.49,2.9,2.02,50.62,2.99,1.8,53.56,3.21,1.01,52.91,3.04
Ramattra,1.44,46.29,3.14,2.06,52.82,3.35,2.03,47.41,3.1,1.75,45.65,3.1,1.27,45.06,3.15,0.91,44.96,3.19,0.78,45.78,3.33,0.77,50.27,3.55,0.34,59.24,3.67
Mercy,2.32,49.35,3.85,3.28,47.58,2.53,2.34,47.35,2.88,2.08,49.04,3.49,2.21,49.65,4.12,2.47,50.37,4.83,2.73,50.65,5.45,2.82,53.42,5.87,7.91,87.66,7.13
Zarya,1.42,50.68,4.17,1.14,54.11,3.84,1.29,51.39,3.86,1.43,50.39,3.97,1.46,49.55,4.19,1.36,50.66,4.52,1.59,52.59,4.76,2.06,54.5,5.09,0.34,56.26,3.5
Bastion,1.3,46.84,2.52,2.26,53.53,2.66,2.07,47.17,2.43,1.58,45.88,2.46,1.07,45.78,2.57,0.72,46.45,2.72,0.5,48.22,2.82,0.28,41.09,2.89,0.84,51.99,3.68
Lúcio,1.4,53.89,3.23,2.49,56.05,2.81,2.02,53.46,2.92,1.53,53.7,3.13,1.2,53.44,3.4,0.99,54.94,3.72,0.93,53.35,3.93,0.9,55.84,4.39,0.17,100,11.5
Mauga,1.21,48.95,3.89,1.7,49,3.66,1.43,48.44,3.59,1.31,47.63,3.74,1.18,49.26,4.06,0.96,51.12,4.23,0.83,51.54,4.44,1.01,53.43,4.88,0.17,0,1.33
Hanzo,3.2,50.64,3.02,3.34,56.2,2.88,3.12,50.62,2.71,3.08,50.31,2.88,3.12,50.38,3.06,3.32,49.7,3.23,3.78,51.46,3.39,3.85,54.25,3.62,5.56,54.42,3.17
Pharah,1.15,48.41,2.38,1.6,53.49,2.47,1.48,47.42,2.26,1.26,47.98,2.33,1.06,47.97,2.38,0.91,49.25,2.49,0.82,49.25,2.67,0.79,49.76,2.88,N,N,N
Illari,1.14,50.81,3.13,1.62,53.28,2.63,1.39,49.77,2.68,1.18,50.45,2.97,1.05,50.75,3.33,0.98,52,3.57,0.98,50.95,3.72,0.94,50.66,3.86,0.17,100,21
Doomfist,3.88,53.4,3.26,1.62,57.48,3.24,2.27,53.99,3.06,3.4,53.87,3.19,4.45,53.42,3.22,4.86,52.74,3.31,5.42,52.25,3.45,5.36,54.91,3.86,2.86,58.82,3.91
Venture,1.78,54.33,2.3,0.97,56.41,2.39,1.59,54.58,2.33,1.9,54.64,2.29,1.88,53.91,2.27,1.83,54.29,2.33,1.59,53.56,2.32,1.66,54.43,2.47,1.85,78.47,2.02
Junkrat,1.16,48.8,2.26,1.83,51.69,2.25,1.67,48.78,2.1,1.34,48.34,2.21,1.03,48.87,2.36,0.81,49.3,2.48,0.57,46.1,2.5,0.28,44.93,2.46,N,N,N
Sigma,2.09,53.3,4.07,1.71,56.09,3.82,2.15,53.92,3.84,2.21,53.05,3.99,2.15,53.37,4.15,1.91,52.67,4.23,1.84,52.67,4.29,2.08,52.74,4.61,1.18,67.86,5.25
Brigitte,1.39,48.75,3.68,0.94,50.03,2.93,1.24,50.89,3.15,1.36,48.68,3.41,1.44,48.18,3.74,1.51,48.94,4.2,1.55,47.37,4.42,1.27,45.16,4.47,0.51,73.55,7.5
Widowmaker,1.23,46.4,2.26,2,52,2.59,1.28,44.02,2.06,1.13,45.43,2.16,1.12,46.58,2.27,1.22,46.44,2.32,1.44,47.59,2.44,2.04,49.2,2.69,3.7,80.06,3.11
Lifeweaver,1.67,45.83,3.75,1.79,47.17,2.92,2.07,47.5,3.3,1.92,45.75,3.62,1.64,45.36,4,1.29,44.54,4.3,0.95,45.48,4.63,0.68,44.87,4.63,0.51,64.68,6.33
Sombra,1.39,48.47,3.05,1.34,51.02,2.8,1.49,48.64,2.78,1.4,48.39,2.97,1.37,48.01,3.1,1.47,48.62,3.27,1.18,48.05,3.36,0.93,50.26,3.52,0.67,80.69,2.76
D.VA,1.89,48.84,5.34,2.96,52.63,5.1,2.23,48.53,4.88,1.97,48,5.16,1.76,48.67,5.53,1.56,49.14,5.81,1.56,49.85,6.01,1.87,49.81,6.44,0.34,76.37,13
Torbjörn,0.66,53.27,2.47,0.96,57.14,2.55,0.92,54.47,2.39,0.77,53.88,2.44,0.57,52.61,2.52,0.46,50.18,2.57,0.37,48.61,2.45,0.29,50.5,2.55,N,N,N
Tracer,1.66,50.62,2.2,1.55,54.15,2.18,1.23,48.79,1.97,1.31,49.55,2.1,1.61,51.06,2.23,2.12,50.7,2.28,2.75,51.32,2.36,4.15,54.12,2.57,5.05,41.42,2.85
Orisa,2.24,43.32,3.25,2.36,49.34,3.19,2.59,45.18,3.13,2.52,43.26,3.21,2.22,42.17,3.29,1.77,41.58,3.37,1.6,41.56,3.49,1.81,40.79,3.79,0.51,100,4.78
Hazard,1.56,51.52,3.65,0.9,54.37,3.46,1.16,52.22,3.45,1.47,51.8,3.55,1.69,50.87,3.6,1.77,50.93,3.75,1.93,51.95,4,2.63,54.97,4.36,0.84,20.87,6.62
Winston,1.11,51.06,3.29,1,55.61,2.9,0.91,50.79,3,1.06,50.69,3.18,1.16,51.35,3.3,1.2,50.81,3.47,1.26,49.68,3.64,1.43,53.4,4.33,0.17,0,0.33
