Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.32,49.92,3.95,4.14,51.92,3.09,5.86,50.22,3.33,6.72,49.86,3.65,7.83,49.76,4.04,9.02,49.81,4.41,9.35,49.79,4.67,8.29,50.78,4.87,5.8,71.59,5.49
Kiriko,5.97,48.85,3.98,6.16,52.17,3.4,6.5,48.73,3.47,6.02,48.45,3.79,5.79,48.62,4.19,5.78,48.92,4.5,5.75,48.98,4.67,5.32,50.37,4.89,1.97,54.23,4.97
Genji,5.65,52.44,2.32,6.51,62.85,2.94,5.02,50.59,2.13,5.37,51.53,2.24,5.87,52.14,2.31,6.08,52.35,2.38,5.79,52.18,2.47,5.06,52.69,2.66,3.3,65.12,2.97
Moira,3.72,50.07,4.77,4.5,52.66,3.99,4.67,49.84,4.16,4.13,49.67,4.55,3.52,50.02,5.11,2.93,50.24,5.7,2.26,50.04,6.08,1.47,49.73,6.46,1.77,81.91,9.14
Sojourn,2.92,45.75,2.43,3.19,52.67,2.55,3.1,45.47,2.21,2.9,44.57,2.31,2.74,44.97,2.46,2.83,45.94,2.62,3.24,47.17,2.81,3.74,49.15,3.09,4.64,60.66,3.64
Soldier: 76,3.77,49.25,2.56,5.63,57.6,2.96,4.25,48.39,2.36,3.95,48.03,2.46,3.62,48.38,2.57,3.19,49.26,2.72,2.7,49.98,2.9,2.19,52.5,3.16,0.99,53.84,3.24
Cassidy,6.24,49,2.48,4.51,55.54,2.44,5,49.65,2.22,5.6,49.26,2.37,6.52,48.57,2.5,7.53,47.93,2.63,8.43,48.01,2.76,9.28,49.05,2.96,11.55,69.42,3.74
Zenyatta,3.31,52.35,4.51,2.6,53.35,3.83,3.49,52.47,3.99,3.41,52.74,4.31,3.4,52.55,4.71,3.27,51.71,5.1,2.91,50.09,5.33,2.23,48.13,5.46,0.88,66.64,6.72
Reaper,2.58,55.73,2.55,4.39,66.05,3.49,3.07,54.18,2.44,2.85,54.43,2.47,2.45,54.9,2.49,1.9,55.6,2.54,1.31,56.33,2.61,1.02,57.8,2.82,1.13,59.97,3.05
Juno,2.75,49.59,3.71,4.19,53.05,3.3,3.56,48.78,3.24,2.87,49.02,3.58,2.41,49.62,4.01,2.2,49.86,4.41,2.14,50.23,4.58,2,50.89,4.73,2.02,88.05,9.48
