Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8,50.5,3.97,4.05,50.72,3.04,6.11,50.41,3.28,6.99,50.3,3.59,8.64,50.48,4.03,10.8,50.47,4.48,11.58,51.06,4.81,9.76,51.4,5.05,3.41,71.82,4.51
Kiriko,6.44,48.95,3.9,6.01,52.59,3.46,6.85,48.05,3.33,6.43,48.43,3.67,6.4,48.85,4.11,6.4,49.4,4.55,6.29,49.49,4.76,5.5,51.48,4.94,3.41,52.67,4.95
Genji,5.52,53.66,2.34,7.35,63.94,3.24,5.14,49.56,2.07,5.31,52.28,2.23,5.56,53.37,2.32,5.63,54.29,2.41,5.25,54.76,2.5,4.59,54.57,2.71,2.05,73.96,3.7
Moira,3.39,49.42,4.42,4.04,53.03,4.03,4.51,49.47,3.95,3.98,49.33,4.26,3.11,48.78,4.73,2.35,48.82,5.35,1.5,47.7,5.68,0.59,46.03,6.1,N,N,N
Sojourn,3.7,47.01,2.48,3.71,51.07,2.62,3.78,45.59,2.22,3.61,45.96,2.33,3.48,46.72,2.49,3.74,47.71,2.68,4.47,49.03,2.89,5.44,52.08,3.24,17.06,75.85,4.21
Soldier: 76,4.15,50.32,2.6,6.27,57.28,3.12,4.74,48.29,2.35,4.34,49.43,2.51,3.92,49.71,2.61,3.37,50.51,2.76,2.81,51.24,2.89,2.08,53.18,3.15,1.02,42.66,3.71
Cassidy,5.41,50.24,2.54,4.18,54.24,2.52,4.33,49.04,2.23,4.79,50.37,2.42,5.67,50.62,2.58,6.64,49.8,2.7,7.58,48.93,2.8,8.14,49.98,3.06,22.87,77.94,4.13
Zenyatta,3.18,52.57,4.51,2.03,51.03,3.64,3.22,52.63,3.96,3.19,53.1,4.27,3.33,53,4.71,3.4,52.03,5.14,3.17,50.39,5.38,2.45,49.91,5.64,0.68,39.08,3.29
Reaper,2.3,55.5,2.56,4.88,67.63,3.91,2.89,51.88,2.33,2.51,53.51,2.42,2.01,54.55,2.46,1.42,53.64,2.42,0.94,54.89,2.41,0.65,55.6,2.58,0.68,95.62,2
Juno,4.73,50.33,3.82,4.98,53,3.5,5.31,49.64,3.25,4.77,49.85,3.58,4.59,50.09,4.03,4.46,50.98,4.6,4.29,51.48,4.92,3.64,51.95,5.32,2.05,100,7
Ashe,2.52,51.54,2.79,1.28,42.99,2.15,2.03,49.83,2.52,2.4,51.95,2.72,2.77,52.38,2.86,2.97,51.99,2.95,3.24,52.05,2.99,3.55,54.5,3.26,2.39,49.33,4
Ramattra,2.46,50.21,3.46,2.66,55.93,3.89,3,48.72,3.26,3.05,49.43,3.39,2.31,50.12,3.52,1.6,51.63,3.66,1.22,52.45,3.85,1.06,51.74,3.93,0.34,0,1
Mercy,2.68,49.96,3.47,4.05,51.14,2.69,2.54,45.11,2.46,2.16,48.47,3.03,2.45,50.51,3.72,3.17,52.55,4.61,3.54,53,5.34,3.92,54.97,5.93,0.34,0,3.5
Zarya,2,51.86,4.25,1.39,58.51,4.46,1.73,52.31,3.92,2.06,51.71,4.06,2.09,50.9,4.26,2.03,50.83,4.55,2.35,52.11,4.84,3.24,55.81,5.38,0.34,100,2.4
Bastion,1.23,44.63,2.28,1.11,41.77,2.05,1.76,46.63,2.25,1.54,44.36,2.26,1.12,44.07,2.34,0.74,43.14,2.38,0.51,45.49,2.57,0.31,48.28,2.64,0.34,0,0
Lúcio,1.39,52.07,2.95,2.79,56.49,3.12,1.93,50.94,2.65,1.47,50.58,2.81,1.11,52.67,3.16,0.89,51.56,3.41,0.79,53.88,3.69,0.61,51.21,3.55,N,N,N
Mauga,1.54,48.33,3.74,2.28,51.95,4.22,1.86,46.45,3.42,1.71,47.35,3.61,1.39,48.3,3.77,1.1,49.78,4.01,0.96,51.71,4.31,1.32,53.74,4.84,1.37,78.18,7.4
Hanzo,1.58,48.1,2.56,2.19,46.77,2.17,1.84,45.15,2.22,1.49,48.1,2.46,1.43,48.71,2.7,1.48,50.9,2.92,1.56,50.27,3.1,1.28,50.2,3.27,1.02,100,7.14
Pharah,1.71,51.01,2.55,2.51,56.02,3.01,1.99,48.47,2.36,1.77,49.63,2.46,1.52,51.33,2.52,1.39,52.43,2.64,1.48,52.95,2.88,1.82,59.51,3.27,7.85,53.68,3.51
Illari,1.42,51.96,3.03,2.18,56.38,3.05,1.72,50.83,2.62,1.52,51.42,2.87,1.31,51.87,3.21,1.06,52.59,3.53,0.86,50.38,3.76,0.69,50.69,3.95,N,N,N
Doomfist,3.21,52.67,3.17,0.75,47.41,2.78,1.84,52.09,3.02,2.86,52.83,3.13,3.84,52.82,3.16,4.4,52.76,3.19,4.69,52.39,3.36,5.49,55.36,3.81,0.68,50,7.88
Venture,1.31,54.61,2.35,1.1,56.07,2.56,1.25,53.79,2.29,1.4,54.42,2.36,1.42,54.46,2.34,1.24,55.18,2.34,1.06,55.09,2.39,0.79,64.07,2.69,2.39,82.62,2.81
Junkrat,1.19,49.18,2.22,1.6,43.13,1.86,1.71,48.06,2.08,1.33,49.88,2.2,1.05,50.42,2.36,0.81,51.92,2.51,0.54,50.3,2.5,0.32,49.29,2.23,0.68,50,1.78
Sigma,1.79,51.3,3.8,0.91,48.84,3.3,1.82,50.76,3.57,2.06,51.1,3.72,1.9,51.3,3.9,1.58,52.34,4.08,1.43,53.38,4.21,1.62,55.19,4.45,N,N,N
Brigitte,2.27,52.08,3.8,0.88,50.77,2.88,1.9,52.53,3.24,2.22,52.5,3.5,2.48,51.89,3.87,2.72,51.75,4.39,2.76,51.69,4.77,2.58,52.56,5.23,1.37,92.63,8.5
Widowmaker,1.52,50.04,2.33,3.18,63.36,3.68,1.45,42.95,1.92,1.29,46.43,2.1,1.3,48.77,2.21,1.5,50.5,2.26,1.85,49.17,2.37,2.46,48.74,2.45,4.1,64.38,3.24
Lifeweaver,1.74,49.35,4.05,1.8,51.89,3.34,1.87,48.2,3.44,1.89,49.66,3.89,1.82,49.62,4.35,1.51,48.86,4.8,1.12,48.03,5.15,0.59,43.58,4.63,N,N,N
