Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.32,48.57,3.85,3.22,51.27,3.1,3.97,48.58,3.29,5.02,48.31,3.67,6.09,48.3,3.98,6.61,48.6,4.22,6.82,48.91,4.45,6.08,49.72,4.61,7.1,75.83,6.17
Kiriko,4.31,47.68,4.03,5.06,48.84,3.24,4.86,47.41,3.56,4.39,47.41,4.01,4.04,47.61,4.36,3.82,47.86,4.59,3.74,48.33,4.74,3.53,49.53,4.87,3.95,68.01,6.55
Genji,2.79,50.99,2.17,3.41,54.07,2.25,2.51,48.49,1.95,2.59,50.72,2.14,2.9,51.49,2.23,3.1,51.79,2.28,2.96,51.15,2.34,2.29,52.06,2.44,0.96,52.42,2.65
Moira,2.24,48.84,4.5,3.69,50.02,3.76,3.36,48.63,4.06,2.45,48.37,4.54,1.75,49.04,5.11,1.24,49.36,5.54,0.84,48.85,5.71,0.5,50.42,6.06,0.52,50.37,5.77
Sojourn,2.24,45.85,2.46,2.2,48.14,2.32,2.21,45,2.24,2.09,44.9,2.36,2.12,45.66,2.52,2.42,46.76,2.66,2.98,47.33,2.77,3.52,49.3,2.96,3.3,56.94,3.22
Soldier: 76,3.23,49.49,2.53,4.14,51.89,2.51,3.74,48.47,2.38,3.42,48.58,2.48,2.98,49.69,2.61,2.65,50.78,2.74,2.35,51.8,2.88,1.98,53.2,3.03,0.95,49.97,3.16
Cassidy,4.63,48.67,2.5,3.29,52.7,2.32,3.52,48.73,2.24,4.21,48.67,2.41,5.05,48.22,2.54,5.88,48.12,2.65,6.49,48.61,2.76,6.94,50.02,2.94,5.76,67.52,3.87
Zenyatta,1.99,53.83,4.81,2.43,54.04,4.03,2.21,53.51,4.33,2.05,53.98,4.76,1.96,54.34,5.16,1.74,53.46,5.42,1.48,52.69,5.65,1.15,50.81,5.8,0.53,78.19,8.06
Reaper,2.02,54.26,2.49,2.57,56.25,2.63,2.44,53.35,2.42,2.2,53.75,2.45,1.84,54.52,2.5,1.55,55.19,2.55,1.22,55.89,2.59,1.05,56.78,2.72,5.63,59.26,3.07
Juno,2.1,50.57,4.07,3.54,50.41,3.26,2.79,49.45,3.56,2.07,50.38,4.1,1.71,51.52,4.63,1.58,51.76,4.94,1.57,52.01,5.1,1.62,52.74,5.17,1.51,67.8,5.21
Ashe,2.43,52.02,2.94,1.78,52.47,2.65,2.06,51.08,2.69,2.36,51.58,2.89,2.61,52.21,3.02,2.75,52.48,3.07,2.91,53.37,3.15,3.24,54.39,3.27,2.88,54.89,3.37
Ramattra,1.55,47.25,3.13,2.22,50.62,3.17,2.28,47.61,3.05,1.77,46.45,3.1,1.23,46.64,3.22,0.87,46.45,3.3,0.67,46.21,3.34,0.58,46.28,3.5,0.48,55.65,4.86
Mercy,2.56,49.5,3.88,3.17,46.6,2.48,2.39,47.28,2.97,2.39,49.69,3.78,2.55,50.38,4.38,2.75,50.74,4.88,2.8,50.7,5.27,3.1,53.49,6.02,6.07,72.37,6.84
Zarya,1.13,48.05,4.1,0.79,51.99,3.81,0.95,48.86,3.71,1.09,47.4,3.89,1.17,47.13,4.16,1.27,47.48,4.43,1.59,49.26,4.75,2.33,50.71,5.11,3.28,54.2,5.68
Bastion,2.21,47.71,2.61,3.03,50.88,2.57,3.02,48.09,2.51,2.43,46.88,2.58,1.84,46.84,2.72,1.48,47.41,2.83,1.19,48.19,2.93,0.98,49.51,3.14,1.54,57.89,3.67
Lúcio,0.88,50.87,2.88,1.78,52.65,2.55,1.22,50.19,2.69,0.85,50.52,2.92,0.68,50.93,3.14,0.61,51.17,3.25,0.61,50.96,3.38,0.54,51.69,3.43,0.56,75.94,6.57
Mauga,1.07,48.48,3.84,1.44,48.36,3.6,1.3,47.07,3.57,1.12,47.84,3.77,0.97,49.51,4.05,0.83,50.78,4.26,0.71,51.3,4.43,0.71,54.36,4.74,2.76,63.88,5.85
Hanzo,1.92,49.99,2.86,2.15,52.81,2.66,1.85,49.08,2.56,1.82,49.57,2.79,1.9,49.84,2.97,2.03,50.27,3.08,2.11,51.02,3.22,2.13,51.88,3.39,0.71,49.93,3.77
Pharah,1.15,51.37,2.51,1.23,51.25,2.56,1.28,50.68,2.5,1.18,51.27,2.47,1.1,51.66,2.49,1.05,52.13,2.56,0.98,51.9,2.66,0.8,53.98,2.87,0.67,63.77,3.71
Illari,1.25,53.33,3.44,1.48,52.49,2.77,1.37,52.21,3.04,1.24,53.17,3.4,1.16,53.82,3.68,1.13,54.37,3.86,1.26,54.67,3.98,1.49,53.78,4.03,1.18,66.32,5.36
Doomfist,2.57,51.57,3.17,1.15,53.92,2.98,1.45,51.54,2.93,2.25,52.05,3.09,3.14,51.41,3.15,3.7,50.98,3.25,3.88,51.28,3.42,4.27,52.79,3.77,2.99,55.54,4.31
Venture,0.85,52.1,2.22,0.54,55.07,2.25,0.76,52.95,2.24,0.9,51.79,2.21,0.92,51.69,2.21,0.89,51.9,2.22,0.84,50.91,2.24,0.71,52.29,2.37,0.2,20.01,1.42
Junkrat,1.36,51.83,2.44,1.78,51.82,2.31,1.71,51.03,2.29,1.45,51.78,2.42,1.23,52.32,2.55,1.05,52.68,2.61,0.8,52.62,2.64,0.44,51.44,2.58,0.07,67.55,2.44
Sigma,1.95,51.61,3.7,1.85,53.67,3.58,2.11,51.56,3.52,2.07,51.12,3.64,1.86,51.34,3.79,1.73,51.8,3.91,1.76,52.37,4.07,2.22,53.72,4.29,3.42,55.56,4.92
Brigitte,0.91,49.36,3.6,0.87,50.97,2.79,0.94,49.78,3.11,0.93,48.82,3.45,0.9,49.08,3.86,0.87,49.43,4.22,0.87,49.78,4.46,0.8,49.81,4.65,0.42,79.44,7.03
Widowmaker,1.23,47.02,2.38,1.61,48.5,2.52,1.19,44.78,2.22,1.12,46.23,2.33,1.15,47.58,2.4,1.3,48.34,2.46,1.51,48.78,2.54,1.97,50.35,2.78,1.96,57.09,3.63
Lifeweaver,1.08,47.51,4.15,1.2,48.65,3.06,1.23,47.62,3.61,1.2,47.93,4.2,1.07,47.19,4.56,0.85,46.59,4.82,0.64,46.25,4.99,0.43,45.85,5.02,0.18,30.36,3.91
Sombra,1.11,48.73,3.12,0.91,49.03,2.68,1.04,48.34,2.85,1.09,48.59,3.09,1.17,48.9,3.26,1.24,49.23,3.32,1.21,48.38,3.32,1,48.44,3.43,0.35,37.8,2.8
D.VA,1.46,49.57,5.48,2.18,49.05,4.78,1.66,47.06,4.78,1.39,49.35,5.41,1.29,51.16,5.96,1.28,51.68,6.32,1.42,51.51,6.62,1.85,52.27,7.04,2.99,56.87,8.68
Torbjörn,0.64,56.47,2.65,0.81,59.61,2.77,0.82,57.44,2.62,0.71,56.44,2.63,0.56,55.77,2.69,0.46,54.73,2.65,0.39,52.3,2.62,0.29,50.63,2.53,0.07,76.23,3.71
Tracer,0.98,49.59,2.15,0.86,49.14,1.98,0.72,47.59,1.95,0.79,49.24,2.1,1.01,50.13,2.19,1.35,50.39,2.23,1.68,50.46,2.31,2.11,51.35,2.43,1.46,58.35,3.15
Orisa,1.1,44.8,3.3,1.49,47.8,3.15,1.41,45.67,3.16,1.21,44.07,3.26,0.96,43.31,3.41,0.74,43.68,3.6,0.63,46.5,3.89,0.6,46.78,4.17,0.36,48.06,4.73
Hazard,0.43,47.25,3.08,0.4,48.56,2.74,0.43,47.54,2.87,0.44,46.65,3,0.43,46.69,3.12,0.41,47.59,3.34,0.42,49.19,3.58,0.46,50.19,3.85,0.46,64.95,4.31
Winston,1.2,52.52,3.8,0.81,51.57,3.05,0.95,51.47,3.3,1.17,52.44,3.68,1.32,52.78,3.92,1.4,53.06,4.17,1.52,53.25,4.46,1.75,53.46,4.81,3.04,58.89,6.26
Reinhardt,1.01,50.96,2.37,1.17,51.3,2.14,1.11,50.59,2.22,1.08,51.06,2.37,0.99,51.01,2.45,0.86,50.94,2.54,0.76,51.21,2.64,0.63,50.71,2.69,0.82,68.38,2.64
Junker Queen,0.58,54.01,4.44,0.48,54,3.92,0.58,53.51,4.11,0.62,53.93,4.38,0.6,53.73,4.57,0.53,54.91,4.76,0.49,55.32,4.99,0.47,56.5,5.13,0.29,69.35,6.33
Baptiste,1.35,46.01,3.56,1.36,47.63,2.8,1.3,46,3.05,1.31,45.37,3.41,1.38,45.83,3.79,1.42,46.61,4.13,1.45,46.62,4.37,1.31,46.11,4.54,0.81,48.39,5.46
Mei,0.75,54.91,3.31,0.71,54.56,3.21,0.79,55.48,3.32,0.81,55.08,3.35,0.76,54.84,3.32,0.68,54.32,3.26,0.53,53.48,3.16,0.43,53.17,3.39,0.09,39.4,2.45
Roadhog,1,42.39,3.49,1.08,45.16,3.15,0.94,42.33,3.08,0.98,42.61,3.44,1.03,42.15,3.69,1.03,41.56,3.82,0.94,40.86,3.87,0.91,41.36,3.93,0.43,51.94,3.96
Echo,1.04,51.47,2.4,0.95,50.21,2.14,0.97,49.83,2.17,0.99,51,2.31,1.02,51.79,2.46,1.13,52.71,2.6,1.32,53.61,2.75,1.64,54.75,2.91,1.21,53.27,3.48
Symmetra,0.92,56.05,2.8,0.5,56.58,3.25,0.6,57.16,3.13,0.77,56.71,3.04,0.97,55.82,2.82,1.27,54.54,2.45,1.75,53.81,1.93,2.26,53.99,1.5,2.32,50.69,0.98
Wrecking Ball,0.41,51.37,4.02,0.38,47.02,2.81,0.33,50.37,3.44,0.36,51.62,3.86,0.43,51.64,4.22,0.52,52.06,4.47,0.59,52.59,4.71,0.57,53.55,5.09,0.84,59.16,6.75
Freja,1.07,46.93,2.29,1.04,49.5,2.12,1,46.74,2.07,0.97,46.35,2.21,1.04,46.74,2.35,1.23,46.93,2.48,1.47,47.47,2.56,1.69,48.4,2.69,1.26,63.83,3.35
AnaC,5.6,48.8,3.72,3.98,48.85,3.3,4.91,48.46,3.53,5.89,48.75,3.78,6.7,49.28,3.9,7.02,48.92,3.84,6.5,48.05,3.63,4.68,12.5,3.65,N,N,N
KirikoC,5.54,47.56,4.05,5.82,46.84,3.53,5.44,47.75,3.93,5.44,47.64,4.18,5.7,47.58,4.25,6.47,46.82,4.18,6.09,45.45,3.94,1.17,79.23,8.83,N,N,N
GenjiC,3.11,49.72,2.22,2.72,49.51,2.17,2.69,50.12,2.23,3.26,49.73,2.24,3.68,49.51,2.21,3.2,48,2.16,2.28,45.81,2.17,0.58,100,1,N,N,N
MoiraC,3.04,46.22,4.55,4.4,46.48,4.01,3.69,46.64,4.48,2.87,46.08,4.76,1.97,44.98,4.82,0.98,42.76,4.68,0.39,32.95,3.83,N,N,N,N,N,N
SojournC,2.71,45.9,2.45,2.8,43.96,2.25,2.59,44.86,2.39,2.57,46.27,2.49,3.02,47.44,2.55,4,47.64,2.53,3.84,46.97,2.51,1.75,77.81,1.83,N,N,N
Soldier: 76C,3.9,48.48,2.54,4.15,47.45,2.46,4.3,48.27,2.54,3.89,48.7,2.56,3.31,49.12,2.53,2.31,48.58,2.46,1.62,47.63,2.55,N,N,N,N,N,N
CassidyC,4.8,48.43,2.43,3.31,48.93,2.33,3.99,49.04,2.42,5.04,48.41,2.45,6.12,47.9,2.44,6.45,46.89,2.39,5.49,44.97,2.39,N,N,N,N,N,N
ZenyattaC,2.4,49.82,4.76,2.46,49.84,4.26,2.43,50.51,4.64,2.41,49.7,4.89,2.33,49.1,5.01,1.99,47.08,4.91,1.46,40.24,4.29,N,N,N,N,N,N
ReaperC,3,50.88,2.43,3.08,50.52,2.47,3.22,51.06,2.48,3,50.77,2.41,2.68,51.03,2.34,2.22,50.43,2.29,1.73,48.14,2.33,N,N,N,N,N,N
JunoC,1.75,49.08,3.92,2.82,47.72,3.45,2,49.01,3.86,1.54,49.48,4.12,1.37,49.84,4.17,1.23,49.29,3.75,0.93,45.32,3.37,N,N,N,N,N,N
AsheC,2.43,51.95,2.92,1.97,50.84,2.77,2.2,51.85,2.92,2.54,52.06,2.96,2.77,52.21,2.89,2.9,52.35,2.8,2.57,51.66,2.77,N,N,N,N,N,N
RamattraC,1.94,45.66,3.13,2.5,45.76,3.06,2.36,46.37,3.15,1.86,45.36,3.14,1.28,44.05,3.09,0.78,41.11,2.95,0.66,37.12,2.73,0.58,0,0.67,N,N,N
