Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.43,48.61,3.85,3.26,51.37,3.1,4.03,48.63,3.3,5.13,48.35,3.67,6.24,48.34,3.97,6.77,48.63,4.21,6.98,48.92,4.43,6.24,49.7,4.58,7.3,75.79,5.99
Kiriko,4.43,47.85,4.04,5.15,49,3.25,4.97,47.59,3.57,4.51,47.59,4.02,4.17,47.75,4.37,3.96,48.06,4.59,3.88,48.44,4.72,3.65,49.37,4.86,4.11,68.64,6.5
Genji,2.86,51.01,2.17,3.49,54.38,2.27,2.57,48.5,1.95,2.66,50.71,2.13,2.97,51.53,2.22,3.16,51.76,2.27,3.02,51.01,2.33,2.32,51.94,2.44,0.97,50.59,2.64
Moira,2.29,48.88,4.48,3.76,50.08,3.75,3.42,48.7,4.05,2.5,48.43,4.53,1.79,49.1,5.09,1.27,49.19,5.5,0.86,48.6,5.68,0.5,50.23,6.02,0.46,51.54,5.75
Sojourn,2.26,45.81,2.44,2.2,48.23,2.31,2.22,45.03,2.23,2.11,44.83,2.35,2.13,45.6,2.51,2.43,46.66,2.65,3,47.28,2.76,3.52,49.09,2.94,3.23,56.42,3.31
Soldier: 76,3.23,49.52,2.53,4.11,52.01,2.52,3.76,48.51,2.37,3.43,48.61,2.47,2.98,49.74,2.6,2.66,50.79,2.73,2.36,51.73,2.87,1.96,52.98,3,0.93,50.91,3.15
Cassidy,4.68,48.63,2.48,3.32,52.79,2.33,3.56,48.73,2.23,4.27,48.62,2.4,5.1,48.14,2.52,5.93,48.08,2.63,6.55,48.53,2.74,7.01,49.94,2.92,5.47,66.85,3.81
Zenyatta,2.06,53.78,4.8,2.48,53.99,4.02,2.26,53.5,4.33,2.11,53.96,4.75,2.03,54.25,5.14,1.82,53.39,5.4,1.55,52.57,5.6,1.19,50.22,5.71,0.52,75.7,8.32
Reaper,2.04,54.19,2.47,2.6,56.32,2.63,2.47,53.32,2.42,2.22,53.75,2.44,1.85,54.35,2.49,1.56,55.03,2.53,1.23,55.6,2.57,1.06,56.46,2.7,5.4,59.47,3.11
Juno,2.09,50.61,4.05,3.47,50.51,3.25,2.75,49.48,3.55,2.04,50.49,4.1,1.7,51.54,4.62,1.57,51.63,4.91,1.55,52.01,5.06,1.65,52.32,5.14,1.37,70.12,5.28
