Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.71,49.89,3.8,3.96,51.71,3.04,5.4,50.08,3.41,6.96,49.71,3.76,8.06,49.54,4,8.61,49.58,4.17,8.61,49.56,4.32,7.65,53.09,4.61,5.17,75.43,5.72
Kiriko,6.07,48.71,3.9,7.1,49.07,3.16,6.65,48.64,3.6,5.87,48.5,4.04,5.53,48.57,4.31,5.49,48.5,4.46,5.5,49.44,4.61,5.3,52.62,4.92,5.98,79.15,6.42
Genji,3.9,52.11,2.11,3.86,55.05,2.21,3.63,50.71,1.98,3.99,51.98,2.09,4.26,52.26,2.15,4.01,52.11,2.18,3.59,51.81,2.26,2.48,54.62,2.47,1.05,71.03,3.21
Moira,4.11,50.8,4.46,6.06,50.1,3.7,5.22,50.73,4.18,4.02,51.06,4.68,3.23,51.37,5.15,2.57,50.75,5.4,1.96,50.32,5.56,1.33,52.46,6.14,0.48,67.51,6.82
Sojourn,2.62,46.53,2.35,2,48.44,2.21,2.28,46.26,2.22,2.59,46.14,2.31,2.84,45.69,2.38,3.13,46.54,2.48,3.57,47.71,2.62,4,51.43,2.97,2.27,69.83,3.99
Soldier: 76,2.92,50.24,2.42,3.3,51.86,2.41,3.35,49.48,2.33,3.05,49.71,2.4,2.63,50.43,2.49,2.28,51.04,2.6,2.03,51.4,2.71,1.63,53.56,2.95,0.68,51.44,3.19
Cassidy,4.92,48.8,2.32,3.2,52.52,2.22,3.99,49.43,2.17,4.93,48.31,2.27,5.66,47.77,2.35,6.31,47.99,2.45,6.96,48.62,2.58,7.57,52.37,2.87,5.49,66.96,3.73
Zenyatta,2.43,53.85,4.58,2.5,53.95,3.8,2.46,54.35,4.25,2.48,54.27,4.66,2.47,53.7,4.96,2.38,52.41,5.15,2.02,51.73,5.33,1.47,52.17,5.57,0.32,85.77,9.13
Reaper,2.2,53.1,2.28,2.78,55.39,2.48,2.54,52.15,2.21,2.27,52.61,2.23,1.91,53.2,2.28,1.61,53.38,2.3,1.41,53.38,2.38,1.36,56.69,2.61,0.77,79.27,3.26
Juno,2.18,51.49,4.61,3,50.49,3.75,2.42,51.29,4.28,2,51.87,4.88,1.9,52.06,5.24,1.88,51.37,5.29,1.86,51.73,5.33,2,54.45,5.69,2.02,74.7,8.56
Ashe,1.96,52.07,2.5,1.4,52.01,2.31,1.74,51.44,2.38,2.05,51.88,2.51,2.23,52.28,2.56,2.22,52.58,2.6,2.19,52.65,2.67,2.35,56.95,3.01,1.24,68.63,3.57
Ramattra,1.69,48.49,3.16,2.47,50.3,3.17,2.29,47.92,3.09,1.68,47.88,3.17,1.19,48.5,3.27,0.9,48.72,3.3,0.76,49.39,3.44,0.68,50.75,3.65,0.83,50.61,3.84
Mercy,2.24,48.69,3.45,2.78,46.38,2.34,2.15,48.15,2.95,2.09,49.24,3.62,2.23,49.22,4.09,2.26,49.1,4.42,2.3,50.75,4.78,2.31,53.07,5.52,2.78,83.64,7.21
Zarya,1.28,52.17,4.4,0.77,54.88,4.08,1.05,51.44,3.99,1.32,50.96,4.23,1.41,51.3,4.49,1.58,52.64,4.8,2.01,54.89,5.17,2.75,59.76,5.74,5.75,67.82,6.52
Bastion,2.23,47.64,2.46,3.42,49.51,2.41,2.99,47.53,2.4,2.19,46.75,2.48,1.57,46.78,2.59,1.22,47.25,2.65,0.98,47.46,2.74,0.81,50.1,3.1,0.45,57.39,3.81
Lúcio,0.72,51.29,2.64,1.38,53.34,2.3,0.84,50.78,2.54,0.59,50.87,2.77,0.53,50.36,2.94,0.54,49.27,3.01,0.54,48.48,3.11,0.46,51.22,3.24,0.1,22.7,2.53
Mauga,1.61,48.12,3.56,1.74,46.69,3.23,1.63,46.99,3.41,1.64,48.21,3.59,1.58,49.15,3.71,1.49,49.64,3.82,1.45,50.07,3.97,1.55,53.73,4.31,7.92,82.87,7.06
Hanzo,1.83,49.96,2.74,1.83,52.42,2.57,1.75,49.52,2.53,1.82,49.69,2.74,1.91,49.28,2.86,1.9,49.55,2.96,1.89,50.64,3.13,1.77,54.94,3.4,0.68,65.43,3.88
Pharah,1.33,51.84,2.48,1.25,51.69,2.49,1.35,51.47,2.42,1.38,51.61,2.43,1.35,52.05,2.5,1.3,51.98,2.59,1.25,53.49,2.77,1.18,57.22,3.12,1.43,61.16,3.78
Illari,0.91,50.74,3.46,1.2,51.93,2.84,1.01,50.98,3.29,0.86,51.02,3.59,0.78,50.27,3.77,0.77,48.61,3.78,0.8,49.05,3.88,0.81,52.61,4.15,0.65,54.64,5.04
Doomfist,2.87,52.22,3.17,1.39,54.51,3.13,1.94,52.11,3.06,2.88,51.85,3.09,3.75,51.84,3.14,4.19,52.1,3.27,4.24,52.81,3.45,4.4,56.57,3.9,6.24,68.04,4.49
Venture,0.75,53.62,2.12,0.49,55.4,2.19,0.7,54.02,2.15,0.86,53.17,2.1,0.83,53.16,2.09,0.76,53.59,2.1,0.63,53.58,2.14,0.53,52.81,2.22,0.23,78.7,3.21
Junkrat,1.29,52.85,2.3,1.5,53.07,2.19,1.47,52.69,2.21,1.36,52.9,2.33,1.19,53.09,2.4,0.99,52.49,2.43,0.75,51.97,2.47,0.51,55.38,2.55,0.26,68.04,3.31
Sigma,2.22,51.52,3.58,2.1,51.7,3.36,2.3,50.84,3.4,2.29,51.12,3.58,2.18,52.11,3.72,2.1,51.97,3.8,2.12,52.85,3.99,2.53,56.94,4.35,4.16,67.5,5.19
Brigitte,1.02,51.34,3.08,0.99,52.93,2.38,1.04,51.82,2.77,1.03,50.74,3.05,1.03,50.45,3.38,1.02,51.12,3.67,1.01,51.8,3.92,0.8,56.15,4.32,0.25,79.7,6.75
Widowmaker,1.37,47.71,2.38,1.42,49.18,2.5,1.31,46.38,2.24,1.3,47.42,2.36,1.34,47.56,2.37,1.42,47.85,2.4,1.74,49.26,2.53,2.3,53.57,2.91,2.71,67.88,4.38
Lifeweaver,1.93,49.62,4.17,1.94,49.96,3.18,2.11,50.16,3.86,2.1,49.91,4.35,1.88,49.23,4.66,1.58,48.26,4.75,1.25,46.85,4.9,0.98,49.06,5.2,0.25,53.6,4.97
Sombra,0.98,48.85,2.93,0.85,49.47,2.61,0.95,48.9,2.79,1.01,48.83,2.96,1.07,48.57,3.06,1.03,48.56,3.08,0.92,48.51,3.11,0.66,53.02,3.49,0.29,74.23,4.91
D.VA,1.2,46.96,4.95,1.69,47.31,4.53,1.34,45.63,4.57,1.11,46.83,5.04,1.01,48.18,5.44,1,47.9,5.67,1.02,48.91,5.89,1.15,51.6,6.29,2.04,58.87,7.1
Torbjörn,0.73,57.14,2.55,0.75,58.4,2.54,0.85,58.26,2.55,0.81,57.39,2.55,0.65,56.03,2.55,0.56,54.03,2.52,0.45,53.29,2.54,0.34,52.56,2.42,0.1,88.36,7
Tracer,1.28,50.76,2.14,0.79,51.63,2.05,0.85,50.17,2.03,1.15,50.74,2.12,1.53,50.42,2.14,1.97,50.52,2.2,2.47,51.38,2.28,2.94,55.24,2.54,1.92,68.06,3.39
Orisa,1.36,45.97,3.38,1.6,47.82,3.23,1.57,45.67,3.23,1.41,44.89,3.37,1.18,45.48,3.53,1.02,46.29,3.7,1,49.2,4.03,1.09,53.26,4.42,1.8,63.18,4.88
Hazard,0.83,52.7,4.12,0.45,53.53,3.75,0.65,51.5,3.79,0.84,51.4,3.96,0.94,52.11,4.14,1.06,54.25,4.45,1.29,56.23,4.81,1.77,60.4,5.21,3,68.91,6.63
Winston,1.18,50.99,3.49,0.79,51.04,3.06,0.99,49.96,3.19,1.25,50.59,3.43,1.35,51.11,3.6,1.4,51.86,3.84,1.46,52.82,4.09,1.45,56.06,4.55,2.24,64.66,5.73
Reinhardt,1.11,50.53,2.36,1.13,51,2.14,1.16,50.41,2.26,1.19,50.36,2.39,1.07,50.37,2.45,0.95,50.34,2.48,0.84,51.38,2.64,0.76,53.12,2.74,3.3,79.75,3.69
