Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.16,49.31,3.97,3.81,55.44,3.46,5.33,49.39,3.33,6.55,49.56,3.71,7.64,48.92,4,8.67,48.88,4.27,9.28,49.14,4.54,8.6,50.39,4.73,4.5,50.14,5.21
Kiriko,7.99,50.19,4.23,6.5,52.36,3.45,8.26,50.35,3.71,8.34,49.65,4.05,8.04,50.24,4.39,7.78,50.25,4.61,7.66,50.52,4.79,7.06,49.68,4.87,7.08,79.49,8.58
Genji,5.61,53,2.35,5.74,63.16,3.02,4.69,50.95,2.13,5.16,52.12,2.25,5.97,52.67,2.33,6.31,53.41,2.42,6.07,53.06,2.55,5.02,52.55,2.67,3.86,56.54,2.59
Moira,2.47,48.34,4.41,3.78,52.3,3.73,3.8,48.56,3.93,2.9,47.57,4.32,2.21,47.96,4.79,1.6,48.12,5.23,1.03,48.02,5.37,0.5,47.81,5.44,0.13,100,3.5
Sojourn,2.59,45.31,2.3,2.76,50.11,2.32,3.01,44.42,2.08,2.62,43.95,2.19,2.38,44.99,2.33,2.46,45.54,2.48,2.56,48.39,2.65,3.04,50.84,2.92,3.73,40.87,3.23
Soldier: 76,3.46,49.45,2.5,5.41,56.23,2.75,4.32,48.32,2.32,3.73,48.46,2.41,3.24,48.56,2.51,2.79,49.61,2.66,2.34,51.95,2.87,1.81,53.27,3.15,0.51,92.66,4.67
Cassidy,6.08,47.61,2.33,4.55,57.79,2.54,4.65,48.85,2.09,5.43,47.6,2.22,6.38,46.85,2.31,7.21,46.34,2.44,7.86,47.1,2.56,8.24,48.18,2.75,6.56,58.88,3.68
Zenyatta,2.16,52.87,4.58,2.75,54.76,3.98,2.56,53.83,4.12,2.23,52.72,4.4,2.11,53.21,4.79,1.94,51.78,5.12,1.71,50.88,5.35,1.18,44.23,5.15,N,N,N
Reaper,3.19,55.16,2.46,3.53,62.77,3.12,3.42,54.44,2.41,3.44,54.9,2.42,3.26,54.58,2.42,2.86,55.03,2.46,2.42,54.28,2.49,2.11,57.61,2.68,4.89,61.1,2.49
Juno,1.87,50.15,3.69,3.36,50.77,3.05,2.97,49.88,3.35,2.12,49.62,3.63,1.44,49.9,4.03,1.25,51.15,4.36,1.19,52.86,4.49,1.23,56.53,4.51,2.45,63.89,4.42
