Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.33,49.42,3.96,3.84,55.25,3.41,5.4,49.75,3.35,6.71,49.53,3.71,7.87,49.12,4,8.85,49,4.25,9.6,49.22,4.5,8.31,49.8,4.62,4,58.6,5.07
Kiriko,7.59,50,4.2,6.11,52.09,3.4,7.86,49.77,3.67,7.87,49.81,4.04,7.61,49.92,4.36,7.45,50.13,4.58,7.48,49.89,4.72,6.57,50.62,4.89,5.93,75.4,7.46
Genji,5.67,53,2.34,6.19,64.03,3.09,4.78,51.01,2.12,5.26,52.02,2.24,5.96,52.68,2.32,6.3,52.78,2.39,6.04,53.09,2.52,4.96,52.7,2.65,2.8,46.84,2.29
Moira,2.58,48.43,4.4,3.72,51.78,3.67,3.88,48.56,3.92,3.05,47.89,4.3,2.34,48.13,4.78,1.71,48.18,5.21,1.16,47.57,5.37,0.54,48.03,5.66,0.05,100,3.5
Sojourn,2.56,45.42,2.31,2.62,51.26,2.36,2.9,44.88,2.1,2.58,43.89,2.17,2.38,44.79,2.32,2.44,45.83,2.47,2.65,47.58,2.64,3.18,50.85,2.94,2.36,48.52,3.23
Soldier: 76,3.49,49.69,2.5,5.17,56.37,2.74,4.31,48.62,2.32,3.75,48.59,2.41,3.33,48.95,2.5,2.87,50.25,2.65,2.38,51.07,2.82,1.83,51.75,3.03,0.77,57.83,3.96
Cassidy,6.14,47.94,2.34,4.54,58.38,2.6,4.69,49.34,2.12,5.52,47.84,2.23,6.42,47.11,2.32,7.31,46.69,2.44,7.83,47.28,2.57,8.46,48.8,2.75,6.8,59.06,3.22
Zenyatta,2.26,52.83,4.59,2.82,55.82,4.01,2.6,53.42,4.12,2.32,52.91,4.41,2.25,53.05,4.81,2.07,51.48,5.09,1.77,50.94,5.34,1.22,45.96,5.4,0.24,60.65,3.77
Reaper,3.03,54.79,2.45,3.59,62.83,3.14,3.36,54.11,2.4,3.28,54.05,2.4,3.04,54.16,2.4,2.68,54.73,2.44,2.22,54.74,2.47,2.06,57.66,2.66,5.45,57.87,2.89
Juno,1.83,50.12,3.69,3.15,51.44,3.1,2.76,49.67,3.34,2.04,49.79,3.65,1.48,50.02,4,1.27,50.58,4.25,1.23,51.44,4.37,1.23,52.1,3.99,1.06,62.26,4.28
