Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.58,48.89,3.92,3.81,52.69,3.17,5,49.39,3.3,5.88,48.8,3.62,7.04,48.6,3.98,8.13,48.77,4.3,8.57,48.8,4.52,7.46,49.37,4.64,6.46,67.33,5.44
Kiriko,5.59,48.61,4.02,5.53,50.63,3.3,6.26,48.54,3.49,5.74,48.48,3.87,5.4,48.54,4.23,5.3,48.43,4.47,5.21,48.65,4.62,4.9,49.34,4.8,3.33,62.86,6.29
Genji,5.81,53.08,2.34,5.94,62.03,2.86,4.91,51.46,2.16,5.46,52.34,2.26,6.1,52.99,2.33,6.43,53.11,2.39,6.33,53.25,2.49,5.67,53.91,2.67,3.03,56.41,2.95
Moira,2.65,47.35,4.37,3.6,50.47,3.7,3.73,48.01,3.89,3.08,47.11,4.23,2.44,46.77,4.73,1.86,46.63,5.13,1.24,46.07,5.35,0.6,46.43,5.53,0.68,67.18,8.53
Sojourn,2.75,45.51,2.31,2.67,50.99,2.33,2.88,45.52,2.13,2.77,44.92,2.21,2.61,44.72,2.33,2.67,45.52,2.46,3.04,46.16,2.61,3.56,49.54,2.9,2.93,58.37,3.06
Soldier: 76,3.45,49.31,2.48,4.9,55.29,2.69,4.09,48.74,2.32,3.76,48.45,2.41,3.31,48.87,2.51,2.84,49.49,2.63,2.39,50.3,2.77,1.82,51.13,2.99,0.75,61.22,3.14
Cassidy,7.2,48.33,2.31,5.14,57.34,2.49,5.5,49.08,2.11,6.49,48.65,2.21,7.62,47.79,2.31,8.63,47.47,2.4,9.2,47,2.5,9.48,48.11,2.68,15.31,75.58,3.9
Zenyatta,2.89,52.68,4.64,3.02,54.2,3.95,3.03,52.54,4.07,2.98,52.92,4.43,2.99,53.03,4.86,2.78,52.05,5.16,2.29,50.93,5.37,1.66,48.75,5.48,0.37,52.88,6.91
Reaper,2.63,56.15,2.55,3.37,60.07,2.94,2.98,54.63,2.48,2.91,55.46,2.52,2.55,56.17,2.53,2.21,57.29,2.58,1.85,57.45,2.61,1.66,59.43,2.81,5.07,65.37,3.22
Juno,2.11,49.18,3.73,3.06,50.19,2.98,2.7,48.66,3.24,2.23,48.88,3.61,1.9,49.22,4.04,1.73,49.97,4.35,1.68,49.55,4.43,1.37,49.91,4.11,0.58,58.82,5.14
