Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.33,49.44,3.96,3.83,55.27,3.41,5.41,49.81,3.35,6.72,49.55,3.71,7.88,49.12,4,8.85,49.07,4.25,9.57,49.18,4.49,8.31,49.88,4.62,3.81,58.6,5.07
Kiriko,7.58,49.98,4.2,6.1,52.02,3.39,7.86,49.74,3.67,7.87,49.79,4.04,7.6,49.94,4.36,7.44,50.07,4.58,7.47,49.9,4.72,6.59,50.5,4.88,5.79,74.65,7.31
Genji,5.67,53.01,2.34,6.23,64.23,3.11,4.79,51.01,2.12,5.26,51.99,2.24,5.96,52.69,2.32,6.3,52.77,2.39,6.03,53.14,2.52,4.97,52.73,2.64,2.67,46.84,2.29
Moira,2.59,48.44,4.41,3.73,51.79,3.67,3.89,48.55,3.92,3.06,47.93,4.3,2.35,48.18,4.78,1.71,48.04,5.21,1.17,47.76,5.38,0.55,47.59,5.65,0.05,100,3.5
Sojourn,2.57,45.43,2.3,2.61,51.06,2.35,2.9,44.95,2.1,2.58,43.88,2.17,2.39,44.88,2.33,2.45,45.88,2.47,2.65,47.4,2.63,3.19,50.61,2.93,2.25,48.52,3.23
Soldier: 76,3.49,49.69,2.5,5.14,56.51,2.76,4.3,48.62,2.32,3.74,48.54,2.4,3.33,48.96,2.5,2.87,50.13,2.65,2.38,51.17,2.82,1.83,52.17,3.05,0.74,57.83,3.96
Cassidy,6.15,47.94,2.34,4.56,58.5,2.6,4.7,49.28,2.12,5.52,47.88,2.23,6.43,47.12,2.32,7.33,46.66,2.44,7.82,47.26,2.57,8.44,48.65,2.75,6.53,59.48,3.25
Zenyatta,2.27,52.81,4.59,2.82,55.89,4.02,2.62,53.39,4.11,2.33,52.93,4.41,2.27,52.94,4.81,2.07,51.47,5.09,1.77,50.92,5.34,1.22,46.43,5.4,0.28,56.87,3.5
Reaper,3.03,54.82,2.45,3.6,63.04,3.15,3.36,54.05,2.4,3.27,54.08,2.4,3.03,54.2,2.41,2.67,54.7,2.44,2.21,54.91,2.47,2.06,57.51,2.66,5.24,58.09,2.92
Juno,1.83,50.09,3.69,3.14,51.49,3.11,2.75,49.55,3.33,2.03,49.79,3.65,1.48,49.96,3.99,1.27,50.7,4.25,1.23,51.4,4.37,1.21,52.25,3.96,1.01,62.26,4.28
Ashe,2.24,51.49,2.76,1.93,55.75,2.71,2.14,51.24,2.55,2.22,51.28,2.69,2.32,50.79,2.78,2.32,51.77,2.86,2.25,52.11,2.94,2,52.99,3.1,1.33,56.75,2.74
Ramattra,1.36,48.35,3.24,2.03,54.09,3.46,2.05,48.17,3.14,1.69,47.82,3.22,1.19,47.21,3.25,0.79,49,3.34,0.62,46.61,3.35,0.57,47.38,3.61,0.28,63.29,4
Mercy,2.7,50.46,3.92,3.47,49.71,2.53,2.52,48.16,2.92,2.55,50.61,3.63,2.67,50.91,4.22,2.78,51.02,4.77,2.92,50.61,5.2,3.07,54.15,5.97,1.38,76.26,7.72
Zarya,1.71,51.3,4.24,1.13,55.49,4.08,1.45,51.84,3.83,1.6,50.4,3.94,1.73,49.79,4.17,1.77,51.41,4.51,2.28,53.41,4.9,3.63,55.71,5.39,6.94,57.78,5.22
Bastion,1.51,47.51,2.54,2.58,53.31,2.72,2.43,47.38,2.4,1.83,46.79,2.48,1.24,45.57,2.58,0.9,47.82,2.74,0.62,50.06,2.95,0.44,50.74,2.95,N,N,N
Lúcio,1.2,53.18,3.1,2.33,54.86,2.6,1.71,53.31,2.87,1.27,52.86,3.08,0.98,53.2,3.27,0.87,52.14,3.47,0.85,52.51,3.59,0.75,54.79,3.85,0.28,99.36,4.17
Mauga,1.26,48.76,3.84,1.74,50.74,3.79,1.51,47.18,3.49,1.36,47.71,3.71,1.23,48.96,3.92,1.02,49.97,4.17,0.89,51.71,4.41,0.91,53.23,4.76,6.8,61.98,5.41
Hanzo,2.85,50.11,2.85,3.24,58.78,3.08,2.76,49.34,2.52,2.68,49.59,2.73,2.76,49.28,2.86,3.01,49.64,3,3.18,50.07,3.14,3.23,52.63,3.43,2.02,68.73,4.17
Pharah,1.4,50.84,2.49,1.82,54.27,2.73,1.69,50.24,2.39,1.47,49.99,2.42,1.33,50.97,2.48,1.25,51.29,2.54,1.13,50.85,2.72,0.98,50.27,2.79,2.44,63.93,3.33
Illari,1.1,52.07,3.11,1.68,56.03,2.72,1.42,51.12,2.73,1.17,51.89,3.04,0.98,51.97,3.24,0.89,52.33,3.48,0.86,50.81,3.54,0.83,52.4,3.75,0.83,65.22,5.27
Doomfist,3.98,51.84,3.09,1.79,58.56,3.34,2.3,53.17,2.98,3.45,52.24,3.02,4.56,51.52,3.04,5.11,50.99,3.1,5.26,51.37,3.31,5.48,52.84,3.61,5.33,59.96,4.24
Venture,1.67,54.19,2.28,0.93,58.19,2.62,1.51,55.77,2.32,1.78,54.11,2.27,1.79,53.48,2.24,1.72,53.66,2.27,1.58,53.83,2.3,1.34,54.74,2.52,0.37,77.54,3.5
Junkrat,1.23,50.77,2.32,1.89,54.57,2.37,1.75,49.93,2.14,1.36,50.06,2.25,1.14,50.94,2.42,0.92,51.13,2.51,0.62,51.27,2.59,0.35,46.65,2.47,N,N,N
Sigma,1.89,52.99,3.94,1.62,56.96,3.93,2.11,52.78,3.7,2.13,52.55,3.84,1.92,53.15,4.04,1.58,52.82,4.11,1.44,52.29,4.23,1.59,53.64,4.53,2.21,53.52,4.54
Brigitte,1.38,50.1,3.66,1.05,52.8,2.68,1.29,51.58,3.15,1.42,50.28,3.43,1.43,49.58,3.79,1.43,49.57,4.14,1.39,48.84,4.29,1.16,49.71,4.58,2.67,54.46,4.9
Widowmaker,1.47,47.42,2.33,2.29,56.03,2.95,1.47,45.33,2.14,1.34,46.16,2.23,1.35,46.82,2.27,1.46,47.43,2.31,1.67,46.62,2.41,2.46,48.06,2.74,3.35,49.34,2.61
Lifeweaver,2.23,47.39,3.82,1.94,49.94,2.91,2.46,48.74,3.38,2.58,47.86,3.72,2.31,47.14,4.05,1.92,45.56,4.18,1.51,45.49,4.37,0.91,44.8,4.55,0.32,98.24,4
Sombra,1.79,48.43,3.07,1.46,51.56,2.66,1.69,47.95,2.79,1.75,49.17,3.02,1.84,47.96,3.14,1.96,47.73,3.21,1.8,48.41,3.31,1.44,49.15,3.45,1.06,59.63,3.5
D.VA,1.4,48.62,5.24,2.69,52.75,5.19,1.86,46.81,4.65,1.42,47.36,5.05,1.2,48.97,5.47,1.07,49.61,5.88,1.09,49.42,6.08,1.37,50.87,6.75,1.38,56.1,9.22
