Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.39,48.58,3.85,3.25,51.41,3.11,4,48.56,3.3,5.09,48.31,3.67,6.18,48.31,3.97,6.7,48.63,4.21,6.92,48.91,4.44,6.2,49.73,4.59,7.11,75.96,6.08
Kiriko,4.4,47.8,4.04,5.13,48.97,3.25,4.95,47.55,3.57,4.48,47.52,4.02,4.13,47.71,4.36,3.92,48.01,4.59,3.84,48.38,4.73,3.62,49.44,4.85,4.07,68.68,6.54
Genji,2.83,51,2.17,3.46,54.33,2.26,2.55,48.49,1.95,2.63,50.7,2.13,2.94,51.52,2.22,3.14,51.75,2.27,3,51.05,2.33,2.31,52,2.44,0.98,51.54,2.65
Moira,2.27,48.86,4.49,3.73,50.07,3.75,3.4,48.67,4.06,2.48,48.41,4.54,1.78,49.08,5.1,1.26,49.17,5.51,0.86,48.7,5.69,0.51,50.24,6.03,0.45,50.37,5.77
Sojourn,2.25,45.8,2.45,2.2,48.14,2.31,2.22,45.01,2.24,2.1,44.83,2.35,2.13,45.59,2.51,2.42,46.7,2.65,2.99,47.31,2.76,3.51,49.15,2.95,3.21,55.61,3.27
Soldier: 76,3.23,49.5,2.53,4.12,51.95,2.52,3.76,48.48,2.37,3.42,48.6,2.48,2.98,49.73,2.6,2.66,50.77,2.73,2.35,51.74,2.87,1.97,53.01,3.01,0.9,51.67,3.15
Cassidy,4.66,48.65,2.49,3.31,52.75,2.33,3.54,48.74,2.23,4.25,48.64,2.4,5.08,48.18,2.53,5.91,48.08,2.63,6.52,48.55,2.75,6.99,49.94,2.93,5.54,66.96,3.81
Zenyatta,2.04,53.8,4.8,2.47,54.04,4.03,2.24,53.48,4.33,2.09,53.95,4.75,2,54.27,5.14,1.79,53.43,5.41,1.53,52.73,5.63,1.17,50.35,5.74,0.53,74.63,8.05
Reaper,2.03,54.22,2.48,2.59,56.35,2.63,2.46,53.32,2.42,2.21,53.75,2.44,1.85,54.42,2.49,1.56,55.09,2.54,1.23,55.65,2.58,1.06,56.56,2.71,5.43,59.39,3.1
Juno,2.09,50.59,4.06,3.49,50.5,3.26,2.76,49.48,3.56,2.05,50.43,4.1,1.7,51.54,4.62,1.58,51.64,4.92,1.56,51.99,5.08,1.64,52.56,5.15,1.4,69.49,5.36
Ashe,2.44,51.98,2.92,1.79,52.51,2.65,2.08,51.07,2.68,2.38,51.59,2.88,2.63,52.14,3,2.76,52.44,3.06,2.93,53.28,3.13,3.25,54.35,3.25,2.72,53.74,3.31
Ramattra,1.57,47.3,3.13,2.27,50.68,3.18,2.32,47.63,3.05,1.79,46.47,3.1,1.22,46.66,3.21,0.87,46.55,3.29,0.67,46.22,3.34,0.57,46.47,3.49,0.66,53.69,4.3
Mercy,2.59,49.54,3.88,3.21,46.66,2.48,2.42,47.37,2.98,2.42,49.75,3.78,2.58,50.38,4.38,2.77,50.78,4.88,2.84,50.76,5.27,3.14,53.54,6.03,6.03,71.68,6.8
Zarya,1.15,48.2,4.11,0.8,52.07,3.83,0.96,49.01,3.72,1.11,47.49,3.9,1.18,47.27,4.17,1.28,47.69,4.45,1.6,49.36,4.76,2.35,51.11,5.14,3.45,54.3,5.66
Bastion,2.2,47.7,2.61,3.02,50.9,2.57,3.01,48.09,2.51,2.42,46.85,2.57,1.83,46.81,2.71,1.47,47.37,2.82,1.18,48.18,2.92,0.96,49.51,3.13,1.39,57.16,3.6
Lúcio,0.88,50.96,2.88,1.78,53.02,2.55,1.22,50.31,2.69,0.85,50.58,2.92,0.68,50.94,3.13,0.61,51,3.24,0.61,50.5,3.36,0.55,51.08,3.44,0.6,72.46,6.3
Mauga,1.08,48.53,3.84,1.46,48.36,3.6,1.32,47.14,3.57,1.13,47.85,3.77,0.98,49.57,4.04,0.83,50.75,4.25,0.72,51.51,4.43,0.72,54.01,4.73,3.22,67.54,5.97
Hanzo,1.94,50,2.86,2.17,52.86,2.67,1.87,49.1,2.56,1.84,49.58,2.79,1.92,49.84,2.96,2.04,50.25,3.08,2.14,51.01,3.21,2.13,51.61,3.38,0.67,50.02,3.68
