Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.4,48.87,3.83,3.56,50.56,3.01,4.86,49.29,3.39,6.54,48.7,3.77,7.95,48.51,4.05,8.49,48.73,4.22,8.3,48.58,4.36,7.03,49.67,4.53,2.7,58.02,4.9
Kiriko,7.09,49.66,4.11,7.6,49.95,3.28,7.61,49.23,3.72,6.99,49.58,4.22,6.77,49.81,4.57,6.65,49.94,4.72,6.42,50.49,4.84,6.11,51.72,5.03,4.73,70.48,6.07
Genji,3.57,52.16,2.17,3.74,55.72,2.38,3.25,50.54,2,3.63,52.03,2.14,3.84,52.13,2.21,3.64,52.29,2.26,3.39,51.98,2.33,2.47,51.56,2.46,0.64,69.72,3.77
Moira,4.01,51.31,4.54,5.44,50.95,3.71,4.93,50.97,4.12,3.98,51.57,4.72,3.38,51.93,5.27,2.8,51.6,5.58,2.17,50.31,5.7,1.59,50.75,5.92,0.99,59.93,6.79
Sojourn,2.04,46.12,2.38,1.7,49.27,2.31,1.88,46.09,2.22,1.99,45.23,2.32,2.08,45.49,2.46,2.32,45.61,2.55,2.88,47.25,2.7,3.44,49.08,2.94,1.83,67.19,4
Soldier: 76,2.54,49.67,2.45,3.03,52.04,2.54,2.89,48.83,2.32,2.67,48.7,2.41,2.23,49.87,2.51,1.93,50.83,2.63,1.79,51.24,2.72,1.35,51.98,2.83,0.06,0,3.43
Cassidy,4.5,48.64,2.39,2.91,53.37,2.37,3.46,49.48,2.22,4.41,48.38,2.33,5.24,47.57,2.42,5.95,47.65,2.53,6.85,47.81,2.62,7.41,49.5,2.82,3.97,48.97,3.03
Zenyatta,2.33,53.59,4.74,2.35,52.83,3.88,2.23,53.63,4.29,2.32,54.51,4.82,2.5,53.74,5.18,2.39,52.82,5.39,2.04,50.95,5.48,1.46,49.93,5.66,0.41,59.03,5.56
Reaper,1.91,51.26,2.19,2.51,54.51,2.46,2.16,50.58,2.13,1.96,50.75,2.14,1.67,50.6,2.16,1.43,50.21,2.19,1.28,50.72,2.26,1.35,54.12,2.36,1.57,65.51,2.97
Juno,2.07,50.67,3.86,2.89,50.08,3.1,2.29,50.02,3.5,1.88,51.11,4.08,1.84,51.22,4.47,1.83,51.15,4.56,1.7,51.48,4.52,1.99,52.13,4.81,2.61,57.46,5.56
Ashe,1.72,51.66,2.82,1.18,52.36,2.61,1.47,51.39,2.64,1.82,51.59,2.8,1.94,51.6,2.91,1.97,51.72,2.95,2.11,52.03,3.02,2.23,52.49,3.17,0.96,54.18,3.47
Ramattra,1.87,48.09,3.13,2.81,50.95,3.19,2.7,47.92,3.05,1.9,46.91,3.12,1.2,47.37,3.24,0.89,47.41,3.33,0.74,47.25,3.41,0.78,46.35,3.59,0.96,45.74,3.89
Mercy,2.47,48.52,3.55,2.97,46.24,2.37,2.26,47.57,2.94,2.27,49.26,3.69,2.56,49.15,4.21,2.66,49.19,4.53,2.68,49.57,4.92,2.64,52.48,5.49,2.38,77.26,7.76
Zarya,1.44,52.49,4.51,0.92,54.97,4.1,1.22,52.14,4.06,1.48,51.61,4.34,1.51,51.87,4.68,1.71,52.99,5.02,2.21,54.05,5.27,3.29,55.76,5.62,6.82,61.8,5.85
Bastion,1.75,47.17,2.51,2.64,49.92,2.5,2.36,47.44,2.43,1.79,45.82,2.51,1.21,45.53,2.6,0.95,45.54,2.68,0.78,46.76,2.77,0.73,49.18,3.06,0.38,56.23,3.48
Lúcio,0.71,50.49,2.62,1.44,52.92,2.27,0.81,49.84,2.5,0.57,50.02,2.78,0.52,49.04,2.91,0.54,48.45,3.03,0.54,47.3,3.06,0.49,51.67,3.4,0.17,5.33,0
Mauga,1.69,49.14,4,1.87,48.49,3.67,1.79,47.48,3.73,1.7,49.02,4,1.59,50.24,4.24,1.48,51.81,4.41,1.49,52.11,4.58,1.62,51.61,4.82,15.31,66.09,6.09
Hanzo,2.17,50.12,2.82,2.02,53.46,2.7,1.96,49.7,2.59,2.15,49.78,2.79,2.34,49.66,2.93,2.38,49.46,3.04,2.59,50.22,3.16,2.29,52.86,3.41,0.78,59.75,3.39
Pharah,1.33,52.5,2.61,1.17,53.15,2.67,1.31,51.97,2.55,1.34,52.24,2.54,1.35,52.88,2.61,1.4,52.93,2.69,1.42,52.38,2.87,1.53,54.5,3.15,1.71,57.37,3.8
Illari,1.09,50.31,3.04,1.34,49.77,2.48,1.17,50.36,2.81,1.02,51.08,3.15,1.01,49.91,3.31,1.04,49.76,3.36,1.02,50.44,3.43,1.01,47.98,3.47,0.41,63.57,4.07
Doomfist,3.17,51.86,3.16,1.6,53.87,3.04,2.22,51.68,2.98,3.16,51.97,3.08,4.07,51.72,3.17,4.48,51.5,3.29,4.43,51.51,3.46,4.67,52.83,3.75,4.18,62.91,4.45
Venture,0.63,53.16,2.16,0.43,54.63,2.23,0.6,53.67,2.17,0.71,52.87,2.16,0.69,52.53,2.14,0.64,53.14,2.16,0.56,51.77,2.17,0.47,57,2.26,0.12,59.27,3.11
Junkrat,1.19,52.77,2.38,1.44,53.41,2.31,1.43,52.43,2.27,1.25,52.83,2.38,1.04,52.82,2.48,0.87,52.93,2.56,0.64,52.32,2.58,0.43,50.29,2.51,0.06,46.18,3.4
Sigma,2.42,52.7,3.79,2.26,53.78,3.6,2.59,52.1,3.57,2.51,52.46,3.78,2.28,52.67,3.97,2.2,53.49,4.1,2.29,52.99,4.17,3.01,55.86,4.43,5.05,55.96,4.36
Brigitte,0.96,51.27,3.58,0.88,49.51,2.61,0.89,51.93,3.14,0.95,51.21,3.54,1.02,51.07,3.95,1.06,51.81,4.28,1.05,51.64,4.5,0.82,52.55,4.76,0.23,32.19,3.32
Widowmaker,1.25,48.02,2.44,1.39,49.59,2.7,1.17,46.57,2.29,1.15,47.79,2.38,1.2,48.24,2.42,1.35,48.52,2.47,1.68,48.69,2.58,2.04,50.5,2.79,1.31,57.63,3.18
Lifeweaver,2,49.26,4.26,1.94,48.38,3.14,2.13,49.84,3.87,2.17,49.62,4.41,2.01,49.42,4.83,1.73,47.67,4.93,1.25,47.59,5.05,0.92,46.04,5.14,0.2,53.94,5.5
Sombra,0.89,48.02,2.89,0.78,49.13,2.63,0.88,48.82,2.72,0.92,47.95,2.92,0.95,47.22,3.05,0.92,47.54,3.08,0.79,46.43,3.05,0.54,46.03,3.08,0.03,100,2.25
