Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.54,48.68,3.84,3.29,51.38,3.09,4.09,48.77,3.3,5.24,48.42,3.68,6.4,48.37,3.97,6.94,48.69,4.2,7.14,49,4.41,6.38,49.74,4.57,7.47,73.85,5.73
Kiriko,4.51,47.96,4.04,5.17,49.04,3.24,5.02,47.74,3.57,4.58,47.71,4.03,4.26,47.84,4.37,4.07,48.13,4.58,3.98,48.5,4.71,3.76,49.5,4.86,4.32,67.78,6.42
Genji,2.94,51.06,2.17,3.64,54.86,2.31,2.66,48.54,1.95,2.74,50.77,2.13,3.04,51.53,2.22,3.23,51.69,2.26,3.09,50.92,2.33,2.35,51.58,2.43,1.03,52.83,2.71
Moira,2.33,48.93,4.46,3.81,50.05,3.73,3.47,48.74,4.04,2.54,48.52,4.52,1.82,49.11,5.08,1.3,49.3,5.48,0.88,48.66,5.66,0.5,49.88,5.96,0.42,50.03,5.69
Sojourn,2.27,45.79,2.43,2.19,48.28,2.31,2.24,45.04,2.23,2.12,44.84,2.34,2.15,45.57,2.5,2.44,46.55,2.63,3.01,47.19,2.74,3.53,49.09,2.94,3.24,57.13,3.29
Soldier: 76,3.25,49.59,2.52,4.12,52.17,2.52,3.78,48.55,2.37,3.44,48.62,2.47,2.98,49.81,2.59,2.67,50.88,2.72,2.37,51.75,2.86,1.95,52.94,3,0.9,51.76,3.2
Cassidy,4.73,48.66,2.47,3.37,52.98,2.34,3.62,48.84,2.22,4.34,48.65,2.39,5.16,48.12,2.51,5.98,48.06,2.62,6.6,48.42,2.73,7.08,49.95,2.91,5.46,67.63,3.76
Zenyatta,2.11,53.74,4.78,2.52,53.87,4,2.3,53.48,4.32,2.16,54.04,4.75,2.1,54.18,5.13,1.88,53.19,5.37,1.61,52.28,5.56,1.21,49.76,5.67,0.54,73.67,7.99
Reaper,2.06,54.11,2.46,2.69,56.49,2.67,2.52,53.25,2.4,2.24,53.6,2.42,1.86,54.24,2.47,1.56,54.93,2.51,1.23,55.38,2.55,1.07,56.27,2.68,4.9,59.89,3.12
Juno,2.07,50.61,4.04,3.4,50.47,3.24,2.71,49.5,3.54,2.03,50.52,4.09,1.69,51.54,4.6,1.57,51.62,4.88,1.54,51.93,5.01,1.67,52.5,5.14,1.35,72.01,5.3
