Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.42,48.99,3.84,3.57,50.61,3.02,4.9,49.41,3.4,6.58,48.85,3.79,7.99,48.63,4.06,8.52,48.79,4.23,8.33,48.65,4.37,7.11,50.05,4.56,2.62,54.13,4.77
Kiriko,7.01,49.6,4.09,7.53,49.93,3.27,7.51,49.14,3.7,6.91,49.5,4.21,6.7,49.74,4.55,6.59,49.87,4.7,6.37,50.53,4.84,6.11,51.65,5.02,4.41,70.24,6.08
Genji,3.6,52.22,2.17,3.77,55.9,2.39,3.28,50.64,2,3.66,52.08,2.15,3.87,52.14,2.21,3.67,52.23,2.26,3.4,51.94,2.32,2.48,51.64,2.46,0.65,67.04,3.68
Moira,4.01,51.22,4.53,5.44,50.81,3.7,4.93,50.9,4.13,3.99,51.44,4.71,3.35,51.85,5.27,2.76,51.59,5.57,2.16,50.37,5.69,1.58,50.92,5.99,0.93,61.45,6.8
Sojourn,2.03,46.1,2.38,1.69,49.09,2.3,1.87,46.08,2.21,1.98,45.26,2.32,2.08,45.47,2.45,2.32,45.65,2.55,2.86,47.15,2.69,3.4,48.96,2.93,1.84,65.2,3.95
Soldier: 76,2.58,49.7,2.44,3.05,52.15,2.54,2.93,48.89,2.32,2.71,48.75,2.41,2.27,49.81,2.51,1.97,50.84,2.63,1.82,51.1,2.72,1.38,52.45,2.86,0.08,46.96,4.63
Cassidy,4.55,48.63,2.39,2.96,53.37,2.37,3.53,49.49,2.21,4.47,48.34,2.33,5.3,47.52,2.42,6,47.58,2.52,6.88,47.9,2.61,7.48,49.16,2.81,3.99,53.94,3.2
Zenyatta,2.34,53.57,4.73,2.35,52.8,3.87,2.25,53.61,4.29,2.34,54.42,4.81,2.52,53.81,5.17,2.39,52.74,5.37,2.05,50.98,5.47,1.45,49.77,5.61,0.54,57.01,6
Reaper,1.95,51.46,2.2,2.56,54.45,2.47,2.21,50.82,2.14,2,50.92,2.15,1.7,50.88,2.17,1.46,50.57,2.2,1.3,51,2.27,1.37,55.22,2.41,1.45,65.73,2.98
Juno,2.08,50.69,3.94,2.89,49.96,3.17,2.29,50.03,3.58,1.89,51.09,4.16,1.85,51.37,4.57,1.83,51.18,4.65,1.71,51.52,4.61,2,52.54,4.86,2.49,57.61,5.8
Ashe,1.75,51.69,2.78,1.2,52.25,2.58,1.49,51.35,2.6,1.84,51.54,2.77,1.97,51.78,2.87,1.99,51.72,2.91,2.15,52.15,2.98,2.25,53.22,3.15,0.88,56.59,3.7
Ramattra,1.89,48.18,3.14,2.81,51.05,3.19,2.71,47.92,3.05,1.91,47.05,3.13,1.21,47.52,3.25,0.91,47.7,3.34,0.76,47.58,3.42,0.8,47.42,3.66,1.06,41.24,3.57
