Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.06,50.46,3.96,4.18,50.6,3.06,6.25,50.52,3.33,7.2,50.41,3.61,8.7,50.37,4.03,10.58,50.49,4.47,11.5,50.65,4.82,9.51,51.72,5.01,3.78,75.58,5.35
Kiriko,6.25,48.9,3.92,6.1,50.96,3.39,6.62,48.31,3.4,6.29,48.46,3.71,6.16,48.92,4.14,6.15,49.27,4.54,6.07,49.83,4.8,5.12,50.66,4.89,2.52,76.34,6.96
Genji,5.45,53.15,2.32,6.66,61.09,2.96,4.92,49.96,2.09,5.19,52.07,2.24,5.63,53.25,2.33,5.75,54.02,2.4,5.49,53.88,2.49,4.65,54.46,2.63,2.65,72.12,2.74
Moira,3.27,49.31,4.46,4.01,51.6,3.95,4.28,49.51,4,3.75,49.16,4.31,3.02,48.97,4.79,2.29,48.68,5.34,1.48,48.47,5.73,0.69,51.24,6.27,0.07,100,26
Sojourn,3.45,46.09,2.43,3.75,48.37,2.46,3.72,45.06,2.21,3.43,45.36,2.33,3.22,45.64,2.47,3.32,47.41,2.66,3.78,48.22,2.85,4.62,51.62,3.13,9.94,64.32,3.84
Soldier: 76,4.24,49.93,2.6,6.21,55.1,2.94,4.73,48.21,2.36,4.41,49.28,2.52,4.08,49.63,2.63,3.54,50.5,2.76,2.96,51.39,2.94,2.25,53.38,3.16,1.06,32.04,3.16
Cassidy,5.53,49.8,2.53,4.25,51.66,2.37,4.42,49.23,2.24,4.92,50.24,2.42,5.82,50.04,2.57,6.83,49.08,2.69,7.74,48.92,2.81,8.42,49.44,3,24.59,81.03,4.55
Zenyatta,3.45,52.59,4.53,2.32,50.22,3.69,3.43,52.73,4,3.49,53.16,4.3,3.58,52.97,4.72,3.65,51.98,5.16,3.36,50.53,5.43,2.43,49.71,5.7,0.99,77.94,6.2
Reaper,2.2,54.11,2.47,4.37,64.58,3.53,2.77,51.67,2.31,2.42,52.8,2.38,1.96,53.08,2.39,1.38,53.14,2.4,0.86,53.97,2.4,0.57,56.83,2.61,0.27,98.49,3.4
Juno,4.42,50.17,3.78,5.46,52.64,3.48,5.26,49.41,3.26,4.55,49.72,3.58,4.09,50.14,4.02,3.82,50.7,4.55,3.66,51.23,4.95,3.07,52.34,5.2,2.05,94.2,3.57
Ashe,2.72,51.47,2.8,1.55,44,2.22,2.26,50.61,2.58,2.6,51.6,2.73,2.94,52.18,2.87,3.2,51.81,2.94,3.34,52.15,3.02,3.56,53.61,3.21,2.92,59.69,3.75
Ramattra,2.48,50.39,3.49,2.69,53.85,3.7,2.99,49.9,3.33,2.96,49.82,3.44,2.33,50.13,3.56,1.7,51.21,3.68,1.29,52.86,3.87,1.2,53.09,4.1,0.4,86.98,6.94
Mercy,2.48,49.8,3.44,3.85,49.79,2.6,2.4,45.62,2.52,2.03,48.31,3.02,2.3,50.93,3.77,2.88,51.92,4.54,3.33,53.08,5.22,3.48,56.3,5.96,5.9,77.33,6.69
Zarya,1.93,51.15,4.19,1.36,55.24,4.16,1.64,52,3.88,1.95,51.12,4.02,2.02,50.36,4.23,1.99,50.33,4.48,2.33,51.29,4.76,3.34,53.61,5.17,0.27,100,3.89
Bastion,1.37,45.05,2.31,1.38,43.49,2.09,1.95,46.29,2.26,1.68,45.17,2.31,1.21,44.28,2.36,0.81,43.7,2.44,0.55,45.71,2.62,0.32,49.53,2.75,0.2,78.66,0
Lúcio,1.39,51.85,2.94,2.66,55.31,2.99,1.94,50.91,2.69,1.5,51.25,2.86,1.12,51.73,3.1,0.93,52.5,3.39,0.78,51.33,3.55,0.62,55.18,3.68,0.27,100,4
Mauga,1.56,48.65,3.78,2.19,51.29,4.05,1.8,46.8,3.48,1.69,47.85,3.68,1.48,49.18,3.88,1.2,49.9,4.05,1,51.01,4.27,1.27,54.89,4.84,0.99,55.88,5.58
Hanzo,1.55,48.2,2.6,2.1,45.45,2.13,1.74,46.34,2.3,1.49,48.21,2.51,1.46,48.93,2.74,1.48,50.02,2.93,1.53,50.28,3.1,1.21,50.09,3.15,0.93,65.95,4.12
Pharah,1.73,50.47,2.52,2.43,53.63,2.83,2.07,48.48,2.38,1.81,49.76,2.47,1.58,50.86,2.51,1.38,51.83,2.6,1.36,52.86,2.83,1.53,56.1,3.14,2.85,58.36,3.89
Illari,1.52,52.19,3.07,2.1,55.1,3,1.78,51.17,2.67,1.62,51.82,2.93,1.41,52.44,3.23,1.22,52.45,3.54,1.06,52.22,3.76,0.92,53.06,4,N,N,N
Doomfist,3.11,52.81,3.22,0.78,47.34,2.74,1.78,52.25,3.07,2.73,52.79,3.16,3.68,53.16,3.21,4.31,52.88,3.25,4.77,52.4,3.4,5.56,54.71,3.84,2.65,63.21,5.06
Venture,1.38,54.3,2.34,1.09,54.33,2.43,1.32,53.72,2.29,1.48,53.94,2.34,1.49,54.61,2.35,1.3,54.74,2.36,1.06,55.28,2.41,0.76,57.29,2.47,0.8,84.01,2.89
Junkrat,1.33,49.31,2.25,1.8,43.9,1.89,1.86,48.38,2.11,1.49,49.72,2.24,1.18,50.42,2.39,0.92,51.42,2.51,0.6,51.08,2.56,0.33,51.59,2.41,0.2,64.43,1.69
Sigma,1.9,51.27,3.82,1.06,47.9,3.35,1.9,51.15,3.62,2.15,50.97,3.74,1.99,51.65,3.92,1.69,51.89,4.05,1.51,52.2,4.2,1.7,54.45,4.46,0.53,18.6,4.8
Brigitte,2.32,51.85,3.75,1.07,51.17,2.95,2.03,52.88,3.23,2.34,52.12,3.47,2.49,51.51,3.86,2.63,51.3,4.35,2.7,51.69,4.72,2.28,51.39,4.98,1.46,80.09,6.61
Widowmaker,1.44,48.9,2.27,2.82,60.1,3.39,1.42,43.8,1.96,1.26,46.39,2.11,1.28,48.33,2.19,1.44,49.26,2.24,1.79,48.94,2.31,2.43,49.38,2.5,3.31,54.4,2.9
Lifeweaver,1.86,49.21,4.06,1.86,50.7,3.32,2.03,49.1,3.53,2.03,49.53,3.9,1.93,49.29,4.35,1.57,48.27,4.79,1.17,47.39,5.07,0.67,47.04,5.05,0.6,88.03,11
Sombra,2.14,50.76,3.3,1.01,44.86,2.61,1.87,50.48,3.1,2.16,51.18,3.27,2.33,50.95,3.37,2.44,50.99,3.44,2.24,50.56,3.5,1.91,50.24,3.63,0.86,65.64,5.18
D.VA,1.52,48.83,5.2,2.42,50.02,5.03,1.81,46.66,4.6,1.53,47.9,5.03,1.33,50.09,5.51,1.25,50.94,5.92,1.35,50.56,6.33,1.85,51.4,6.79,0.33,66.25,5.63
Torbjörn,1,54.68,2.55,1.43,55.98,2.78,1.26,54.89,2.44,1.1,55.31,2.52,0.9,54.1,2.56,0.72,53.46,2.63,0.6,52.11,2.61,0.44,51.05,2.56,0.13,3.16,2.43
Tracer,1.44,51.14,2.24,2.03,59.57,2.84,1.19,47.68,1.97,1.19,50.06,2.14,1.36,50.92,2.23,1.72,51.16,2.3,2.31,51.85,2.4,3.11,53.73,2.65,5.24,79.91,3.72
Orisa,1.7,46.85,3.59,1.81,48.84,3.53,1.91,46.69,3.33,1.9,46.63,3.5,1.65,46.15,3.68,1.36,47.16,3.88,1.14,49.24,4.25,1.54,54.2,4.79,0.6,98.58,10.09
Hazard,1.34,49.73,3.4,0.97,53.59,3.55,1.12,49.12,3.19,1.35,49.16,3.29,1.44,49.41,3.4,1.44,50.56,3.54,1.47,50.62,3.75,2.12,50.98,4.07,1.13,58.39,5.86
Winston,1.5,50.93,3.33,1.18,54.93,3.32,1.13,49.43,3,1.4,50.2,3.19,1.63,50.66,3.34,1.75,51.78,3.52,1.97,52.37,3.84,2.43,53.69,4.31,0.8,70.25,5.68
Reinhardt,0.97,50.97,2.4,1.46,53.32,2.44,1.08,48.97,2.18,1.02,50.41,2.34,0.93,51.25,2.49,0.78,52.38,2.61,0.65,53.48,2.74,0.6,52.69,2.77,N,N,N
Junker Queen,0.96,52.64,4.32,0.82,56.18,4.42,0.91,51.86,4,1.05,52.62,4.24,1.03,52.76,4.43,0.86,52.43,4.53,0.71,51.22,4.65,0.72,51.95,4.71,0.13,0,0.67
Baptiste,1.49,48.44,3.57,0.97,46.6,2.81,1.5,48.6,3.11,1.56,48.46,3.37,1.56,48.49,3.75,1.48,48.35,4.17,1.32,48.66,4.49,1.04,51.9,4.9,0.2,100,16
Mei,1.09,55.01,3.27,0.68,47.88,2.79,1.09,55.19,3.26,1.18,55.44,3.32,1.18,55.37,3.3,1.05,55.1,3.25,0.81,54.69,3.21,0.66,53.31,3.28,0.07,0,0
Roadhog,1.09,45.38,3.75,0.98,42.3,2.98,1.08,44.59,3.37,1.11,46.11,3.72,1.13,45.94,3.97,1.08,45.26,4.07,0.95,44.46,4.05,1.02,44.59,4.13,0.07,0,3.5
Echo,0.63,49.11,2.15,0.53,43.26,1.8,0.73,48.49,2.01,0.68,48.77,2.1,0.62,49.87,2.21,0.55,50.79,2.33,0.51,51.63,2.48,0.53,51.86,2.63,0.53,39.4,3.14
Symmetra,0.73,58.16,3,0.47,49.11,2.86,0.65,58.29,3.24,0.67,59.38,3.24,0.7,58.47,3.06,0.83,57.8,2.68,1.21,56.83,1.95,1.85,57.06,1.64,2.58,39.83,0.31
Wrecking Ball,0.47,52.53,4.1,0.2,45.5,2.92,0.35,51.46,3.66,0.43,52.84,3.93,0.51,53,4.18,0.61,52.99,4.4,0.68,52.41,4.61,0.75,53.03,4.94,0.07,0,0
Freja,3.54,49.21,2.32,2.94,51.97,2.46,3.04,48.09,2.09,3.21,49.24,2.22,3.57,49.11,2.32,4.13,49.25,2.45,4.99,49.26,2.58,6.92,50.95,2.81,15.11,61.04,3.83
AnaC,7.59,50.26,3.87,6.23,50.14,3.31,6.83,50.09,3.54,7.45,50.33,3.85,8.53,50.35,4.14,9.19,50.17,4.26,8.76,48.34,4.12,11.51,51.7,4.18,N,N,N
KirikoC,6.82,48.36,4.01,7.75,48.47,3.53,7.01,48.46,3.77,6.65,48.4,4.04,6.74,48.37,4.29,6.85,47.64,4.3,6.28,45.18,4.01,7.69,46.46,3.89,N,N,N
