Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.34,48.57,3.85,3.23,51.31,3.1,3.98,48.56,3.29,5.04,48.32,3.67,6.11,48.3,3.98,6.64,48.6,4.22,6.85,48.9,4.45,6.12,49.7,4.6,7.11,75.79,6.13
Kiriko,4.34,47.72,4.03,5.08,48.87,3.24,4.89,47.45,3.56,4.43,47.45,4.01,4.07,47.65,4.36,3.86,47.89,4.59,3.78,48.33,4.73,3.57,49.55,4.86,4.07,67.71,6.48
Genji,2.8,50.98,2.17,3.42,54.12,2.25,2.52,48.48,1.95,2.61,50.71,2.14,2.91,51.51,2.23,3.11,51.76,2.27,2.97,51.11,2.33,2.3,51.94,2.43,0.98,52.11,2.65
Moira,2.25,48.84,4.5,3.7,50.03,3.76,3.37,48.65,4.06,2.46,48.37,4.54,1.76,49.05,5.1,1.24,49.3,5.53,0.85,48.82,5.71,0.5,50.38,6.06,0.49,50.37,5.77
Sojourn,2.24,45.83,2.45,2.19,48.14,2.32,2.21,45,2.24,2.1,44.86,2.35,2.12,45.64,2.52,2.42,46.75,2.66,2.98,47.34,2.77,3.51,49.25,2.95,3.26,55.65,3.23
Soldier: 76,3.23,49.48,2.53,4.13,51.91,2.51,3.75,48.48,2.38,3.42,48.57,2.48,2.97,49.69,2.61,2.65,50.77,2.74,2.35,51.76,2.88,1.98,53.15,3.02,0.94,51.22,3.16
Cassidy,4.64,48.66,2.49,3.3,52.71,2.32,3.52,48.74,2.24,4.22,48.66,2.4,5.06,48.21,2.53,5.9,48.11,2.64,6.5,48.6,2.76,6.94,50.02,2.94,5.74,67.63,3.85
Zenyatta,2.01,53.84,4.81,2.44,54.08,4.03,2.22,53.48,4.33,2.06,53.99,4.76,1.97,54.33,5.15,1.75,53.46,5.42,1.5,52.79,5.65,1.15,50.76,5.77,0.55,75.88,8.11
Reaper,2.02,54.24,2.48,2.57,56.26,2.63,2.44,53.33,2.42,2.2,53.74,2.45,1.84,54.48,2.5,1.55,55.15,2.55,1.22,55.87,2.59,1.05,56.77,2.71,5.56,59.93,3.1
Juno,2.1,50.58,4.06,3.52,50.44,3.26,2.78,49.48,3.56,2.07,50.4,4.1,1.71,51.51,4.63,1.58,51.73,4.94,1.57,52.04,5.1,1.63,52.73,5.15,1.49,68.71,5.24
