Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.35,49.93,3.95,4.16,51.9,3.09,5.88,50.22,3.33,6.76,49.87,3.65,7.86,49.78,4.04,9.05,49.82,4.41,9.36,49.77,4.67,8.29,50.77,4.87,8.29,50.77,4.87
Kiriko,6.01,48.88,3.98,6.19,52.17,3.4,6.52,48.76,3.47,6.05,48.48,3.8,5.83,48.65,4.19,5.82,48.95,4.5,5.78,49,4.67,5.33,50.4,4.89,5.33,50.4,4.89
Genji,5.64,52.41,2.32,6.49,62.81,2.94,5.02,50.57,2.13,5.36,51.5,2.24,5.86,52.12,2.31,6.07,52.32,2.38,5.79,52.18,2.47,5.04,52.73,2.66,5.04,52.73,2.66
Moira,3.76,50.11,4.77,4.53,52.65,3.99,4.7,49.9,4.16,4.17,49.72,4.56,3.56,50.06,5.12,2.97,50.27,5.7,2.3,50.07,6.09,1.51,49.8,6.46,N,N,N
Sojourn,2.91,45.73,2.43,3.19,52.64,2.56,3.1,45.47,2.22,2.9,44.56,2.31,2.73,44.96,2.46,2.82,45.92,2.62,3.23,47.12,2.81,3.73,49.05,3.08,3.73,49.05,3.08
Soldier: 76,3.77,49.24,2.56,5.62,57.57,2.96,4.26,48.39,2.36,3.96,48.03,2.46,3.62,48.38,2.58,3.19,49.25,2.72,2.71,49.97,2.9,2.19,52.53,3.16,2.19,52.53,3.16,0.98,52.28,3.23,N,N,N
Cassidy,6.24,49,2.49,4.51,55.5,2.44,5.02,49.68,2.23,5.61,49.25,2.37,6.52,48.57,2.51,7.52,47.95,2.63,8.43,48.02,2.76,9.26,49.14,2.96,9.26,49.14,2.96
Zenyatta,3.34,52.36,4.51,2.62,53.39,3.83,3.51,52.48,3.99,3.44,52.76,4.31,3.43,52.56,4.71,3.3,51.73,5.1,2.94,50.09,5.33,2.24,48.09,5.45,2.24,48.09,5.45,0.91,66.08,6.62,N,N,N
Reaper,2.59,55.76,2.55,4.37,65.96,3.48,3.08,54.23,2.45,2.86,54.48,2.47,2.47,54.97,2.5,1.91,55.64,2.54,1.33,56.33,2.61,1.03,57.81,2.82,1.12,61.98,3.07
Juno,2.78,49.59,3.72,4.24,53.04,3.3,3.61,48.81,3.24,2.91,49.02,3.58,2.44,49.62,4.01,2.22,49.85,4.41,2.16,50.18,4.58,2.03,50.96,4.75,N,N,N
