Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.93,50.41,3.98,4.2,50.01,3.07,6,49.92,3.26,6.84,50.19,3.58,8.47,50.29,4.02,10.58,50.6,4.51,11.67,51.56,4.84,9.51,50.8,4.95,3.51,0,4.13
Kiriko,6.58,48.99,3.94,6.52,52.02,3.51,7.01,47.87,3.32,6.55,48.58,3.7,6.53,48.86,4.15,6.42,49.55,4.59,6.49,49.79,4.78,5.47,52.81,5.04,3.51,77.45,6.13
Genji,5.28,53.45,2.35,6.89,62.96,3.21,4.95,49.26,2.07,5.15,52.23,2.25,5.34,53.49,2.34,5.36,54.45,2.43,4.8,53.9,2.48,4.41,54.79,2.76,3.51,72.96,2.89
Moira,3.41,49.44,4.4,4.28,54.16,4.11,4.54,49.34,3.91,4.01,49.11,4.22,3.17,48.76,4.69,2.26,49.48,5.38,1.49,47.57,5.66,0.58,44.56,6.16,N,N,N
Sojourn,3.83,47.17,2.52,3.94,51.06,2.66,3.79,46.07,2.29,3.72,46.07,2.37,3.62,46.72,2.52,3.95,47.92,2.68,4.6,48.64,2.92,5.56,54.54,3.27,21.05,70.4,3.55
Soldier: 76,3.89,50.13,2.61,6.07,57,3.19,4.61,48.15,2.36,4.16,49.34,2.52,3.65,49.5,2.62,3.09,50.5,2.76,2.33,51.61,2.96,1.76,50.01,3.09,1.75,0,4
Cassidy,5.22,50.17,2.56,4.05,54.26,2.57,4.16,48.87,2.24,4.62,49.72,2.41,5.44,50.59,2.6,6.35,50.22,2.73,7.32,49.61,2.8,8.04,51.1,3.11,8.77,18.29,2.37
Zenyatta,3.06,52.35,4.54,2.17,49.97,3.67,3.12,51.94,3.97,3.04,52.73,4.28,3.17,53.22,4.75,3.25,51.91,5.19,2.94,50.17,5.37,2.41,51.91,5.68,1.75,100,5.5
Reaper,1.96,55.23,2.55,4.18,66.59,3.79,2.53,51.94,2.38,2.23,53.17,2.42,1.7,55.5,2.5,1.16,53.26,2.39,0.73,53.17,2.27,0.35,49.42,2.27,N,N,N
Juno,5.45,50.59,3.88,5.55,51.16,3.4,5.99,50.32,3.28,5.42,50.27,3.62,5.32,50.23,4.06,5.33,51.45,4.67,5.26,51.7,4.97,4.46,51.95,5.42,3.51,100,9.5
Ashe,2.42,51.93,2.8,1.38,41.8,2.06,1.95,49.85,2.52,2.33,52.99,2.74,2.62,52.68,2.85,2.76,52.09,2.97,3.04,52.97,3.1,3.35,53.62,3.23,1.75,0,2.57
Ramattra,2.29,49.76,3.41,2.59,56.92,3.91,2.89,47.9,3.23,2.93,48.67,3.33,2.16,50.28,3.48,1.35,51.33,3.59,0.94,50.01,3.73,0.9,59.38,4.2,N,N,N
Mercy,2.55,50.27,3.57,3.72,51.54,2.73,2.43,45.18,2.48,2.07,49.09,3.07,2.35,50.96,3.83,3.01,52.86,4.69,3.33,52.4,5.49,4.36,52.7,6.09,N,N,N
Zarya,2.07,52.12,4.29,1.42,57.46,4.33,1.8,51.68,3.96,2.14,51.8,4.06,2.17,51.47,4.29,2.03,51.51,4.67,2.35,53.81,4.88,3.55,57.62,5.67,N,N,N
Bastion,1.18,44.13,2.27,1.13,41.53,1.96,1.69,45.63,2.25,1.48,43.85,2.25,1.08,44.49,2.33,0.71,41.39,2.33,0.47,43.56,2.6,0.26,56.76,2.85,N,N,N
Lúcio,1.33,52.61,2.97,2.74,58.06,3.28,1.86,50.79,2.61,1.39,51.08,2.82,1.07,53.4,3.18,0.9,52.62,3.45,0.79,53.97,3.47,0.64,46.85,3.38,N,N,N
Mauga,1.56,48.33,3.7,2.28,49.52,3.96,1.89,46.81,3.38,1.76,47.06,3.57,1.41,49.03,3.79,1.09,50.46,3.99,0.97,52.32,4.37,1.57,56.2,4.96,N,N,N
Hanzo,1.51,48.32,2.58,2.24,46.72,2.16,1.75,44.65,2.2,1.4,49.25,2.48,1.37,48.24,2.7,1.47,52,3,1.49,49.43,3.04,1.08,44.69,3.17,N,N,N
Pharah,1.65,51.44,2.58,2.33,57.42,3.14,1.9,48.87,2.36,1.73,50.43,2.5,1.48,51.53,2.53,1.37,52.14,2.7,1.5,52.41,2.88,1.9,61.17,3.4,15.79,55.6,4.31
Illari,1.38,51.87,3,2.17,56.7,3.09,1.76,51.09,2.59,1.49,50.81,2.84,1.25,52.23,3.15,1.02,52.61,3.53,0.8,49.58,3.75,0.74,49.57,3.85,N,N,N
Doomfist,3.33,51.68,3.03,0.73,46.99,2.62,1.89,52.13,2.87,2.92,51.93,3,3.86,51.53,2.99,4.71,51.78,3.06,4.92,51.19,3.26,5.25,54.11,3.63,N,N,N
Venture,1.28,54.92,2.36,1.14,56,2.61,1.25,53.77,2.29,1.36,54.7,2.37,1.34,55.18,2.34,1.23,55.36,2.33,1.1,54.83,2.45,0.8,65.27,2.63,N,N,N
Junkrat,1.08,48.88,2.21,1.47,42.4,1.86,1.56,46.67,2.02,1.21,50.45,2.22,0.95,49.23,2.34,0.72,53.26,2.54,0.52,50,2.46,0.32,56.56,2.06,N,N,N
Sigma,1.82,51.21,3.78,0.99,46.79,3.19,1.9,50.39,3.5,2.09,50.75,3.67,1.94,51.27,3.9,1.55,53.54,4.14,1.41,54.29,4.3,1.5,54.43,4.58,N,N,N
Brigitte,2.12,51.35,3.8,0.87,48.83,2.82,1.74,51.92,3.22,1.99,51.38,3.47,2.3,51.52,3.88,2.58,51.37,4.32,2.78,50.48,4.74,2.69,50.72,5.19,1.75,100,12
Widowmaker,1.44,49.63,2.3,2.92,63.14,3.65,1.36,41.76,1.91,1.24,46.12,2.08,1.26,48.78,2.2,1.47,51.17,2.29,1.76,49.46,2.33,2.32,47.99,2.48,5.26,0,1.67
Lifeweaver,1.7,49.06,4.05,1.74,52.22,3.34,1.84,48.22,3.42,1.84,49.17,3.81,1.77,49.54,4.41,1.47,48.21,4.85,1.12,46.75,5.2,0.56,52,4.56,N,N,N
Sombra,2.2,51.92,3.42,0.92,45.18,2.69,1.78,51.15,3.17,2.16,52.5,3.39,2.39,52.22,3.5,2.64,52.01,3.5,2.59,51.82,3.58,2.12,52.39,3.84,1.75,0,2.6
D.VA,1.62,49.36,5.14,2.55,50.77,5.03,1.94,47.42,4.53,1.67,47.6,4.86,1.42,50.43,5.39,1.28,52.5,5.99,1.4,51.98,6.4,1.79,53.4,6.89,N,N,N
Torbjörn,0.83,53.9,2.5,1.32,57.24,3.05,1.01,52.14,2.3,0.93,55.26,2.49,0.73,53.49,2.52,0.61,51.9,2.52,0.53,51.17,2.39,0.45,52.92,2.49,1.75,100,0
Tracer,1.35,51.39,2.28,2,61.57,3.07,1.1,47.88,1.95,1.12,49.38,2.14,1.23,50.06,2.22,1.57,52.05,2.35,2.21,54.19,2.49,2.71,50.73,2.53,3.51,0,0
Orisa,1.5,46.43,3.46,1.72,51.51,3.67,1.81,46.82,3.22,1.7,45.95,3.34,1.48,45.68,3.55,1.09,46.39,3.78,0.85,42.15,3.94,0.88,53.83,4.77,N,N,N
Hazard,1.4,51.17,3.42,1.02,56.62,3.87,1.15,51.78,3.18,1.38,50.71,3.28,1.55,49.95,3.36,1.46,51.05,3.57,1.44,54.37,3.92,2.31,52.61,4.3,N,N,N
Winston,1.59,51.7,3.34,1.25,56.44,3.46,1.22,49.6,2.98,1.49,50.62,3.15,1.74,51.98,3.35,1.77,52.58,3.58,1.96,52.49,3.8,2.44,53.74,4.45,N,N,N
Reinhardt,0.96,50.77,2.35,1.52,54.14,2.64,1.09,47.53,2.09,1,49.64,2.23,0.93,51.23,2.4,0.75,53.71,2.6,0.61,55.15,2.66,0.68,42.62,2.61,N,N,N
Junker Queen,1,52.87,4.28,0.92,56.72,4.52,0.98,52.39,4.02,1.11,53.79,4.2,1.08,51.97,4.33,0.86,52.7,4.49,0.71,49.27,4.64,0.79,52.88,4.55,N,N,N
Baptiste,1.14,49.1,3.65,0.72,46.94,2.76,1.13,49.57,3.11,1.14,48.86,3.4,1.2,49.42,3.81,1.22,47.79,4.23,1.12,51.3,4.64,0.66,60.77,4.83,N,N,N
Mei,1.11,56.08,3.36,0.66,46.29,2.83,1.1,54.61,3.22,1.18,57.64,3.43,1.21,55.5,3.38,1.07,57.1,3.41,0.95,58.15,3.39,0.92,59.62,3.35,N,N,N
Roadhog,1.09,46,3.75,0.87,45.91,3.15,1.17,44.29,3.33,1.13,47.29,3.69,1.11,46.18,3.96,1.01,45.86,4.15,0.94,44.07,4.08,1.16,45.3,3.88,N,N,N
Echo,0.51,48.61,2.16,0.42,37.37,1.75,0.57,45.24,1.97,0.56,48.04,2.1,0.49,50.08,2.24,0.44,53.17,2.38,0.49,53.52,2.52,0.51,64.51,2.89,N,N,N
Symmetra,0.59,57.73,2.95,0.41,47.64,2.91,0.51,56.5,3.1,0.5,59.1,3.22,0.55,58.84,3.14,0.68,56.25,2.54,1.16,60.92,2.04,1.55,61.15,1.38,8.77,18.63,0
Wrecking Ball,0.45,54.16,4.19,0.17,46.06,2.83,0.31,52.08,3.71,0.39,52.72,3.72,0.48,54.65,4.24,0.59,56.04,4.71,0.77,55.21,4.85,0.6,62.11,5.46,N,N,N
Freja,5.36,48.72,2.2,3.82,52.68,2.51,4.95,47.87,2.04,5.43,49.16,2.15,5.58,48.82,2.21,5.76,48.17,2.26,5.33,47.4,2.38,6.11,47.54,2.56,12.28,68.62,2.38
AnaC,7.34,50.26,3.85,5.93,49.04,3.26,6.58,50.28,3.5,7.21,50.23,3.81,8.17,50.31,4.13,8.79,50.91,4.25,8.03,48.89,4,17.53,59,4.03,N,N,N
KirikoC,7.19,48.55,4.02,8.37,49.45,3.57,7.49,48.42,3.77,7.02,48.52,4.04,6.99,48.79,4.3,7.32,47.75,4.33,6.37,42.37,3.91,13.4,81.43,4.69,N,N,N
GenjiC,4.98,51.45,2.35,4.28,51.36,2.34,4.27,51.26,2.34,4.91,51.63,2.36,5.71,51.46,2.35,5.65,50.95,2.35,4.59,49.9,2.25,3.09,33.95,2.2,N,N,N
MoiraC,3.42,48.53,4.73,4.14,50.27,4.25,4.09,49.4,4.53,3.56,48.68,4.81,2.86,47.02,5.03,1.68,41.51,4.74,0.76,42.35,3.92,1.03,100,8.5,N,N,N
SojournC,4.42,46.73,2.57,4.7,45.16,2.36,4.42,46.26,2.47,4.2,45.8,2.55,4.51,47.85,2.68,5.43,50.57,2.76,6.6,48.5,2.69,6.19,48.86,2.08,N,N,N
Soldier: 76C,5.12,49.52,2.68,5.13,49.34,2.57,5.61,49.96,2.68,5.49,49.46,2.7,4.56,49.36,2.69,3.02,48.18,2.59,1.69,42.96,2.29,1.03,100,4,N,N,N
CassidyC,5.97,49.76,2.58,4.01,50.08,2.46,4.7,50.07,2.51,5.84,50.11,2.6,7.16,49.42,2.61,8.08,48.41,2.58,8.2,49.44,2.61,7.22,99.62,7.16,N,N,N
ZenyattaC,3.12,50.13,4.64,2.99,51.83,4.13,2.87,50.04,4.27,3,50.67,4.65,3.37,49.81,4.95,3.91,47.63,4.95,3.66,44.74,4.56,2.06,41.71,2.6,N,N,N
ReaperC,2.59,51.63,2.44,2.78,53.27,2.53,3.04,52.32,2.51,2.79,51.47,2.44,2.15,50.43,2.33,1.27,51.95,2.25,0.66,41.1,1.99,N,N,N,N,N,N
JunoC,4.12,49.61,3.88,5.44,48.35,3.38,4.44,49.47,3.63,3.95,49.7,3.9,3.87,50.23,4.23,4.11,48.5,4.24,3.82,48.79,4.28,4.12,75,4,N,N,N
AsheC,2.69,51.53,2.86,2.24,51.47,2.74,2.26,51.64,2.8,2.65,51.99,2.9,3.08,51.42,2.89,3.26,49.15,2.81,2.76,43.14,2.5,N,N,N,N,N,N
RamattraC,2.68,49.39,3.52,2.85,51.43,3.51,3.15,49.34,3.54,2.91,49.76,3.53,2.17,47.94,3.46,1.35,50.05,3.49,0.96,31.08,2.5,N,N,N,N,N,N
MercyC,2.04,50.58,3.62,2.53,49.62,2.97,2.04,48.56,3.12,1.93,50.7,3.62,2.08,51.95,4.12,2.34,52.48,4.58,1.74,52.47,4.82,N,N,N,N,N,N
ZaryaC,1.42,52.11,4.38,0.98,54.28,4.06,1.3,53.15,4.13,1.48,51.71,4.35,1.48,51.53,4.62,1.52,52.38,4.72,1.55,51.12,4.61,9.28,88.37,4.81,N,N,N
