Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,5.5,48.66,3.84,3.28,51.36,3.09,4.08,48.73,3.3,5.21,48.4,3.67,6.35,48.36,3.97,6.88,48.67,4.2,7.09,48.97,4.42,6.32,49.76,4.58,7.45,74.56,5.77
Kiriko,4.49,47.94,4.04,5.17,49.01,3.24,5.01,47.71,3.57,4.57,47.68,4.03,4.24,47.82,4.37,4.04,48.11,4.58,3.95,48.49,4.72,3.73,49.46,4.86,4.35,67.8,6.42
Genji,2.92,51.04,2.17,3.6,54.63,2.29,2.63,48.53,1.95,2.71,50.75,2.13,3.02,51.53,2.22,3.21,51.72,2.27,3.08,50.94,2.33,2.34,51.65,2.43,1.03,52.68,2.68
Moira,2.32,48.92,4.47,3.79,50.08,3.73,3.45,48.74,4.04,2.53,48.48,4.52,1.81,49.09,5.08,1.29,49.27,5.48,0.87,48.63,5.67,0.5,49.75,5.95,0.43,50.03,5.69
Sojourn,2.26,45.79,2.44,2.19,48.21,2.31,2.23,45.03,2.23,2.12,44.84,2.34,2.14,45.57,2.5,2.44,46.58,2.64,3.01,47.23,2.75,3.53,49.06,2.94,3.27,57.03,3.27
Soldier: 76,3.24,49.56,2.52,4.11,52.09,2.52,3.77,48.54,2.37,3.44,48.6,2.47,2.98,49.79,2.6,2.67,50.86,2.72,2.37,51.69,2.86,1.96,52.94,3,0.91,51.2,3.19
Cassidy,4.72,48.65,2.48,3.36,52.87,2.33,3.6,48.8,2.22,4.32,48.65,2.39,5.15,48.12,2.51,5.97,48.06,2.62,6.6,48.46,2.73,7.07,49.93,2.92,5.47,68.12,3.78
Zenyatta,2.1,53.73,4.79,2.51,53.84,4,2.29,53.48,4.32,2.15,54,4.75,2.08,54.19,5.13,1.86,53.26,5.38,1.59,52.34,5.57,1.2,49.75,5.67,0.53,72.92,8.01
Reaper,2.05,54.12,2.47,2.66,56.34,2.64,2.5,53.26,2.41,2.23,53.63,2.43,1.86,54.27,2.48,1.56,54.97,2.52,1.23,55.41,2.56,1.06,56.21,2.68,5.04,59.89,3.12
Juno,2.08,50.6,4.04,3.42,50.44,3.24,2.72,49.49,3.55,2.03,50.5,4.09,1.7,51.53,4.61,1.57,51.63,4.89,1.54,51.92,5.03,1.66,52.49,5.14,1.36,70.72,5.12
