Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.34,49.89,3.93,4.24,51.96,3.1,5.97,50.23,3.33,6.81,49.87,3.64,7.83,49.7,4.02,8.94,49.76,4.41,9.17,49.73,4.66,8.1,50.77,4.88,6.02,71.56,5.37
Kiriko,6.08,48.87,3.98,6.3,52.16,3.42,6.66,48.71,3.47,6.15,48.48,3.79,5.9,48.62,4.18,5.83,49.02,4.51,5.77,48.87,4.68,5.26,50.37,4.87,2.04,54.72,5.21
Genji,5.39,52.4,2.33,6.2,62.71,2.94,4.68,50.52,2.14,5.05,51.41,2.25,5.62,52.13,2.32,5.91,52.33,2.39,5.7,52.25,2.48,5.02,52.91,2.67,3.7,62.83,2.88
Moira,3.9,50.24,4.8,4.6,52.63,4,4.82,50,4.18,4.31,49.83,4.57,3.71,50.24,5.13,3.12,50.48,5.74,2.46,50.22,6.13,1.7,50.03,6.52,2.08,83.75,9.25
Sojourn,2.92,45.66,2.43,3.23,52.4,2.55,3.15,45.48,2.22,2.92,44.44,2.31,2.73,44.93,2.45,2.79,45.86,2.63,3.16,47.14,2.81,3.59,48.83,3.07,5.07,61.31,3.71
Soldier: 76,3.82,49.27,2.57,5.68,57.36,2.95,4.32,48.42,2.36,4.01,48.09,2.47,3.66,48.43,2.59,3.22,49.38,2.73,2.74,49.85,2.91,2.23,52.4,3.16,1.05,53.18,3.44
Cassidy,6.04,48.9,2.5,4.35,55.55,2.45,4.77,49.64,2.23,5.38,49.18,2.38,6.34,48.45,2.52,7.37,47.82,2.64,8.32,47.9,2.77,9.2,48.97,2.97,12.49,63.94,3.55
Zenyatta,3.4,52.19,4.5,2.69,53.37,3.85,3.62,52.32,3.99,3.52,52.58,4.3,3.49,52.42,4.7,3.32,51.43,5.08,2.93,49.72,5.32,2.26,47.95,5.44,1.03,68.14,6.76
Reaper,2.68,55.96,2.57,4.37,65.52,3.45,3.15,54.44,2.46,2.94,54.8,2.5,2.58,55.26,2.52,2.01,56,2.57,1.43,56.6,2.64,1.13,57.8,2.84,0.77,70.06,3.29
Juno,2.72,49.55,3.71,4.22,53.08,3.31,3.5,48.59,3.22,2.82,48.98,3.56,2.38,49.63,4,2.17,49.81,4.41,2.15,50.3,4.6,2.08,51.37,4.82,2.87,87.7,9.9
Ashe,2.31,51.15,2.77,1.24,52.1,2.51,1.91,51.15,2.57,2.2,51.18,2.69,2.49,51.06,2.82,2.7,50.89,2.89,2.81,51.37,2.96,2.67,52.87,3.16,1.57,54.47,3.24
Ramattra,1.98,50.67,3.49,2.37,56.3,3.78,2.45,50.63,3.33,2.33,49.86,3.43,1.85,49.92,3.52,1.4,51.11,3.65,1.09,52.36,3.8,1.03,54.63,4.18,0.41,65.85,4.15
Mercy,2.13,49.07,3.43,3.62,49.54,2.57,2.23,45.89,2.6,1.88,48.09,3.12,1.95,49.7,3.76,2.2,50.66,4.42,2.42,52,5.02,2.71,54.11,5.6,7.61,83.5,8.91
Zarya,1.48,47.47,3.89,1.1,56.52,4.18,1.25,49.58,3.65,1.48,47.67,3.75,1.56,45.94,3.89,1.53,45.7,4.07,1.67,46.74,4.35,2.04,47.47,4.68,1.73,54.65,5.07
Bastion,1.46,47.42,2.53,1.55,50.97,2.5,2.15,48.4,2.46,1.79,46.76,2.48,1.28,46.29,2.58,0.89,47.2,2.74,0.63,49.09,2.92,0.43,50.17,3.1,0.17,94.87,4.75
Lúcio,2.4,54.92,3.35,3.38,56.47,2.99,2.98,54.26,3,2.55,54.7,3.23,2.17,55.03,3.5,1.96,55.46,3.82,1.84,54.91,4.08,1.54,53.83,4.4,0.35,93.91,7.88
Mauga,1.22,48.35,3.75,1.91,53,4.03,1.44,46.57,3.44,1.3,47.2,3.64,1.15,48.42,3.85,0.95,49.61,4.02,0.8,50.74,4.26,0.86,52.92,4.64,2.95,68.07,5.58
Hanzo,1.88,48.84,2.71,2.25,51.04,2.37,2.04,48.42,2.43,1.81,48.72,2.61,1.79,48.51,2.8,1.88,48.98,2.98,1.94,49.3,3.12,1.72,49.51,3.27,1.75,75.51,3.82
Pharah,1.7,50.46,2.49,2.42,56.48,2.9,2,49.38,2.4,1.79,49.82,2.43,1.57,50.08,2.45,1.42,50.47,2.54,1.32,51.04,2.69,1.2,51.34,2.92,0.88,79.49,4.06
Illari,1.86,52.6,3.13,2.4,55.45,2.9,2.15,51.63,2.74,1.95,52.11,2.99,1.76,52.85,3.28,1.59,53.11,3.53,1.52,52.95,3.66,1.42,51.64,3.76,0.68,76.36,5.52
Doomfist,2.94,51.88,3.14,0.82,54.26,3.03,1.69,52.53,3.04,2.57,52.49,3.1,3.42,51.86,3.11,3.95,51.08,3.15,4.36,51.19,3.32,4.73,52.35,3.67,3.45,59.04,4.33
Venture,1.72,55.29,2.41,1.17,59.83,2.72,1.5,55.67,2.41,1.79,55.08,2.39,1.84,54.74,2.38,1.77,55.3,2.42,1.68,55.69,2.49,1.65,54.81,2.51,2.56,53.7,2.21
Junkrat,1.48,49.98,2.3,1.95,51.24,2.14,2.06,49.66,2.18,1.68,49.79,2.27,1.34,49.99,2.39,1.02,50.3,2.52,0.72,50.6,2.59,0.34,45.92,2.36,0.06,1.53,0
Sigma,1.87,52.51,3.91,1.1,54.23,3.7,1.83,52.75,3.72,2.07,52.28,3.84,1.97,52.3,3.97,1.73,52.77,4.09,1.58,52.41,4.18,1.65,53.64,4.5,1.09,44.41,4.54
Brigitte,1.99,50.09,3.69,0.99,53.18,2.99,1.75,51.49,3.17,1.98,50.15,3.42,2.09,49.48,3.77,2.24,49.6,4.21,2.36,49.85,4.51,2.13,49.64,4.77,2.65,90.35,9.45
Widowmaker,1.48,48.48,2.27,2.76,60.12,3.22,1.43,44.57,2.01,1.32,46.36,2.13,1.34,47.7,2.2,1.48,48.29,2.26,1.8,48.1,2.35,2.51,49.08,2.58,3.61,51.17,2.84
Lifeweaver,2.22,49.01,4.14,2.21,51.44,3.37,2.45,49.13,3.6,2.45,49.23,4,2.24,48.97,4.39,1.89,48.14,4.77,1.47,47.47,4.96,1.04,45.92,5.12,1.14,78.33,6.85
Sombra,1.77,48.5,3.1,0.99,51.55,2.93,1.66,49.65,2.95,1.77,48.58,3.02,1.87,48.16,3.15,1.95,47.79,3.23,1.8,47.3,3.3,1.53,47.96,3.44,0.98,47.81,4.31
D.VA,2.1,50.38,5.48,2.79,52.52,5.1,2.37,48.96,4.95,2.19,49.96,5.36,2.01,51.06,5.74,1.79,50.89,5.98,1.72,50.14,6.21,1.89,50.74,6.76,1.38,58.94,9.21
Torbjörn,0.98,54.81,2.56,1.35,60.62,2.97,1.26,55.95,2.48,1.08,55.18,2.52,0.88,53.64,2.55,0.75,52.25,2.59,0.64,51.08,2.6,0.53,48.96,2.57,0.28,63.88,2.97
Tracer,2.55,51.39,2.33,2.34,60.27,2.74,1.8,50.35,2.12,2.05,50.94,2.24,2.55,50.88,2.3,3.29,51.04,2.38,4.36,51.26,2.5,5.76,53.15,2.8,7.06,61.82,3.33
Orisa,2.47,47.86,3.65,2.36,52.68,3.63,2.58,48.03,3.38,2.62,47.2,3.53,2.45,46.89,3.69,2.23,48.08,3.92,2.18,49.8,4.2,2.83,52.94,4.65,1.58,55.54,4.8
Hazard,1.4,49.67,3.44,0.96,56.79,3.66,1.07,50,3.21,1.34,49.34,3.34,1.5,48.94,3.41,1.6,49.6,3.57,1.72,49.93,3.79,2.2,51.67,4.12,1.84,71.03,5.51
Winston,1.37,50.36,3.27,1.13,57.17,3.35,1.01,49.42,2.94,1.26,49.79,3.15,1.49,49.93,3.27,1.61,50.63,3.45,1.68,50.59,3.67,1.86,52.22,4.14,0.98,58.08,4.15
Reinhardt,1.18,53.09,2.53,1.55,57.1,2.55,1.28,51.67,2.3,1.26,52.53,2.49,1.16,53.14,2.59,1.03,53.96,2.7,0.85,53.24,2.76,0.62,53.37,2.83,0.52,63.03,2.32
Junker Queen,0.86,54.34,4.61,0.77,59.21,4.65,0.82,53.9,4.23,0.91,54.15,4.5,0.92,54.19,4.7,0.8,54.14,4.84,0.74,54.15,4.99,0.74,53.74,5.23,0.61,72.2,5.52
Baptiste,2.39,48.39,3.69,1.45,49.66,2.97,2.21,48.76,3.19,2.39,48.19,3.44,2.51,48.07,3.81,2.58,48.53,4.2,2.61,48.65,4.48,2.36,50.26,4.81,0.87,73.94,6.17
Mei,1.1,54.12,3.18,0.62,56.09,3.2,1.07,54.91,3.23,1.18,54.42,3.21,1.17,53.74,3.17,1.09,53.22,3.1,0.9,53.05,3.07,0.66,54.23,3.19,0.24,76.58,5.68
Roadhog,1.07,44.68,3.75,1.02,45.83,3.14,1.05,44.83,3.37,1.09,45.15,3.7,1.12,44.9,3.96,1.05,43.52,4.01,0.94,42.41,4.06,0.86,42.7,4.09,0.83,42.22,4.18
Echo,0.73,48.75,2.15,0.58,50.14,2.03,0.83,48.74,2.05,0.79,48.53,2.09,0.72,48.44,2.15,0.66,49.25,2.3,0.62,49.13,2.41,0.64,49.01,2.65,1.6,65.74,3.42
Symmetra,0.95,56.88,2.86,0.49,57.53,3.2,0.73,58.17,3.19,0.8,57.57,3.08,0.93,56.22,2.89,1.2,55.68,2.58,1.68,55.76,2.03,2.48,57.19,1.79,2.93,51.5,1.54
Wrecking Ball,0.49,51.85,4.03,0.23,50.73,3.26,0.36,52.11,3.6,0.45,52.23,3.89,0.53,52.23,4.1,0.63,51.04,4.24,0.67,51.07,4.49,0.7,51.56,4.87,0.22,30.66,3.09
Freja,2.17,46.74,2.19,2.26,56.18,2.52,1.95,46.19,1.93,1.95,45.83,2.04,2.1,46.01,2.18,2.42,46.33,2.33,3.03,46.91,2.5,4.1,48.88,2.76,8.31,74.53,4.03
AnaC,7.04,49.7,3.84,5.9,49.51,3.33,6.35,49.37,3.54,6.97,49.76,3.84,7.87,49.87,4.11,8.4,50.05,4.2,7.88,48.06,4.08,8.92,47.75,4.27,N,N,N
