Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.04,50.48,3.97,4.14,50.53,3.05,6.19,50.49,3.33,7.17,50.4,3.63,8.7,50.41,4.05,10.58,50.51,4.48,11.44,50.72,4.82,9.51,51.79,4.99,6.46,80.01,6.61
Kiriko,6.26,48.96,3.93,6.06,50.94,3.4,6.66,48.42,3.41,6.3,48.56,3.73,6.17,48.96,4.15,6.17,49.31,4.54,6.03,49.74,4.78,5.14,50.67,4.88,2.06,70.26,5.88
Genji,5.64,53.38,2.35,6.73,61.36,2.99,5.02,50.05,2.11,5.35,52.35,2.26,5.88,53.54,2.35,6.02,54.14,2.42,5.7,54.08,2.51,4.82,54.18,2.64,2,63.52,2.66
Moira,3.22,49.15,4.45,4,51.59,3.94,4.25,49.3,4,3.69,48.96,4.3,2.95,48.82,4.79,2.25,48.6,5.37,1.46,48.21,5.65,0.68,49.97,6.11,0.7,77.8,10.14
Sojourn,3.37,46.06,2.43,3.67,48.38,2.45,3.66,44.92,2.2,3.36,45.35,2.32,3.14,45.73,2.47,3.23,47.21,2.65,3.63,48.27,2.84,4.34,51.27,3.13,9.21,62.12,3.69
Soldier: 76,4.21,49.91,2.59,6.16,55.2,2.94,4.67,48.11,2.36,4.37,49.22,2.51,4.05,49.59,2.62,3.51,50.45,2.75,2.94,51.46,2.93,2.27,53,3.15,0.96,46.67,3.52
Cassidy,5.68,49.86,2.53,4.36,51.8,2.37,4.55,49.22,2.24,5.06,50.26,2.42,5.98,50,2.57,6.98,49.27,2.69,7.91,49.2,2.82,8.57,49.76,3,17.61,75.36,4.23
Zenyatta,3.4,52.44,4.52,2.29,50.43,3.68,3.42,52.54,3.99,3.44,53,4.3,3.54,52.92,4.74,3.6,51.78,5.16,3.24,50,5.37,2.39,48.55,5.59,1.01,84.19,8.26
Reaper,2.12,54.04,2.46,4.32,65.12,3.58,2.68,51.5,2.3,2.35,52.65,2.37,1.87,52.72,2.37,1.31,52.78,2.38,0.79,53.54,2.39,0.55,56.21,2.58,1.25,60.87,3.12
Juno,4.22,50.11,3.76,5.34,52.45,3.45,5.1,49.2,3.24,4.38,49.7,3.57,3.86,50.1,4.02,3.6,50.72,4.54,3.45,51.32,4.92,2.97,53.33,5.19,2.98,86.79,6.63
Ashe,2.68,51.52,2.79,1.49,44.19,2.2,2.24,50.51,2.56,2.58,51.67,2.72,2.9,52.17,2.87,3.14,52.09,2.94,3.29,52.17,3.01,3.35,53.52,3.2,2.58,55.34,3.53
Ramattra,2.37,50.21,3.48,2.6,54.03,3.73,2.9,49.67,3.31,2.86,49.61,3.42,2.21,49.95,3.54,1.59,51.07,3.67,1.2,52.42,3.86,1.08,52.61,4.09,0.64,90.21,7.88
Mercy,2.63,49.9,3.49,3.88,49.67,2.6,2.51,45.9,2.56,2.16,48.59,3.07,2.46,50.91,3.81,3.05,51.96,4.59,3.55,52.92,5.22,3.78,55.54,5.86,7.47,74.64,6.75
Zarya,1.89,51.23,4.2,1.31,55.49,4.22,1.6,51.9,3.87,1.91,51.3,4.03,1.98,50.39,4.24,1.95,50.32,4.47,2.29,51.46,4.77,3.3,53.74,5.15,1.39,61.06,6.01
Bastion,1.38,45.13,2.31,1.4,43.02,2.08,1.97,46.25,2.26,1.7,45.41,2.31,1.21,44.25,2.36,0.81,44.15,2.46,0.54,45.53,2.59,0.34,50.29,2.83,0.2,98.93,3.56
Lúcio,1.35,51.65,2.93,2.62,55.39,2.99,1.9,50.66,2.67,1.44,50.87,2.84,1.07,51.53,3.09,0.89,52.46,3.37,0.76,51.59,3.54,0.62,55.42,3.71,0.23,97.28,4.5
Mauga,1.52,48.48,3.76,2.16,51.68,4.07,1.76,46.46,3.45,1.65,47.58,3.66,1.43,49.05,3.86,1.15,49.72,4.02,0.95,51.14,4.26,1.2,54.68,4.8,0.64,64.07,6.44
Hanzo,1.71,48.74,2.64,2.22,45.82,2.16,1.88,46.92,2.34,1.63,48.68,2.54,1.61,49.56,2.78,1.66,50.41,2.97,1.71,50.79,3.12,1.38,51.69,3.21,0.64,66.42,3.92
Pharah,1.67,50.2,2.5,2.44,53.87,2.85,2.01,48.23,2.37,1.76,49.44,2.44,1.51,50.51,2.48,1.31,51.4,2.57,1.25,52.48,2.79,1.31,55.66,3.11,2.11,57.49,3.58
Illari,1.69,52.72,3.13,2.2,55.44,3.04,1.92,51.49,2.7,1.77,52.37,2.98,1.6,53.01,3.29,1.45,53.28,3.6,1.35,52.74,3.76,1.19,52.75,3.95,0.26,66.57,5.23
Doomfist,3.11,52.87,3.22,0.79,47.63,2.74,1.8,52.27,3.07,2.76,52.92,3.17,3.69,53.21,3.22,4.25,52.91,3.25,4.65,52.49,3.41,5.35,54.59,3.82,1.36,65.2,5.06
Venture,1.33,54.24,2.34,1.08,54.45,2.45,1.28,53.54,2.29,1.43,53.96,2.34,1.44,54.47,2.34,1.26,54.72,2.35,1.05,55.45,2.4,0.71,56.74,2.49,0.52,84.78,2.75
