Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.34,49.47,3.96,3.82,55.22,3.41,5.42,49.87,3.35,6.73,49.58,3.7,7.89,49.12,4,8.87,49.1,4.26,9.56,49.24,4.49,8.28,49.86,4.62,3.67,58.23,5.06
Kiriko,7.57,49.97,4.2,6.08,51.97,3.38,7.85,49.75,3.67,7.86,49.77,4.04,7.6,49.93,4.36,7.42,50.05,4.58,7.46,49.92,4.72,6.54,50.6,4.88,6.08,72.73,7.18
Genji,5.68,53.02,2.34,6.28,64.21,3.1,4.79,51,2.12,5.27,51.98,2.24,5.96,52.72,2.32,6.3,52.72,2.39,6.04,53.09,2.51,4.97,53.14,2.65,2.54,46.84,2.29
Moira,2.6,48.44,4.41,3.72,51.65,3.68,3.9,48.61,3.92,3.06,47.87,4.3,2.36,48.17,4.79,1.72,48.14,5.21,1.17,47.87,5.38,0.55,47.68,5.59,0.04,100,3.5
Sojourn,2.57,45.5,2.31,2.61,51.32,2.36,2.9,45.01,2.1,2.58,43.93,2.17,2.4,44.9,2.33,2.46,45.98,2.47,2.66,47.38,2.63,3.22,50.48,2.93,2.14,48.52,3.23
Soldier: 76,3.48,49.7,2.5,5.12,56.48,2.75,4.29,48.68,2.32,3.74,48.55,2.4,3.33,48.99,2.5,2.87,50.16,2.65,2.37,51,2.81,1.84,52.16,3.05,0.74,61.93,4.02
Cassidy,6.14,47.95,2.34,4.57,58.51,2.6,4.7,49.22,2.12,5.51,47.9,2.23,6.42,47.16,2.32,7.32,46.71,2.44,7.82,47.16,2.56,8.43,48.56,2.75,6.43,60.28,3.28
Zenyatta,2.28,52.79,4.59,2.82,55.63,4.01,2.62,53.44,4.12,2.34,52.9,4.41,2.28,53,4.81,2.08,51.38,5.08,1.78,50.71,5.33,1.21,46.12,5.36,0.31,56.01,3.27
Reaper,3.02,54.78,2.45,3.62,62.87,3.15,3.36,54.15,2.4,3.27,54.02,2.4,3.02,54.1,2.41,2.66,54.65,2.44,2.2,54.89,2.47,2.06,57.38,2.66,5.16,58.51,2.93
Juno,1.82,50.12,3.68,3.13,51.52,3.11,2.74,49.65,3.33,2.02,49.81,3.65,1.48,49.91,3.99,1.27,50.78,4.25,1.23,51.28,4.36,1.21,52.69,3.96,1.14,64.62,4.58
Ashe,2.23,51.49,2.76,1.91,55.55,2.71,2.13,51.14,2.55,2.21,51.34,2.69,2.32,50.8,2.79,2.32,51.76,2.87,2.25,52.17,2.93,1.99,52.99,3.09,1.31,59.73,2.79
Ramattra,1.36,48.32,3.24,2.03,54.26,3.47,2.06,48.13,3.13,1.69,47.82,3.22,1.19,47.14,3.25,0.8,48.9,3.33,0.62,46.47,3.36,0.58,46.86,3.54,0.39,58.05,3.58
Mercy,2.7,50.46,3.91,3.48,49.63,2.52,2.51,48.24,2.92,2.55,50.62,3.63,2.68,50.93,4.22,2.79,51.01,4.78,2.92,50.53,5.17,3.07,53.93,5.98,1.36,76.52,7.63
Zarya,1.71,51.31,4.24,1.13,55.4,4.09,1.45,51.9,3.84,1.61,50.4,3.94,1.73,49.75,4.16,1.77,51.48,4.51,2.28,53.43,4.9,3.64,55.68,5.38,7.04,59.4,5.18
Bastion,1.51,47.47,2.54,2.56,53.31,2.72,2.43,47.3,2.4,1.83,46.72,2.48,1.24,45.51,2.57,0.9,47.92,2.74,0.63,50.37,2.95,0.44,49.74,2.95,0.04,100,13
Lúcio,1.2,53.13,3.1,2.34,54.82,2.61,1.71,53.16,2.86,1.28,52.91,3.08,0.99,53.07,3.26,0.88,52.18,3.47,0.86,52.53,3.59,0.76,54.33,3.85,0.26,99.36,4.17
Mauga,1.26,48.7,3.83,1.75,50.46,3.78,1.51,47.1,3.49,1.36,47.77,3.71,1.22,48.85,3.92,1.02,50,4.17,0.89,51.62,4.4,0.9,53.12,4.72,7.17,59.37,5.25
Hanzo,2.84,50.1,2.85,3.24,58.93,3.08,2.77,49.21,2.52,2.68,49.59,2.73,2.75,49.23,2.86,3.01,49.69,3,3.18,50,3.14,3.2,52.77,3.43,1.97,69.28,4.2
Pharah,1.4,50.91,2.49,1.82,54.36,2.73,1.68,50.33,2.4,1.47,50.09,2.42,1.32,51.05,2.48,1.25,51.39,2.55,1.13,50.65,2.72,0.99,50.13,2.79,2.36,64.69,3.35
Illari,1.11,52.01,3.11,1.68,56.15,2.73,1.43,51.22,2.73,1.18,51.74,3.04,0.99,52,3.25,0.9,52.06,3.47,0.86,50.84,3.54,0.83,52.09,3.72,0.87,58.42,4.8
Doomfist,3.97,51.83,3.09,1.79,58.38,3.33,2.29,53.18,2.98,3.44,52.23,3.02,4.55,51.56,3.04,5.1,50.91,3.1,5.26,51.34,3.31,5.47,52.65,3.61,5.38,61.12,4.27
Venture,1.67,54.18,2.28,0.92,58.31,2.62,1.51,56.03,2.32,1.77,54.04,2.26,1.79,53.33,2.24,1.72,53.68,2.27,1.58,53.89,2.3,1.34,54.88,2.51,0.39,80.55,3.55
Junkrat,1.23,50.71,2.32,1.89,54.39,2.36,1.75,49.93,2.13,1.36,49.99,2.25,1.14,50.9,2.42,0.92,50.99,2.49,0.62,51.51,2.58,0.37,46.34,2.45,N,N,N
Sigma,1.89,53.01,3.94,1.62,57.11,3.94,2.12,52.87,3.7,2.13,52.57,3.84,1.92,53.03,4.03,1.58,52.84,4.11,1.44,52.49,4.23,1.61,53.89,4.53,2.14,53.49,4.51
Brigitte,1.38,50.1,3.66,1.05,53.16,2.7,1.29,51.69,3.15,1.42,50.23,3.42,1.43,49.49,3.79,1.43,49.64,4.14,1.39,48.73,4.28,1.15,49.82,4.58,2.58,55.54,5.03
Widowmaker,1.47,47.47,2.33,2.31,56.14,2.96,1.47,45.16,2.14,1.34,46.25,2.23,1.35,46.81,2.27,1.47,47.51,2.31,1.68,46.76,2.41,2.45,48.36,2.75,3.41,48,2.71
Lifeweaver,2.21,47.38,3.82,1.93,49.89,2.91,2.45,48.63,3.38,2.56,47.82,3.71,2.29,47.16,4.05,1.9,45.65,4.19,1.49,45.5,4.37,0.89,44.68,4.52,0.31,98.24,4
Sombra,1.79,48.44,3.07,1.48,51.58,2.67,1.69,47.83,2.78,1.75,49.06,3.02,1.85,48.1,3.14,1.96,47.84,3.21,1.81,48.28,3.31,1.43,48.98,3.44,1.01,59.63,3.5
D.VA,1.4,48.66,5.24,2.68,52.76,5.2,1.86,46.74,4.64,1.42,47.39,5.05,1.21,49.06,5.48,1.07,49.77,5.88,1.09,49.48,6.08,1.39,51.2,6.77,1.36,57.62,9.46
Torbjörn,0.93,56.31,2.64,1.16,65.79,3.5,1.17,57.71,2.63,1.03,56.77,2.57,0.86,55,2.62,0.8,53.5,2.55,0.62,50.63,2.55,0.52,52.67,2.55,0.17,11.75,1.84
Tracer,2.33,51.15,2.24,1.75,55.75,2.26,1.49,50.15,2.05,1.75,50.91,2.15,2.32,51.03,2.22,3.1,50.69,2.25,3.88,51.63,2.38,5.2,52.07,2.61,5.64,63.07,3.39
Orisa,1.68,44.92,3.3,1.98,50.04,3.29,2.17,46.17,3.15,1.96,43.82,3.21,1.6,43.62,3.34,1.22,44.43,3.53,1.04,46.11,3.79,1.2,49.16,4.15,0.92,50.9,4.25
Hazard,1.45,49.47,3.37,0.92,55.33,3.48,1.2,49.92,3.17,1.47,48.4,3.21,1.53,49.24,3.34,1.53,49.25,3.49,1.59,50.31,3.71,2.15,53.14,4.07,1.66,34.24,3.5
Winston,1.37,51.43,3.36,1,52.14,2.87,1.06,50.76,3,1.31,51.18,3.22,1.48,51.26,3.37,1.48,52.02,3.57,1.61,51.8,3.8,1.88,52.15,4.13,2.84,59.82,4.32
Reinhardt,1.26,52.49,2.5,1.48,55.49,2.49,1.42,51.82,2.38,1.42,52.53,2.48,1.3,52.58,2.53,1.02,52.17,2.6,0.77,51.07,2.66,0.6,51.2,2.62,2.14,66.41,2.43
Junker Queen,1.03,55.31,4.69,0.75,56.45,4.4,0.98,55.11,4.36,1.16,54.66,4.6,1.11,55.24,4.75,0.92,55.89,4.9,0.79,57.09,5.07,0.82,56.54,5.16,0.79,76.73,4.38
Baptiste,1.54,47.38,3.63,1.53,51.36,2.99,1.62,47.45,3.1,1.63,47.01,3.43,1.55,47.26,3.81,1.44,47.44,4.1,1.34,46.64,4.27,1.08,44.29,4.47,1.31,61.63,6.6
Mei,0.89,52.11,2.98,0.85,55.24,3.15,0.93,53.36,3.01,0.97,52.25,3.03,0.92,51.61,2.95,0.85,51.06,2.9,0.64,51.38,2.88,0.45,44.52,2.94,0.09,0,1
Roadhog,1.52,44.65,3.56,1.6,50.37,3.34,1.31,44.34,3.17,1.47,44.13,3.44,1.6,44.25,3.65,1.58,44.37,3.8,1.55,44.88,3.87,1.5,43.31,3.91,1.01,32.65,2.9
Echo,1.26,50.03,2.24,1.44,53.24,2.25,1.4,49.5,2.08,1.33,49.81,2.16,1.24,49.74,2.27,1.15,49.67,2.36,1.03,51.45,2.52,1.18,51.67,2.76,0.39,51.66,4.35
Symmetra,1.3,57.26,2.71,0.76,56.92,3.54,0.88,59.81,3.17,1.04,57.35,2.96,1.28,56.93,2.76,1.65,56.19,2.39,2.2,55.82,1.87,3.13,56.89,1.74,5.16,61.53,2.16
Wrecking Ball,0.64,52.58,4.18,0.58,54.07,3.42,0.45,52.05,3.61,0.54,53.33,3.95,0.66,52.23,4.19,0.81,52.59,4.43,0.89,52.15,4.7,1.02,51.45,5.33,1.66,50.68,6.58
Freja,1.91,46.65,2.22,1.65,53.55,2.3,1.67,46.56,1.94,1.72,46.22,2.08,1.86,46.01,2.2,2.12,46.16,2.33,2.57,46.36,2.49,3.3,50.19,2.74,4.33,61.76,3.4
AnaC,6.5,49.37,3.8,4.98,49.4,3.39,5.81,49.35,3.58,6.48,49.53,3.82,7.3,49.22,3.98,7.59,49.27,3.96,6.78,47.24,3.78,7.87,79.16,5.46,N,N,N
KirikoC,7.42,49.13,4.12,8.01,48.69,3.61,7.37,49.43,3.94,7.18,49.18,4.17,7.49,49.1,4.31,8.54,48.53,4.29,7.79,46.32,4.16,10.63,80.99,4.57,N,N,N
GenjiC,5.53,50.99,2.38,4.56,50.53,2.31,4.77,51.42,2.37,5.58,51.03,2.38,6.31,50.91,2.38,6.07,50.4,2.39,5.7,45.92,2.32,9.06,48.74,2.03,N,N,N
MoiraC,3.21,45.67,4.48,4.46,45.4,3.88,3.98,46.32,4.32,3.27,45.82,4.6,2.51,44.66,4.77,1.48,43.03,4.6,0.8,38.04,4.19,N,N,N,N,N,N
SojournC,2.82,45.28,2.34,3.28,43.53,2.16,2.91,44.11,2.25,2.7,45.2,2.34,2.74,46.65,2.46,3.13,47.37,2.49,3.8,48.93,2.52,2.76,74.52,2.75,N,N,N
Soldier: 76C,4.17,48.25,2.53,4.62,46.91,2.41,4.78,48,2.5,4.34,48.38,2.55,3.62,48.88,2.56,2.44,48,2.5,1.33,44.23,2.14,N,N,N,N,N,N
CassidyC,6.04,47.64,2.34,4.42,48.07,2.27,5.09,48.42,2.31,6.04,47.8,2.34,7.02,47.11,2.36,7.51,46.57,2.34,6.76,44.83,2.33,3.54,50.57,2.06,N,N,N
ZenyattaC,2.38,48.47,4.52,2.53,48.46,4,2.44,49.2,4.34,2.42,48.92,4.59,2.31,47.48,4.74,1.93,45.6,4.67,1.35,39.11,3.87,N,N,N,N,N,N
ReaperC,3.93,50.77,2.38,3.63,50.48,2.4,4.13,50.91,2.44,4.06,50.74,2.38,3.8,51.06,2.34,3.18,49.65,2.29,2.86,46.58,2.23,0.39,0,0,N,N,N
JunoC,1.48,48.36,3.63,2.55,47.12,3.2,1.87,48.94,3.59,1.4,48.32,3.75,1.11,48.33,3.79,1.06,47.44,3.52,0.82,42.47,2.81,2.36,66.67,7.62,N,N,N
AsheC,1.96,51.66,2.82,1.8,49.1,2.67,1.97,52.24,2.81,2.06,51.54,2.85,1.94,52.11,2.84,1.44,50.36,2.67,0.88,50.78,2.58,N,N,N,N,N,N
RamattraC,1.75,47.08,3.23,2.27,47.36,3.1,2.23,47.83,3.23,1.83,46.93,3.25,1.27,46.19,3.24,0.78,43.16,3.13,0.55,41.25,2.98,0.79,100,7.25,N,N,N
MercyC,1.92,50.54,3.7,2.48,48.97,3.01,2.01,50.07,3.33,1.87,50.57,3.74,1.88,51.72,4.2,1.46,50.19,4.45,1.58,46.16,4.73,1.57,68.77,3.61,N,N,N
ZaryaC,1.3,52.73,4.37,0.68,53.29,3.86,0.86,53.83,4.06,1.27,52.28,4.28,1.74,52.2,4.57,2.06,54.11,4.78,2.44,52.56,4.64,9.45,70.32,6.75,N,N,N
BastionC,1.93,45.35,2.6,2.77,43.42,2.41,2.49,45.49,2.58,1.96,45.58,2.64,1.41,45.61,2.65,0.85,47.1,2.65,0.52,41.61,2.23,N,N,N,N,N,N
LúcioC,1.41,48.72,2.93,1.96,47.24,2.69,1.63,48.65,2.88,1.32,49.01,2.97,1.2,48.95,3.02,1.36,49.93,3.12,1.68,44.05,3.19,0.79,100,6.25,N,N,N
MaugaC,1.38,46.59,3.77,1.52,43.69,3.34,1.51,46.75,3.71,1.44,46.56,3.76,1.23,47.27,3.96,0.89,47.62,4.08,0.69,47.44,4.49,N,N,N,N,N,N
