Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.01,50.47,3.96,4.13,50.58,3.06,6.17,50.53,3.32,7.14,50.39,3.62,8.67,50.39,4.04,10.57,50.48,4.47,11.42,50.68,4.82,9.48,51.78,4.99,4.86,73.96,5.79
Kiriko,6.28,48.97,3.93,6.11,50.91,3.4,6.67,48.41,3.41,6.32,48.59,3.73,6.19,48.97,4.14,6.19,49.33,4.54,6.04,49.76,4.78,5.17,50.69,4.89,2.07,73.51,6.18
Genji,5.57,53.34,2.34,6.7,61.39,3,4.97,50.03,2.1,5.28,52.28,2.25,5.79,53.48,2.35,5.93,54.09,2.42,5.63,54.08,2.51,4.71,54.08,2.63,2.27,65.65,2.76
Moira,3.24,49.2,4.45,4,51.61,3.94,4.25,49.38,4,3.71,49.02,4.3,2.97,48.86,4.79,2.26,48.63,5.36,1.46,48.22,5.66,0.68,50.52,6.13,0.64,66.43,8.1
Sojourn,3.4,46.05,2.43,3.7,48.42,2.45,3.68,44.89,2.2,3.39,45.38,2.33,3.17,45.71,2.47,3.26,47.19,2.65,3.68,48.25,2.84,4.4,51.3,3.13,8.68,62.63,3.73
Soldier: 76,4.23,49.92,2.59,6.19,55.25,2.95,4.7,48.18,2.36,4.4,49.22,2.51,4.07,49.58,2.63,3.52,50.47,2.75,2.96,51.49,2.93,2.25,53.47,3.17,1.12,44.87,3.48
Cassidy,5.6,49.82,2.53,4.32,51.84,2.37,4.49,49.22,2.24,4.99,50.22,2.42,5.9,50,2.57,6.89,49.21,2.69,7.83,49.07,2.82,8.43,49.6,2.99,20.11,76.18,4.32
Zenyatta,3.41,52.47,4.52,2.28,50.35,3.68,3.41,52.58,3.99,3.45,53.06,4.3,3.55,52.88,4.73,3.61,51.86,5.16,3.26,50.1,5.38,2.39,48.76,5.61,0.8,77.46,6.58
Reaper,2.15,54.11,2.47,4.33,65.18,3.58,2.71,51.58,2.31,2.37,52.69,2.37,1.9,52.88,2.38,1.33,52.9,2.38,0.81,53.75,2.4,0.55,56.66,2.61,0.2,97.77,3.25
Juno,4.33,50.14,3.76,5.44,52.62,3.47,5.2,49.22,3.24,4.5,49.74,3.58,3.98,50.11,4.02,3.7,50.71,4.54,3.51,51.18,4.93,3.03,53.4,5.21,2.75,84.94,5.04
Ashe,2.69,51.52,2.79,1.5,44.27,2.21,2.25,50.59,2.57,2.59,51.64,2.72,2.91,52.16,2.87,3.15,52.04,2.94,3.31,52.19,3.02,3.39,53.65,3.2,2.75,56.54,3.63
Ramattra,2.41,50.28,3.49,2.62,54.02,3.72,2.94,49.82,3.32,2.91,49.67,3.43,2.25,50.02,3.54,1.62,51.12,3.68,1.23,52.51,3.86,1.12,52.34,4.07,0.36,89.84,6.71
Mercy,2.59,49.87,3.48,3.88,49.76,2.61,2.48,45.75,2.54,2.12,48.52,3.05,2.42,50.88,3.8,3.02,51.95,4.57,3.51,52.95,5.22,3.76,55.64,5.88,7.61,75.07,6.71
Zarya,1.9,51.23,4.2,1.33,55.6,4.21,1.62,51.97,3.88,1.93,51.32,4.03,1.99,50.34,4.23,1.96,50.3,4.47,2.31,51.39,4.77,3.36,53.95,5.17,0.88,57.43,5.51
Bastion,1.37,45.15,2.31,1.39,43.25,2.08,1.97,46.31,2.26,1.69,45.39,2.31,1.21,44.32,2.36,0.81,43.85,2.45,0.54,45.7,2.6,0.32,49.61,2.77,0.28,98.93,3.56
Lúcio,1.36,51.69,2.93,2.63,55.47,3,1.91,50.71,2.67,1.45,50.93,2.85,1.08,51.55,3.09,0.9,52.41,3.37,0.76,51.55,3.56,0.61,54.17,3.63,0.24,94.6,2.86
Mauga,1.53,48.46,3.76,2.17,51.53,4.06,1.78,46.49,3.46,1.67,47.63,3.66,1.45,49.03,3.86,1.16,49.65,4.03,0.96,50.86,4.24,1.23,54.66,4.81,0.6,55.88,5.58
Hanzo,1.65,48.59,2.63,2.18,45.77,2.16,1.83,46.83,2.33,1.58,48.52,2.53,1.55,49.35,2.76,1.59,50.34,2.96,1.64,50.74,3.11,1.31,51.2,3.19,0.72,56.21,3.75
Pharah,1.68,50.24,2.5,2.43,53.84,2.84,2.02,48.22,2.37,1.77,49.52,2.45,1.53,50.64,2.49,1.32,51.38,2.58,1.28,52.46,2.8,1.36,55.58,3.11,2.75,58.44,3.62
Illari,1.65,52.65,3.12,2.19,55.5,3.05,1.87,51.4,2.7,1.73,52.23,2.96,1.55,52.98,3.29,1.39,53.16,3.6,1.29,52.79,3.77,1.13,52.74,3.92,0.12,100,6
Doomfist,3.1,52.86,3.22,0.78,47.62,2.74,1.79,52.28,3.07,2.74,52.93,3.17,3.68,53.17,3.22,4.25,52.92,3.25,4.69,52.44,3.41,5.44,54.49,3.82,1.67,63.59,4.99
Venture,1.34,54.27,2.34,1.08,54.57,2.46,1.29,53.65,2.29,1.44,53.94,2.33,1.45,54.48,2.34,1.27,54.81,2.36,1.05,55.38,2.41,0.72,56.94,2.49,0.6,83.88,2.73
Junkrat,1.34,49.34,2.25,1.82,43.97,1.88,1.89,48.54,2.11,1.5,49.76,2.24,1.18,50.42,2.39,0.91,51.47,2.51,0.6,50.87,2.56,0.32,51.07,2.4,0.12,64.43,1.69
Sigma,1.89,51.22,3.82,1.04,47.62,3.34,1.89,51.03,3.61,2.16,51.01,3.75,1.99,51.53,3.92,1.69,51.95,4.07,1.51,52.23,4.21,1.71,54.45,4.46,0.64,41.79,4.83
Brigitte,2.26,51.73,3.75,1.04,50.48,2.92,1.96,52.79,3.22,2.27,52,3.48,2.42,51.48,3.87,2.57,51.2,4.35,2.65,51.54,4.71,2.21,50.59,4.95,1.43,89.06,7.8
Widowmaker,1.48,48.98,2.3,2.87,60.36,3.44,1.47,43.89,1.99,1.3,46.47,2.13,1.31,48.38,2.21,1.47,49.25,2.25,1.8,48.99,2.33,2.44,49.22,2.52,4.62,56.38,2.99
Lifeweaver,1.93,49.38,4.09,1.92,50.99,3.35,2.09,49.29,3.55,2.09,49.64,3.93,2,49.47,4.38,1.64,48.41,4.8,1.24,47.79,5.09,0.76,48.21,5.15,0.92,73.25,7.42
Sombra,2.04,50.42,3.27,0.96,44.62,2.57,1.78,49.95,3.06,2.05,50.88,3.23,2.24,50.7,3.35,2.33,50.6,3.41,2.17,50.25,3.47,1.86,49.92,3.63,1.04,61.36,4.29
