Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.95,48.98,3.84,3.88,51.61,3.1,5.2,49.19,3.35,6.87,48.74,3.73,8.3,48.68,4.01,9.03,48.76,4.19,8.97,49.08,4.34,7.96,49.95,4.53,10.47,71.21,5.64
Kiriko,6.64,49.85,4.16,7.19,50.15,3.37,7.3,49.43,3.74,6.66,49.73,4.22,6.32,49.95,4.56,6.12,50.17,4.72,5.91,50.81,4.82,5.29,51.23,5.02,5.29,60.84,5.61
Genji,4.12,51.57,2.16,4.36,56.16,2.47,3.58,49.72,1.96,3.96,51.41,2.12,4.51,51.7,2.18,4.58,51.25,2.23,4.31,50.95,2.29,3.27,52.07,2.46,2.09,62.92,3.03
Moira,2.96,49.92,4.42,4.78,50.48,3.79,4.15,49.57,4.09,3.04,50,4.54,2.27,50.15,5.05,1.68,49.54,5.35,1.15,49.47,5.57,0.57,50.24,5.92,0.43,70.59,9.07
Sojourn,1.87,45.07,2.34,1.73,48.82,2.32,1.8,44.78,2.17,1.76,44.13,2.27,1.81,44.08,2.38,2.02,45.25,2.51,2.6,46.57,2.66,3.16,46.77,2.85,2.53,59.47,3.65
Soldier: 76,3.18,49.92,2.46,3.96,53.05,2.64,3.71,49.22,2.34,3.36,48.97,2.4,2.8,49.79,2.5,2.47,50.44,2.6,2.27,50.9,2.7,1.82,52.74,2.83,2.38,56.33,3.27
Cassidy,4.47,48.24,2.37,3.08,54.11,2.43,3.48,48.67,2.17,4.27,47.97,2.3,4.99,47.2,2.39,5.63,47.4,2.5,6.42,47.83,2.61,6.85,49.75,2.81,4.84,53.01,3.19
Zenyatta,2.49,53.48,4.71,2.65,53.63,3.97,2.5,53.81,4.27,2.5,54,4.72,2.6,53.52,5.08,2.43,52.88,5.28,2.06,50.22,5.36,1.31,48.25,5.39,0.65,60.52,6.67
Reaper,2.63,54.69,2.45,3.2,57.04,2.81,3,53.61,2.37,2.74,54.14,2.39,2.41,54.98,2.43,2.16,55.22,2.47,1.91,55.63,2.52,1.89,58.49,2.76,0.89,63.18,2.98
Juno,1.75,50.57,3.86,2.64,50.72,3.2,2.1,49.62,3.48,1.61,50.84,4.02,1.49,51.06,4.42,1.45,51.28,4.47,1.41,51.11,4.36,1.59,51.78,4.76,2.69,50.97,4.49
