Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.51,48.81,3.92,3.8,52.63,3.17,4.94,49.25,3.3,5.81,48.69,3.62,6.96,48.53,3.98,8.06,48.72,4.3,8.51,48.77,4.53,7.42,49.3,4.65,6.72,66.1,5.51
Kiriko,5.53,48.54,4.01,5.51,50.5,3.29,6.23,48.48,3.48,5.67,48.37,3.87,5.34,48.51,4.22,5.23,48.37,4.46,5.13,48.64,4.61,4.87,49.21,4.81,3.72,64.3,6.4
Genji,5.78,53.14,2.34,5.89,61.71,2.83,4.87,51.53,2.16,5.45,52.4,2.26,6.07,53.08,2.33,6.44,53.19,2.39,6.3,53.35,2.5,5.62,53.83,2.67,3.25,61.32,3.07
Moira,2.64,47.41,4.38,3.59,50.5,3.71,3.71,48.03,3.9,3.06,47.15,4.24,2.42,46.83,4.73,1.85,46.7,5.15,1.24,46.36,5.37,0.62,47.15,5.58,0.86,67.18,8.53
Sojourn,2.8,45.54,2.32,2.7,51.05,2.34,2.91,45.51,2.14,2.81,45.07,2.22,2.66,44.69,2.33,2.75,45.45,2.46,3.15,46.23,2.62,3.68,49.64,2.91,3.25,55.71,2.98
Soldier: 76,3.47,49.32,2.49,4.9,55.37,2.69,4.1,48.69,2.32,3.78,48.51,2.42,3.32,48.84,2.51,2.86,49.53,2.63,2.4,50.22,2.78,1.83,51.19,3.01,0.77,55.73,3.22
Cassidy,7.34,48.4,2.31,5.19,57.38,2.49,5.59,49.19,2.11,6.62,48.7,2.22,7.78,47.9,2.31,8.81,47.52,2.41,9.43,47.13,2.5,9.69,48.04,2.68,17.51,74.7,3.89
Zenyatta,2.91,52.73,4.64,3.02,54,3.95,3.05,52.52,4.07,2.99,53,4.44,3,53.09,4.86,2.8,52.15,5.17,2.31,51.05,5.39,1.69,48.74,5.52,0.39,46.56,7
Reaper,2.51,56.17,2.55,3.32,59.88,2.93,2.9,54.61,2.48,2.8,55.4,2.52,2.42,56.25,2.54,2.05,57.46,2.59,1.66,57.88,2.61,1.44,59.87,2.83,4.97,67.17,3.36
Juno,2.15,49.14,3.74,3.08,50.05,2.99,2.75,48.63,3.25,2.27,48.82,3.62,1.96,49.21,4.04,1.79,49.94,4.37,1.74,49.45,4.46,1.41,50.03,4.23,0.6,65.42,4.54
Ashe,2.06,50.98,2.74,1.84,55.18,2.69,2.03,51.21,2.53,2.09,50.7,2.67,2.12,50.68,2.8,2.08,50.56,2.85,2,51.15,2.94,1.79,53.7,3.13,1.11,56.52,3.31
Ramattra,1.25,46.06,3.09,1.86,52.81,3.32,1.9,47.34,3.07,1.59,45.18,3.06,1.06,44.63,3.09,0.67,44.14,3.13,0.52,45.18,3.22,0.47,49.41,3.48,0.13,67.45,3.33
Mercy,2.49,49.36,3.77,3.44,47.91,2.46,2.48,47.12,2.8,2.26,49.12,3.43,2.39,49.98,4.08,2.64,50.26,4.7,2.85,50.39,5.25,2.93,52.03,5.73,5.27,76.48,7.27
Zarya,1.47,51.06,4.19,1.11,55.73,4.05,1.32,51.24,3.81,1.49,50.6,3.99,1.51,49.74,4.2,1.43,51.34,4.53,1.72,53.16,4.82,2.3,55.9,5.21,2.87,62.92,6.6
Bastion,1.35,46.82,2.49,2.28,52.52,2.63,2.13,47.63,2.4,1.63,45.66,2.43,1.11,45.58,2.54,0.76,46.65,2.69,0.56,46.99,2.75,0.4,47.02,2.95,0.73,55.24,3.46
Lúcio,1.46,53.38,3.15,2.59,56.43,2.72,2.06,53.12,2.85,1.59,52.89,3.08,1.22,52.99,3.33,1.05,53.87,3.6,0.98,52.9,3.68,0.87,55.68,4.15,0.3,99.11,14.4
Mauga,1.14,48.2,3.8,1.64,49.74,3.7,1.42,47.17,3.51,1.27,46.94,3.67,1.08,48.55,3.96,0.87,50.39,4.11,0.74,50.35,4.3,0.85,53.87,4.67,3.47,69.6,6.28
