Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.43,48.78,3.92,3.78,52.73,3.19,4.91,49.21,3.3,5.73,48.67,3.62,6.88,48.43,3.98,7.98,48.73,4.32,8.49,48.8,4.56,7.31,49.15,4.66,6.94,63.24,5.08
Kiriko,5.42,48.43,4.02,5.49,50.4,3.3,6.14,48.4,3.48,5.56,48.21,3.87,5.22,48.45,4.24,5.1,48.2,4.48,5,48.51,4.63,4.84,49.28,4.84,4.26,63.5,6.4
Genji,5.74,53.25,2.34,5.82,61.79,2.83,4.79,51.64,2.17,5.41,52.46,2.26,6.01,53.18,2.33,6.41,53.44,2.41,6.29,53.42,2.5,5.51,54.02,2.67,3.21,65.72,3.29
Moira,2.6,47.41,4.4,3.59,50.22,3.71,3.64,48.1,3.92,3,47.26,4.26,2.38,46.69,4.74,1.83,46.72,5.16,1.22,46.29,5.4,0.64,48.19,5.69,1.11,65.84,8.31
Sojourn,2.9,45.6,2.33,2.73,51.02,2.34,2.97,45.56,2.14,2.88,45.2,2.23,2.77,44.75,2.34,2.89,45.58,2.47,3.38,46.23,2.63,3.95,49.53,2.92,3.5,58.87,3.08
Soldier: 76,3.49,49.35,2.5,4.87,55.53,2.69,4.12,48.75,2.34,3.8,48.5,2.43,3.34,48.93,2.52,2.89,49.58,2.65,2.41,50.15,2.78,1.89,51.06,3.03,0.87,52.1,3.33
Cassidy,7.57,48.55,2.32,5.26,57.16,2.49,5.75,49.35,2.12,6.82,48.77,2.22,8.03,48.08,2.32,9.15,47.77,2.42,9.77,47.36,2.51,10,48.09,2.68,20,77.21,4.03
Zenyatta,2.95,52.86,4.67,3.02,54.15,3.98,3.07,52.78,4.1,3.03,53.1,4.46,3.05,53.22,4.89,2.86,52.29,5.21,2.37,50.92,5.41,1.76,49.12,5.56,0.41,36.5,5
Reaper,2.31,55.96,2.55,3.27,59.53,2.92,2.78,54.45,2.48,2.65,55.3,2.51,2.2,56.11,2.54,1.79,56.98,2.59,1.31,58.16,2.62,1.04,59.97,2.88,5.07,65.84,3.36
Juno,2.25,49.2,3.77,3.14,50.52,3.05,2.84,48.72,3.26,2.35,48.9,3.64,2.06,49.26,4.06,1.89,49.89,4.41,1.85,49.22,4.52,1.52,50.11,4.33,0.64,98.61,3.75
