Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.32,49.88,3.93,4.24,51.93,3.1,5.96,50.24,3.33,6.79,49.86,3.64,7.8,49.69,4.02,8.91,49.73,4.4,9.14,49.72,4.66,8.03,50.81,4.87,5.97,71.38,5.33
Kiriko,6.08,48.85,3.98,6.31,52.12,3.42,6.65,48.68,3.47,6.15,48.49,3.79,5.9,48.59,4.18,5.84,49.01,4.5,5.77,48.86,4.68,5.25,50.26,4.87,2.1,56,5.34
Genji,5.38,52.37,2.33,6.18,62.66,2.94,4.67,50.49,2.14,5.04,51.39,2.25,5.61,52.11,2.32,5.9,52.32,2.39,5.69,52.21,2.48,5.04,52.95,2.67,3.84,63.25,2.87
Moira,3.91,50.25,4.8,4.6,52.67,4.01,4.82,49.99,4.18,4.32,49.83,4.57,3.73,50.28,5.14,3.14,50.53,5.74,2.49,50.26,6.14,1.74,50.02,6.53,2.11,82.75,9.23
Sojourn,2.91,45.65,2.43,3.23,52.38,2.54,3.15,45.45,2.22,2.92,44.45,2.31,2.73,44.91,2.45,2.79,45.84,2.63,3.15,47.16,2.81,3.57,48.89,3.07,5.05,61.3,3.73
Soldier: 76,3.81,49.25,2.57,5.68,57.31,2.95,4.31,48.39,2.36,4,48.09,2.47,3.66,48.42,2.59,3.21,49.36,2.73,2.73,49.89,2.91,2.23,52.58,3.17,1.08,52.63,3.35
Cassidy,6.04,48.91,2.5,4.35,55.55,2.45,4.76,49.63,2.23,5.38,49.2,2.38,6.34,48.46,2.52,7.36,47.84,2.64,8.3,47.86,2.77,9.17,48.97,2.96,12.79,63.65,3.55
Zenyatta,3.41,52.19,4.5,2.7,53.41,3.85,3.63,52.32,3.99,3.53,52.57,4.3,3.49,52.43,4.69,3.31,51.4,5.08,2.93,49.79,5.32,2.26,47.92,5.43,1.08,67.29,6.98
Reaper,2.69,55.98,2.57,4.37,65.53,3.45,3.16,54.46,2.46,2.94,54.83,2.5,2.59,55.3,2.52,2.01,56.02,2.58,1.44,56.53,2.64,1.13,57.84,2.85,0.35,93.52,3.69
Juno,2.73,49.56,3.71,4.24,53.11,3.31,3.52,48.61,3.22,2.84,48.99,3.56,2.4,49.61,3.99,2.18,49.82,4.42,2.16,50.28,4.6,2.11,51.51,4.83,2.84,87.5,10.08
Ashe,2.31,51.11,2.77,1.25,52.06,2.51,1.91,51.14,2.57,2.2,51.16,2.69,2.48,51.03,2.82,2.68,50.84,2.89,2.8,51.31,2.96,2.67,52.81,3.15,1.63,53.94,3.24
Ramattra,1.97,50.69,3.49,2.37,56.29,3.79,2.44,50.71,3.34,2.32,49.88,3.43,1.84,49.91,3.52,1.4,51.15,3.65,1.09,52.4,3.8,1.02,54.61,4.18,0.41,61.95,3.71
Mercy,2.13,49.04,3.43,3.62,49.56,2.57,2.22,45.84,2.59,1.88,48.05,3.11,1.95,49.67,3.76,2.19,50.66,4.42,2.4,52,5.01,2.69,54.16,5.59,7.44,82.94,8.8
Zarya,1.48,47.28,3.88,1.1,56.37,4.17,1.26,49.39,3.64,1.48,47.5,3.73,1.56,45.76,3.87,1.54,45.53,4.06,1.67,46.44,4.33,2.03,47.14,4.65,1.68,57.33,5.17
Bastion,1.46,47.42,2.53,1.55,50.95,2.5,2.15,48.38,2.45,1.79,46.75,2.48,1.28,46.3,2.58,0.89,47.31,2.74,0.63,49.02,2.92,0.44,50.18,3.09,0.18,94.87,4.75
Lúcio,2.41,54.96,3.35,3.37,56.53,3,2.98,54.31,3,2.56,54.75,3.23,2.18,55.09,3.5,1.97,55.47,3.83,1.85,54.85,4.08,1.57,53.91,4.4,0.37,93.91,7.88
Mauga,1.22,48.34,3.76,1.91,52.98,4.03,1.45,46.53,3.44,1.3,47.21,3.64,1.15,48.44,3.85,0.96,49.57,4.02,0.81,50.68,4.26,0.87,53,4.64,2.74,68.44,5.74
Hanzo,1.88,48.82,2.71,2.25,51.13,2.38,2.04,48.39,2.43,1.8,48.71,2.6,1.79,48.5,2.8,1.88,48.97,2.98,1.94,49.3,3.12,1.71,49.48,3.27,1.66,74.43,3.79
Pharah,1.7,50.46,2.49,2.42,56.54,2.9,2,49.4,2.41,1.79,49.81,2.43,1.57,50.04,2.45,1.42,50.48,2.54,1.32,51.04,2.69,1.19,51.4,2.93,0.9,77.96,3.83
Illari,1.86,52.59,3.13,2.4,55.49,2.9,2.16,51.64,2.74,1.95,52.11,2.99,1.76,52.83,3.28,1.59,53.08,3.53,1.52,52.83,3.65,1.41,51.57,3.76,0.67,82.65,5.48
Doomfist,2.94,51.89,3.14,0.82,54.23,3.04,1.69,52.53,3.05,2.57,52.5,3.1,3.41,51.82,3.11,3.94,51.13,3.15,4.36,51.21,3.32,4.75,52.4,3.68,3.58,60.05,4.36
Venture,1.72,55.3,2.41,1.17,59.76,2.72,1.5,55.75,2.41,1.79,55.08,2.39,1.84,54.75,2.38,1.77,55.32,2.42,1.68,55.77,2.49,1.64,54.8,2.52,2.68,53.11,2.2
Junkrat,1.48,49.96,2.3,1.95,51.24,2.14,2.06,49.66,2.18,1.69,49.77,2.27,1.35,49.96,2.39,1.02,50.24,2.52,0.72,50.6,2.59,0.34,45.71,2.35,0.06,1.53,0
Sigma,1.87,52.51,3.91,1.11,54.31,3.7,1.83,52.69,3.72,2.07,52.28,3.84,1.97,52.33,3.96,1.73,52.72,4.09,1.59,52.38,4.18,1.66,53.81,4.52,1.02,45.89,4.65
Brigitte,2,50.06,3.69,0.99,53.16,2.99,1.75,51.44,3.17,1.99,50.15,3.42,2.1,49.45,3.77,2.25,49.56,4.21,2.37,49.83,4.51,2.14,49.57,4.77,2.6,89.37,9.07
Widowmaker,1.48,48.48,2.27,2.76,60.11,3.22,1.43,44.52,2,1.31,46.38,2.13,1.34,47.7,2.2,1.48,48.24,2.25,1.79,48.16,2.35,2.5,49.2,2.56,3.68,50.9,2.83
Lifeweaver,2.21,49.01,4.13,2.19,51.45,3.37,2.45,49.1,3.6,2.44,49.21,4,2.23,48.98,4.38,1.88,48.19,4.77,1.46,47.51,4.97,1.03,46.2,5.15,1.08,76.43,6.56
Sombra,1.78,48.51,3.1,1,51.51,2.92,1.67,49.68,2.95,1.77,48.61,3.02,1.87,48.15,3.16,1.96,47.77,3.23,1.81,47.36,3.31,1.54,47.81,3.43,1.02,46.12,4.35
D.VA,2.1,50.4,5.48,2.78,52.55,5.09,2.37,48.99,4.95,2.19,49.97,5.36,2.02,51.12,5.75,1.79,50.82,5.97,1.72,50.15,6.22,1.91,50.86,6.77,1.35,56.96,9.05
Torbjörn,0.98,54.8,2.56,1.35,60.5,2.96,1.26,55.98,2.47,1.08,55.11,2.52,0.88,53.65,2.55,0.75,52.3,2.59,0.64,51.28,2.61,0.53,48.74,2.57,0.22,54.13,2.62
Tracer,2.57,51.41,2.33,2.34,60.27,2.74,1.82,50.4,2.12,2.07,50.99,2.24,2.58,50.93,2.3,3.32,51.06,2.38,4.39,51.24,2.5,5.8,53.11,2.8,7.19,61.64,3.28
Orisa,2.46,47.88,3.65,2.35,52.65,3.63,2.57,48.09,3.39,2.61,47.2,3.53,2.44,46.93,3.69,2.23,48.08,3.92,2.18,49.88,4.21,2.83,53.07,4.67,1.63,54.47,4.68
