Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.8,49.17,3.82,3.91,51.46,3.06,5.12,49.4,3.34,6.79,49.05,3.74,8.32,48.81,4.02,9.11,48.89,4.2,9.02,49.06,4.34,8.11,50.04,4.53,9.58,71.06,5.62
Kiriko,6.7,49.71,4.08,7.45,50.01,3.31,7.3,49.21,3.67,6.6,49.59,4.17,6.32,49.93,4.54,6.15,50.1,4.72,5.94,50.58,4.8,5.41,51.34,5.02,5.16,58.59,5.48
Genji,4.02,51.5,2.15,4.18,55.83,2.39,3.53,49.5,1.95,3.91,51.36,2.12,4.42,51.68,2.19,4.47,51.28,2.23,4.18,50.97,2.29,3.14,51.43,2.44,2.02,66.45,3.03
Moira,3.16,49.63,4.31,5.09,50.44,3.74,4.37,49.33,4.02,3.13,49.4,4.46,2.27,49.94,5.01,1.7,49.41,5.3,1.12,48.83,5.48,0.59,48.99,5.74,0.36,72.08,7.91
Sojourn,1.92,45.44,2.35,1.72,48.66,2.29,1.8,45.26,2.18,1.83,44.5,2.28,1.91,44.51,2.4,2.14,45.5,2.53,2.72,46.78,2.66,3.4,47.85,2.87,2.7,58.25,3.67
Soldier: 76,3.18,49.9,2.45,3.83,53.1,2.59,3.67,49.06,2.33,3.35,48.99,2.4,2.77,49.77,2.49,2.41,50.48,2.6,2.22,51.14,2.71,1.78,52.31,2.81,1.77,57.87,3.29
Cassidy,4.55,48.48,2.38,3.11,53.58,2.37,3.57,48.8,2.18,4.41,48.2,2.31,5.2,47.54,2.41,5.86,47.54,2.51,6.66,47.99,2.62,7.17,49.91,2.81,5.23,55.82,3.2
Zenyatta,2.51,53.62,4.68,2.68,53.72,3.96,2.49,53.92,4.27,2.51,54.08,4.72,2.62,53.62,5.08,2.48,52.8,5.27,2.1,51,5.39,1.37,48.66,5.38,0.65,55.32,6.68
Reaper,2.95,54.7,2.45,3.47,56.87,2.73,3.41,53.89,2.4,3.09,54.2,2.4,2.61,54.8,2.43,2.28,55.3,2.48,2.02,55.23,2.51,1.99,58.13,2.76,1.27,59.92,2.88
Juno,1.87,50.61,3.81,2.76,50.76,3.19,2.19,49.77,3.47,1.7,50.88,4,1.56,51.09,4.41,1.52,51.31,4.48,1.47,51.01,4.39,1.63,51.6,4.73,3.12,61.45,5.29
Ashe,1.97,51.13,2.74,1.44,52.19,2.57,1.71,50.74,2.56,2.05,50.76,2.72,2.18,50.92,2.82,2.19,51.49,2.88,2.33,52.46,2.95,2.53,54.1,3.13,1.74,61.69,3.8
Ramattra,2.03,49.25,3.22,2.78,51.89,3.3,2.79,49.08,3.15,2.17,48.34,3.2,1.48,48.77,3.29,1.08,48.71,3.37,0.83,49.28,3.45,0.75,49.51,3.59,0.78,66.28,4.95
Mercy,2.57,49.09,3.57,3.17,46.11,2.4,2.34,47.28,2.87,2.36,49.94,3.67,2.63,50.11,4.24,2.76,50.13,4.61,2.86,51.45,5.05,2.97,53.66,5.55,5.71,71.07,6.79
Zarya,1.3,50.19,4.24,0.83,53.62,3.98,1.07,50.52,3.88,1.31,49.26,4.07,1.42,49.25,4.34,1.53,50.05,4.63,1.92,51.13,4.93,2.77,53.96,5.35,3.72,55.71,5.78
Bastion,1.96,48.03,2.54,2.82,50.98,2.61,2.66,48.07,2.47,2.01,46.77,2.51,1.42,47,2.62,1.11,47.27,2.69,0.98,46.89,2.77,0.86,50.84,3,0.6,55.1,2.77
Lúcio,0.99,51.35,2.75,1.82,54.45,2.46,1.16,50.54,2.6,0.85,50.75,2.84,0.75,50.33,3.04,0.76,50.15,3.15,0.78,48.21,3.23,0.7,49.11,3.47,0.28,91.58,5.27
Mauga,1.46,48.63,3.88,1.65,49.51,3.82,1.54,46.97,3.64,1.44,48.08,3.83,1.4,49.65,4.04,1.35,50.05,4.21,1.32,51.14,4.36,1.51,52.91,4.72,6,67.81,6.31
Hanzo,1.81,49.33,2.73,2.14,52.86,2.7,1.79,48.08,2.43,1.73,48.8,2.7,1.76,49.05,2.87,1.76,49.27,3,1.96,50,3.12,1.76,51.86,3.34,0.74,46.95,4.12
Pharah,1.31,52.47,2.6,1.21,52.62,2.67,1.29,51.28,2.52,1.3,52.39,2.53,1.29,52.72,2.58,1.36,53.63,2.7,1.48,54.13,2.88,1.54,54.75,3.13,1.38,51.9,2.91
