Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.96,50.45,3.97,4.24,50.65,3.06,6.02,50.15,3.27,6.91,50.17,3.57,8.55,50.37,4.03,10.69,50.6,4.51,11.56,51.37,4.84,9.72,50.41,4.97,2.25,0,4.13
Kiriko,6.57,48.94,3.92,6.31,52.25,3.49,6.94,48.04,3.33,6.56,48.52,3.68,6.52,48.75,4.12,6.49,49.37,4.58,6.5,49.8,4.78,5.66,51.31,4.96,2.25,77.45,6.13
Genji,5.35,53.54,2.35,7.07,63.18,3.19,5.02,49.26,2.07,5.16,52.41,2.25,5.43,53.5,2.34,5.42,54.42,2.42,4.99,53.89,2.49,4.42,54.92,2.73,2.25,72.96,2.89
Moira,3.41,49.57,4.4,4.22,53.53,4.09,4.56,49.8,3.92,3.96,49.3,4.23,3.15,48.73,4.68,2.34,49.51,5.37,1.47,47.69,5.75,0.57,41.04,6.42,N,N,N
Sojourn,3.79,47.11,2.5,3.74,50.74,2.62,3.76,45.96,2.27,3.73,46.09,2.36,3.59,46.67,2.51,3.9,48.04,2.7,4.62,48.66,2.9,5.4,53.55,3.26,23.6,85.36,3.98
Soldier: 76,3.93,50.14,2.61,6.02,56.99,3.14,4.62,48.57,2.37,4.18,49.41,2.52,3.69,49.16,2.61,3.11,50.4,2.76,2.45,51.24,2.96,1.68,51.66,3.18,1.12,0,4
Cassidy,5.25,50.09,2.55,4.11,53.63,2.5,4.23,49.09,2.24,4.63,49.76,2.41,5.5,50.5,2.59,6.41,50.07,2.73,7.37,49.07,2.78,7.82,50.84,3.11,13.48,70.68,4.92
Zenyatta,3.13,52.39,4.52,2.17,50.77,3.71,3.2,52.38,3.96,3.11,52.71,4.28,3.24,52.91,4.74,3.33,52.03,5.16,2.97,50.47,5.4,2.6,50.7,5.59,1.12,100,5.5
Reaper,2.07,55.49,2.57,4.44,67.34,3.84,2.65,52.29,2.39,2.34,53.54,2.43,1.78,55,2.49,1.2,53.14,2.42,0.78,54.22,2.39,0.43,54.55,2.45,N,N,N
Juno,5.18,50.59,3.87,5.36,52.16,3.45,5.7,50.2,3.28,5.15,50.24,3.62,5.06,50.17,4.05,5.01,51.3,4.65,4.87,51.83,4.94,4.12,53.88,5.59,2.25,100,9.5
