Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.42,49.71,4.04,3.99,52.91,3.27,5.36,50.08,3.45,6.77,49.81,3.79,8.26,49.52,4.11,9.13,49.53,4.37,9.25,49.18,4.55,7.83,50.1,4.69,6.49,65.5,4.71
Kiriko,5.93,48.35,4.07,5.68,50.29,3.24,6.09,48.22,3.52,5.97,48.32,3.93,5.88,48.22,4.28,5.9,48.23,4.48,5.88,47.99,4.63,5.78,49.61,4.79,2.77,59.78,5.87
Genji,3.32,49.58,2.17,4.61,58.27,2.53,3.22,47.42,1.95,3.12,49.17,2.13,3.34,49.41,2.2,3.46,49.41,2.21,3.28,48.35,2.28,2.51,49.54,2.38,0.51,61.94,3.48
Moira,2.76,48.7,4.57,4.04,51.01,3.79,4.08,48.85,4.07,3.28,48.62,4.55,2.46,48.22,4.96,1.74,48.24,5.36,1.14,47.75,5.59,0.62,47.61,5.76,0.63,56.34,6.98
Sojourn,2.66,45.68,2.43,2.74,48.51,2.35,2.78,45.26,2.21,2.55,44.59,2.32,2.4,45.01,2.47,2.73,46.44,2.6,3.22,47.27,2.71,4.02,49.4,2.98,3.09,53.45,3.16
Soldier: 76,2.89,48.23,2.47,4.28,52.36,2.56,3.64,47.47,2.32,3.12,47.32,2.41,2.67,47.54,2.49,2.29,49.31,2.65,2.06,50.13,2.74,1.58,52.06,2.99,0.63,59.68,2.63
Cassidy,5.39,47.52,2.44,4,54.5,2.4,4.21,47.87,2.19,4.86,47.77,2.35,5.61,46.87,2.46,6.45,46.55,2.54,7.08,47.26,2.66,7.15,48.68,2.84,4.71,56.48,3.38
Zenyatta,2.63,53.6,4.85,2.84,54.29,3.99,2.78,53.46,4.29,2.73,54.01,4.72,2.7,54.04,5.12,2.52,53.19,5.38,2.13,51.08,5.49,1.52,50.32,5.53,0.51,46.08,4
Reaper,1.95,51.52,2.35,2.64,57.79,2.72,2.43,50.89,2.3,2.2,51.12,2.32,1.84,50.74,2.33,1.51,51.58,2.35,1.22,51.74,2.36,1.02,52.82,2.45,3.68,53.95,3.25
Juno,3.09,50.91,4.09,3.97,50.95,3.15,3.65,50.15,3.54,3.16,50.86,3.99,2.85,51.24,4.4,2.79,51.37,4.71,2.71,51.13,4.84,2.58,50.67,4.91,1.23,59.18,5.1
Ashe,3.33,52.04,2.94,2.24,53.59,2.73,2.72,51.87,2.74,3.11,51.56,2.88,3.45,51.99,2.98,3.79,51.86,3.03,4.24,52.86,3.08,4.75,54.63,3.26,2.93,61.45,3.53
Ramattra,1.73,48.13,3.33,2.26,51.56,3.35,2.38,48.96,3.28,2.08,47.9,3.31,1.55,46.96,3.35,1.15,47.52,3.42,0.91,47.09,3.46,0.92,48.19,3.6,0.99,48.92,3.13
Mercy,2.9,49.95,3.9,3.74,47.98,2.45,2.76,47.98,2.94,2.69,49.84,3.62,2.87,50.38,4.25,2.98,50.66,4.8,3.23,51.1,5.34,3.48,54.33,6.13,3.01,78.85,6.81
Zarya,1.92,50.77,4.31,1.24,53.84,3.91,1.48,51.28,3.85,1.77,50.13,4.07,1.96,49.7,4.29,2.13,50.76,4.57,2.7,52,4.87,4.03,54.19,5.24,6.25,61.02,5.84
Bastion,2.88,50.68,2.92,3.15,52.6,2.74,3.52,50.12,2.7,3.18,50.05,2.83,2.66,50.29,3.01,2.38,51.79,3.16,2.31,52.34,3.28,2.35,54.32,3.5,2.81,70.45,4.33
Lúcio,1.44,52.24,3.14,2.48,54.2,2.66,1.99,51.41,2.86,1.54,52.04,3.09,1.22,52.38,3.34,1.1,52.7,3.55,0.98,52.28,3.72,0.9,53.12,3.73,0.55,68.77,6.53
Mauga,1.23,47.63,3.81,1.69,48.36,3.57,1.5,45.78,3.52,1.39,47.31,3.75,1.19,48.33,3.96,0.92,48.76,4.06,0.76,49.51,4.24,0.79,50.13,4.41,10.01,61.16,5.1
Hanzo,2.12,48.81,2.85,2.6,54.94,2.77,2.1,48.14,2.53,1.95,47.94,2.72,2.06,48.39,2.92,2.23,48.42,3.03,2.43,49.84,3.17,2.21,52.5,3.41,1.39,40.27,2.49
Pharah,1.26,50.47,2.6,1.46,49.42,2.58,1.43,49.24,2.52,1.28,50.36,2.54,1.2,51.29,2.62,1.18,50.94,2.65,1.14,51.11,2.79,0.96,52.93,3.13,0.16,12.41,1.56
Illari,1.3,51.71,3.2,1.74,51.65,2.55,1.57,51.27,2.84,1.38,51.83,3.14,1.21,52.52,3.4,1.11,51.49,3.53,1.02,49.48,3.54,1.01,52.47,3.79,0.36,17.29,2.66
Doomfist,3.26,51.24,3.1,1.67,53.07,3,1.89,52,2.97,2.81,51.95,3.03,3.76,51.01,3.07,4.3,50.68,3.13,4.25,50.62,3.29,4.88,51.07,3.58,4.59,58.73,4.67
