Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.41,48.89,3.84,3.56,50.54,3.01,4.87,49.29,3.39,6.56,48.74,3.78,7.96,48.52,4.05,8.5,48.77,4.22,8.31,48.62,4.36,7.06,49.79,4.54,2.69,54.5,4.76
Kiriko,7.07,49.65,4.1,7.58,49.96,3.28,7.59,49.22,3.71,6.97,49.56,4.22,6.75,49.76,4.56,6.62,49.89,4.71,6.39,50.49,4.84,6.12,51.71,5.03,4.55,70.19,6.08
Genji,3.57,52.16,2.17,3.73,55.73,2.38,3.25,50.56,2,3.63,52.03,2.15,3.85,52.12,2.21,3.64,52.22,2.26,3.38,52,2.33,2.46,51.59,2.46,0.6,69.72,3.77
Moira,4.01,51.29,4.54,5.45,50.92,3.71,4.93,50.95,4.12,3.98,51.54,4.72,3.37,51.94,5.28,2.79,51.63,5.58,2.17,50.29,5.69,1.6,50.77,5.94,0.99,61.45,6.8
Sojourn,2.04,46.12,2.38,1.7,49.2,2.3,1.87,46.07,2.22,1.98,45.29,2.32,2.08,45.47,2.46,2.32,45.6,2.55,2.88,47.27,2.7,3.43,48.88,2.93,1.92,64.43,3.87
Soldier: 76,2.55,49.69,2.45,3.04,52.06,2.54,2.91,48.85,2.32,2.68,48.77,2.41,2.24,49.88,2.51,1.94,50.81,2.63,1.8,51.22,2.72,1.36,52.02,2.85,0.05,0,3.43
Cassidy,4.51,48.62,2.39,2.92,53.39,2.37,3.47,49.41,2.21,4.42,48.37,2.33,5.25,47.55,2.42,5.96,47.62,2.52,6.85,47.79,2.61,7.42,49.3,2.81,4.09,52.39,3.14
Zenyatta,2.33,53.57,4.74,2.35,52.77,3.87,2.24,53.59,4.28,2.32,54.47,4.82,2.5,53.75,5.17,2.39,52.83,5.38,2.04,50.97,5.48,1.45,50.08,5.63,0.55,59.64,6.17
Reaper,1.92,51.33,2.19,2.53,54.52,2.46,2.17,50.63,2.13,1.97,50.79,2.15,1.68,50.78,2.17,1.45,50.38,2.2,1.29,50.79,2.26,1.36,54.52,2.38,1.51,65.73,2.99
Juno,2.07,50.68,3.89,2.9,50.02,3.12,2.29,50.01,3.53,1.89,51.09,4.11,1.84,51.31,4.5,1.83,51.22,4.59,1.7,51.49,4.54,2,51.91,4.81,2.58,56.85,5.64
Ashe,1.73,51.64,2.8,1.19,52.35,2.6,1.48,51.4,2.62,1.82,51.53,2.79,1.95,51.63,2.9,1.98,51.68,2.93,2.13,51.9,3,2.23,52.41,3.16,0.93,56.59,3.7
Ramattra,1.88,48.16,3.14,2.81,50.99,3.19,2.7,47.93,3.05,1.91,46.99,3.12,1.21,47.59,3.25,0.9,47.53,3.33,0.76,47.73,3.43,0.79,46.76,3.61,0.99,45.13,3.79
Mercy,2.47,48.52,3.54,2.97,46.26,2.37,2.27,47.53,2.93,2.28,49.26,3.69,2.56,49.2,4.21,2.65,49.15,4.52,2.68,49.62,4.93,2.64,52.55,5.49,2.39,76.08,7.78
Zarya,1.44,52.52,4.51,0.92,55.03,4.11,1.22,52.14,4.05,1.48,51.68,4.34,1.51,51.88,4.68,1.71,52.97,5.01,2.22,54.12,5.26,3.27,55.71,5.61,6.78,62.01,5.9
Bastion,1.76,47.19,2.5,2.65,49.88,2.5,2.38,47.44,2.43,1.8,45.85,2.5,1.22,45.58,2.6,0.95,45.55,2.68,0.78,46.97,2.76,0.72,49.12,3.05,0.36,56.23,3.48
Lúcio,0.71,50.53,2.63,1.44,52.96,2.27,0.81,49.84,2.51,0.57,50.13,2.79,0.52,48.92,2.91,0.54,48.7,3.05,0.54,47.42,3.07,0.5,51.64,3.37,0.16,5.33,0
Mauga,1.7,49.2,3.98,1.88,48.42,3.66,1.8,47.53,3.72,1.71,49.08,3.99,1.61,50.3,4.22,1.5,51.88,4.39,1.5,52.25,4.54,1.63,51.85,4.81,15.5,66.72,6.1
