Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,8.06,50.47,3.96,4.19,50.6,3.06,6.25,50.52,3.33,7.2,50.42,3.61,8.7,50.36,4.03,10.58,50.49,4.47,11.51,50.69,4.83,9.52,51.7,5.01,3.87,75.58,5.35
Kiriko,6.25,48.9,3.92,6.11,51,3.4,6.62,48.3,3.4,6.29,48.45,3.71,6.15,48.92,4.14,6.15,49.27,4.54,6.06,49.86,4.81,5.12,50.7,4.89,2.58,76.34,6.96
Genji,5.45,53.14,2.32,6.65,61.08,2.96,4.92,49.93,2.1,5.19,52.07,2.24,5.63,53.26,2.33,5.75,54.02,2.4,5.48,53.84,2.49,4.65,54.48,2.63,2.58,71.89,2.8
Moira,3.28,49.3,4.46,4.01,51.62,3.95,4.28,49.48,4,3.76,49.17,4.31,3.02,48.95,4.79,2.29,48.69,5.34,1.48,48.44,5.72,0.68,51.15,6.24,0.07,100,26
Sojourn,3.45,46.08,2.43,3.76,48.41,2.46,3.72,45.03,2.21,3.43,45.32,2.33,3.23,45.66,2.47,3.32,47.43,2.66,3.79,48.28,2.86,4.63,51.59,3.14,10.04,63.98,3.82
Soldier: 76,4.24,49.93,2.6,6.21,55.14,2.94,4.73,48.23,2.37,4.41,49.27,2.52,4.08,49.64,2.63,3.54,50.47,2.76,2.96,51.36,2.94,2.26,53.49,3.16,1.09,32.04,3.16
Cassidy,5.52,49.81,2.53,4.25,51.62,2.36,4.41,49.27,2.24,4.91,50.25,2.42,5.82,50.05,2.57,6.83,49.06,2.69,7.73,48.97,2.81,8.39,49.4,2.99,24.36,80.26,4.46
Zenyatta,3.44,52.59,4.53,2.32,50.24,3.69,3.42,52.72,4,3.48,53.14,4.3,3.58,53,4.72,3.65,51.97,5.16,3.36,50.55,5.43,2.43,49.72,5.69,1.02,77.94,6.2
Reaper,2.2,54.1,2.47,4.37,64.51,3.52,2.77,51.68,2.31,2.42,52.82,2.38,1.97,53.09,2.39,1.39,53.08,2.4,0.86,53.92,2.4,0.57,56.74,2.63,0.2,97.74,2.83
Juno,4.42,50.18,3.78,5.46,52.68,3.48,5.27,49.42,3.26,4.55,49.73,3.59,4.1,50.16,4.02,3.83,50.71,4.55,3.67,51.23,4.95,3.08,52.31,5.21,2.1,94.2,3.57
Ashe,2.72,51.46,2.8,1.55,44,2.22,2.27,50.63,2.58,2.6,51.59,2.73,2.94,52.14,2.87,3.2,51.79,2.94,3.35,52.18,3.02,3.58,53.67,3.21,2.92,59.07,3.72
Ramattra,2.48,50.39,3.5,2.7,53.84,3.7,2.99,49.89,3.33,2.97,49.81,3.44,2.33,50.16,3.56,1.71,51.25,3.68,1.3,52.95,3.88,1.2,52.93,4.09,0.41,86.98,6.94
Mercy,2.48,49.78,3.44,3.84,49.73,2.6,2.4,45.62,2.52,2.03,48.31,3.02,2.3,50.91,3.77,2.88,51.9,4.54,3.33,53.04,5.22,3.49,56.07,5.96,6.04,77.33,6.69
