Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.35,49.48,3.96,3.82,55.19,3.41,5.4,49.86,3.35,6.74,49.57,3.71,7.91,49.17,4,8.92,49.09,4.26,9.56,49.25,4.49,8.26,49.93,4.62,3.46,57.72,5.02
Kiriko,7.54,49.95,4.19,6.07,51.99,3.4,7.81,49.71,3.67,7.82,49.75,4.04,7.57,49.94,4.36,7.41,50,4.57,7.43,49.87,4.71,6.52,50.77,4.89,5.93,72.92,7.11
Genji,5.68,53.05,2.34,6.26,64.1,3.1,4.8,51.07,2.12,5.27,52.07,2.25,5.98,52.71,2.32,6.3,52.78,2.39,6.04,53.13,2.51,5,53.16,2.65,2.42,45.47,2.38
Moira,2.61,48.41,4.41,3.71,51.43,3.66,3.9,48.61,3.92,3.08,47.93,4.3,2.38,48.08,4.78,1.74,48.25,5.22,1.19,47.41,5.35,0.56,48.69,5.69,0.04,100,3.5
Sojourn,2.58,45.52,2.31,2.59,51.45,2.39,2.92,45.06,2.1,2.58,43.88,2.17,2.41,45.03,2.33,2.47,45.96,2.47,2.69,47.31,2.64,3.23,50.37,2.93,1.96,51.79,3.35
Soldier: 76,3.49,49.68,2.49,5.14,56.6,2.77,4.28,48.69,2.32,3.74,48.42,2.4,3.33,48.97,2.5,2.88,50.17,2.64,2.37,50.87,2.81,1.86,52.58,3.06,0.65,61.93,4.02
Cassidy,6.15,47.92,2.34,4.58,58.52,2.61,4.73,49.09,2.11,5.52,47.97,2.23,6.42,47.1,2.32,7.35,46.65,2.44,7.83,47.03,2.56,8.48,48.7,2.75,6.24,61.84,3.34
Zenyatta,2.29,52.77,4.6,2.83,55.3,4,2.62,53.54,4.12,2.35,52.89,4.42,2.28,52.96,4.81,2.1,51.38,5.08,1.79,50.78,5.33,1.22,46.28,5.4,0.27,56.01,3.27
Reaper,3,54.7,2.45,3.6,62.62,3.14,3.35,54.01,2.39,3.25,54,2.4,2.99,53.96,2.4,2.63,54.7,2.44,2.18,54.82,2.47,2.05,56.97,2.63,4.77,58.26,2.95
Juno,1.82,50.11,3.69,3.08,51.42,3.1,2.71,49.53,3.32,2.01,49.87,3.66,1.49,50.04,4,1.28,50.56,4.24,1.23,51.15,4.31,1.22,52.94,3.96,1.31,68.18,5.01
