Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.27,49.82,3.91,4.26,51.83,3.09,5.95,50.18,3.32,6.76,49.84,3.62,7.74,49.61,4,8.84,49.63,4.39,9.04,49.67,4.65,7.8,50.8,4.86,5.73,72.26,5.22
Kiriko,6.1,48.86,3.97,6.33,52.18,3.43,6.67,48.72,3.46,6.17,48.48,3.78,5.91,48.57,4.17,5.86,49.04,4.5,5.8,48.84,4.68,5.23,50.21,4.86,2.22,55.66,5.33
Genji,5.38,52.33,2.33,6.19,62.72,2.94,4.67,50.44,2.14,5.05,51.32,2.25,5.62,52.07,2.32,5.9,52.31,2.39,5.67,52.1,2.48,5.08,52.79,2.67,3.83,67.01,2.94
Moira,3.95,50.31,4.81,4.59,52.64,4.02,4.8,50.03,4.18,4.33,49.91,4.56,3.77,50.33,5.14,3.21,50.63,5.75,2.57,50.34,6.16,1.81,49.8,6.52,2.37,82.77,8.98
Sojourn,2.9,45.63,2.42,3.22,52.6,2.56,3.14,45.4,2.21,2.91,44.44,2.31,2.72,44.9,2.45,2.77,45.84,2.62,3.11,47.05,2.8,3.54,49.01,3.08,5.46,63.77,3.75
Soldier: 76,3.8,49.27,2.57,5.67,57.54,2.97,4.3,48.41,2.36,3.98,48.12,2.47,3.64,48.36,2.59,3.2,49.37,2.73,2.72,49.9,2.91,2.25,52.49,3.16,0.9,55.81,3.2
Cassidy,6.02,48.92,2.5,4.33,55.55,2.46,4.77,49.67,2.24,5.36,49.23,2.38,6.31,48.5,2.52,7.34,47.77,2.64,8.27,47.88,2.77,9.21,49.02,2.96,13.69,62.74,3.47
Zenyatta,3.42,52.2,4.49,2.7,53.24,3.84,3.64,52.28,3.99,3.54,52.55,4.29,3.5,52.5,4.69,3.31,51.47,5.07,2.92,49.92,5.31,2.25,47.42,5.4,1.05,69.83,7.03
Reaper,2.71,56.03,2.58,4.38,65.6,3.47,3.17,54.47,2.47,2.96,54.91,2.51,2.61,55.36,2.54,2.03,56.05,2.59,1.47,56.64,2.66,1.16,58.05,2.86,0.29,95.63,4.03
Juno,2.79,49.58,3.7,4.3,53.31,3.32,3.57,48.61,3.21,2.9,48.92,3.55,2.45,49.67,3.99,2.23,49.88,4.42,2.22,50.35,4.62,2.12,51.47,4.82,3.03,87.21,10.36
