Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.93,49,3.84,3.88,51.5,3.09,5.19,49.25,3.35,6.86,48.78,3.74,8.29,48.7,4.01,9.03,48.77,4.19,8.99,49.07,4.34,8.01,50.06,4.54,10.13,71.59,5.65
Kiriko,6.66,49.83,4.15,7.24,50.13,3.36,7.32,49.4,3.73,6.68,49.68,4.21,6.32,49.92,4.56,6.12,50.18,4.72,5.91,50.87,4.82,5.31,51.17,5.01,5.1,61.29,5.63
Genji,4.11,51.54,2.16,4.32,55.95,2.44,3.57,49.66,1.96,3.95,51.42,2.12,4.5,51.73,2.19,4.58,51.24,2.22,4.3,50.89,2.29,3.26,51.91,2.45,2.16,64.82,3.02
Moira,3,49.88,4.41,4.84,50.45,3.79,4.21,49.55,4.08,3.07,49.88,4.53,2.28,50.14,5.05,1.69,49.56,5.35,1.15,49.41,5.55,0.58,50.19,5.94,0.43,71.92,8.63
Sojourn,1.88,45.09,2.34,1.73,48.79,2.31,1.8,44.86,2.17,1.76,44.07,2.27,1.81,44.08,2.37,2.03,45.29,2.5,2.6,46.56,2.66,3.19,46.91,2.85,2.62,57.12,3.59
Soldier: 76,3.19,49.92,2.46,3.96,53.07,2.63,3.72,49.18,2.34,3.37,48.98,2.4,2.8,49.78,2.5,2.48,50.52,2.6,2.28,50.97,2.7,1.81,52.72,2.82,2.32,57.51,3.24
Cassidy,4.47,48.24,2.37,3.09,53.96,2.42,3.48,48.63,2.17,4.28,47.96,2.3,5,47.2,2.39,5.66,47.42,2.5,6.43,47.89,2.61,6.87,49.75,2.8,4.94,52.45,3.16
Zenyatta,2.49,53.54,4.71,2.64,53.64,3.97,2.49,53.84,4.27,2.5,54.06,4.72,2.6,53.61,5.08,2.43,52.89,5.28,2.07,50.3,5.37,1.31,48.35,5.39,0.61,60.52,6.67
Reaper,2.67,54.72,2.45,3.24,57,2.79,3.05,53.64,2.38,2.78,54.24,2.39,2.44,55.01,2.43,2.17,55.14,2.47,1.93,55.69,2.53,1.91,58.8,2.77,1.05,57.97,2.85
Juno,1.76,50.54,3.86,2.64,50.75,3.21,2.11,49.64,3.48,1.62,50.79,4.02,1.49,50.98,4.42,1.45,51.26,4.47,1.41,51.1,4.36,1.59,51.53,4.77,2.62,51.26,4.5
Ashe,1.98,51.09,2.75,1.46,52.28,2.63,1.73,50.55,2.57,2.04,50.74,2.71,2.15,50.91,2.83,2.17,51.39,2.88,2.32,52.58,2.97,2.51,53.38,3.09,2,58.24,3.77
Ramattra,2.03,49.32,3.22,2.84,51.97,3.31,2.82,48.95,3.13,2.21,48.6,3.19,1.54,49.12,3.3,1.13,49.11,3.38,0.86,49.29,3.46,0.79,49.63,3.63,1.02,64.92,5.05
Mercy,2.6,49.36,3.66,3.14,46.41,2.44,2.37,47.56,2.92,2.43,50.09,3.7,2.66,50.25,4.25,2.77,50.09,4.59,2.84,51.41,5.03,2.96,53.46,5.53,5.92,68.75,6.27
Zarya,1.35,49.95,4.22,0.87,53.34,3.97,1.11,50.05,3.82,1.34,49.02,4.02,1.45,49.21,4.3,1.57,49.89,4.6,1.94,51.13,4.91,2.83,53.54,5.31,3.76,54.97,5.72
Bastion,1.87,47.7,2.53,2.8,50.56,2.61,2.59,47.98,2.46,1.94,46.51,2.49,1.39,46.68,2.61,1.09,46.55,2.66,0.95,46.06,2.74,0.84,50.39,2.94,0.61,65.48,2.84
