Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.67,49.83,3.79,3.94,51.59,3.03,5.33,50.03,3.4,6.94,49.7,3.76,8.03,49.49,3.99,8.54,49.52,4.16,8.56,49.51,4.31,7.57,52.92,4.62,4.74,68.29,5.34
Kiriko,6.14,48.75,3.91,7.18,49.16,3.17,6.7,48.66,3.61,5.95,48.48,4.05,5.6,48.61,4.32,5.54,48.66,4.47,5.58,49.68,4.64,5.4,52.42,4.91,4.91,73.32,5.91
Genji,3.92,52.11,2.11,3.88,55.14,2.21,3.65,50.71,1.97,3.99,51.93,2.09,4.29,52.28,2.15,4.04,52.15,2.18,3.59,51.8,2.26,2.51,54.43,2.46,1.07,66.16,3.01
Moira,4.12,50.82,4.47,6.04,50.21,3.71,5.21,50.73,4.18,4.05,51.05,4.67,3.26,51.38,5.14,2.6,50.78,5.4,1.97,50.38,5.55,1.32,52.17,6.11,0.54,62.1,6.06
Sojourn,2.66,46.51,2.34,2,48.32,2.21,2.32,46.19,2.21,2.64,46.1,2.31,2.89,45.76,2.38,3.21,46.67,2.48,3.66,47.72,2.62,4.12,51.24,2.96,2.29,66.51,3.85
Soldier: 76,2.95,50.24,2.42,3.32,51.87,2.41,3.39,49.56,2.33,3.08,49.66,2.4,2.67,50.46,2.49,2.3,51.12,2.6,2.03,50.96,2.7,1.65,53.74,2.93,0.58,50.32,3.45
Cassidy,4.89,48.79,2.32,3.17,52.47,2.22,3.98,49.53,2.16,4.9,48.32,2.27,5.63,47.72,2.34,6.29,47.94,2.44,6.92,48.61,2.57,7.57,52,2.84,5.65,66.33,3.73
Zenyatta,2.42,53.93,4.59,2.49,53.87,3.81,2.44,54.35,4.26,2.48,54.35,4.66,2.47,53.88,4.97,2.36,52.82,5.17,2.01,51.67,5.32,1.4,51.31,5.51,0.27,85.32,7.53
Reaper,2.21,53.13,2.28,2.78,55.43,2.49,2.55,52.19,2.21,2.28,52.59,2.23,1.91,53.26,2.28,1.62,53.43,2.3,1.41,53.71,2.38,1.35,56.09,2.6,0.68,69.36,2.82
Juno,2.18,51.42,4.62,2.97,50.53,3.75,2.4,51.17,4.28,2,51.73,4.88,1.91,52.07,5.25,1.9,51.18,5.28,1.88,51.75,5.34,2.04,54.97,5.72,2.21,78.4,9.17
Ashe,1.95,52.03,2.5,1.4,52.06,2.3,1.74,51.46,2.38,2.02,51.76,2.5,2.21,52.29,2.56,2.18,52.48,2.59,2.17,52.65,2.67,2.35,56.48,2.98,1.18,62.91,3.58
Ramattra,1.69,48.61,3.17,2.44,50.58,3.17,2.27,48.01,3.09,1.69,48.04,3.18,1.21,48.6,3.29,0.91,48.78,3.32,0.77,48.62,3.44,0.71,50.97,3.69,0.91,50.96,3.92
Mercy,2.22,48.61,3.44,2.77,46.38,2.34,2.14,47.92,2.94,2.06,49.31,3.61,2.21,49.19,4.07,2.23,48.96,4.41,2.27,50.58,4.75,2.32,52.82,5.54,2.25,82.22,6.93
Zarya,1.27,52.25,4.41,0.77,55.28,4.1,1.04,51.59,4.01,1.3,51.03,4.24,1.39,51.37,4.51,1.57,52.72,4.8,1.98,54.85,5.18,2.71,59.29,5.69,6.31,70.52,6.82
Bastion,2.24,47.87,2.47,3.42,49.95,2.42,3.01,47.75,2.4,2.21,46.93,2.48,1.57,46.88,2.59,1.21,47.45,2.66,0.96,48.09,2.76,0.81,49.9,3.1,0.54,53.26,3.78
Lúcio,0.72,51.23,2.64,1.37,53.73,2.3,0.84,50.74,2.54,0.59,50.54,2.76,0.54,50.24,2.94,0.55,48.84,3,0.55,47.92,3.07,0.46,49.95,3.18,0.12,22.8,2.71
Mauga,1.61,48.29,3.59,1.73,46.64,3.23,1.62,47.03,3.43,1.64,48.47,3.63,1.59,49.25,3.72,1.51,50.14,3.85,1.45,50.33,3.98,1.57,54.34,4.35,8.99,83.61,7.09
Hanzo,1.81,49.91,2.73,1.83,52.35,2.57,1.74,49.4,2.51,1.8,49.71,2.73,1.89,49.28,2.86,1.87,49.62,2.96,1.85,50.31,3.11,1.74,54.52,3.37,0.7,59.64,3.47
Pharah,1.35,51.85,2.48,1.27,52.02,2.5,1.37,51.5,2.41,1.39,51.65,2.43,1.36,51.81,2.49,1.32,51.94,2.58,1.25,53.62,2.76,1.18,56.97,3.08,1.42,62.12,3.8
Illari,0.9,50.66,3.46,1.19,52.04,2.84,1,50.77,3.28,0.86,50.95,3.58,0.78,50.2,3.76,0.76,48.49,3.79,0.79,49.04,3.89,0.8,53.33,4.2,0.66,56.35,4.81
Doomfist,2.81,52.32,3.18,1.37,54.41,3.14,1.9,52.15,3.06,2.81,52.05,3.1,3.68,51.95,3.15,4.13,52.21,3.27,4.18,52.93,3.45,4.35,56.12,3.89,5.34,65.84,4.4
Venture,0.75,53.75,2.12,0.49,55.56,2.19,0.71,54.04,2.14,0.87,53.41,2.1,0.84,53.33,2.11,0.77,53.7,2.11,0.64,53.47,2.11,0.54,52.29,2.22,0.29,77.33,3.24
Junkrat,1.29,52.86,2.3,1.51,53.07,2.2,1.48,52.72,2.21,1.36,52.94,2.32,1.17,53.17,2.4,0.97,52.12,2.41,0.74,52.09,2.47,0.51,54.61,2.52,0.31,67.45,3.43
Sigma,2.23,51.51,3.58,2.1,51.67,3.37,2.29,50.85,3.41,2.3,51.26,3.58,2.2,52.03,3.72,2.12,51.79,3.79,2.14,52.77,3.98,2.53,55.95,4.27,4.41,70.72,5.37
Brigitte,1.02,51.22,3.06,0.98,53.69,2.4,1.03,51.66,2.76,1.03,50.69,3.04,1.02,50,3.35,1.02,50.69,3.64,0.98,51.61,3.91,0.78,56.07,4.28,0.19,70.45,5.28
Widowmaker,1.32,47.66,2.37,1.39,48.83,2.5,1.28,46.4,2.23,1.24,47.47,2.35,1.3,47.6,2.37,1.37,47.67,2.4,1.7,49.29,2.52,2.23,53.45,2.91,2.97,66.72,4.23
Lifeweaver,1.89,49.62,4.16,1.89,50.19,3.19,2.06,50.08,3.86,2.06,49.87,4.34,1.83,49.2,4.65,1.54,48.46,4.76,1.2,46.69,4.87,0.95,48.91,5.15,0.25,43.45,5.1
Sombra,0.97,48.9,2.92,0.86,49.28,2.6,0.95,48.81,2.78,0.99,48.88,2.95,1.04,48.78,3.07,1.02,48.78,3.08,0.89,48.7,3.09,0.65,52.99,3.53,0.25,93.45,6.1
D.VA,1.21,46.94,4.94,1.72,47.32,4.51,1.35,45.7,4.58,1.13,46.8,5.04,1.02,48.15,5.43,1.01,47.85,5.65,1.03,48.34,5.88,1.11,50.61,6.28,2.02,62.43,7.13
Torbjörn,0.73,57.15,2.54,0.75,57.99,2.53,0.86,58.43,2.56,0.81,57.56,2.55,0.64,55.96,2.56,0.55,53.41,2.48,0.44,53.22,2.49,0.34,51.29,2.4,0.12,100,7.67
Tracer,1.28,50.71,2.14,0.8,51.86,2.06,0.86,50.03,2.02,1.15,50.64,2.12,1.52,50.39,2.14,1.96,50.57,2.2,2.46,51.35,2.27,2.85,54.74,2.52,1.9,65.57,3.14
Orisa,1.34,46.06,3.39,1.56,48.1,3.25,1.55,45.72,3.23,1.39,44.99,3.38,1.17,45.75,3.55,1.02,45.97,3.69,1,49.21,4.04,1.03,52.84,4.38,1.61,56.38,4.65
Hazard,0.81,52.7,4.12,0.45,53.79,3.77,0.64,51.47,3.79,0.82,51.3,3.96,0.93,52.02,4.15,1.05,54.26,4.47,1.28,56.52,4.82,1.75,60.49,5.22,2.7,70.1,6.54
Winston,1.11,50.47,3.44,0.76,50.24,3.02,0.95,49.75,3.17,1.18,49.96,3.39,1.26,50.8,3.57,1.28,51.4,3.78,1.32,51.75,4.01,1.27,55.16,4.37,1.69,63.83,5.82
