Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.28,49.36,3.96,3.88,55.31,3.41,5.37,49.59,3.35,6.68,49.52,3.71,7.78,49.06,4.01,8.84,48.91,4.26,9.53,49.15,4.51,8.34,49.8,4.66,2.96,50.73,5.35
Kiriko,7.68,50.08,4.21,6.19,52.08,3.4,7.95,49.98,3.69,8.01,49.81,4.05,7.69,49.97,4.36,7.48,50.23,4.59,7.51,50.17,4.75,6.75,50.46,4.92,4.66,78.46,8.16
Genji,5.67,53.01,2.34,6.08,63.82,3.06,4.78,51.1,2.12,5.26,52,2.25,5.97,52.65,2.32,6.3,52.94,2.4,6.1,53.25,2.54,4.92,52.27,2.66,3.62,44.2,2.3
Moira,2.54,48.44,4.41,3.74,51.56,3.68,3.83,48.59,3.92,3,47.78,4.31,2.29,48.38,4.8,1.66,48.11,5.21,1.12,47.37,5.36,0.54,50.5,5.64,0.07,100,3.5
Sojourn,2.56,45.26,2.3,2.66,50.54,2.33,2.95,44.47,2.09,2.59,43.87,2.17,2.36,44.69,2.32,2.41,45.75,2.47,2.59,47.58,2.64,3.05,51.53,2.96,3.25,48.42,3.35
Soldier: 76,3.49,49.64,2.5,5.25,56.22,2.73,4.33,48.65,2.32,3.75,48.47,2.41,3.3,48.88,2.51,2.85,50.06,2.65,2.38,51.68,2.84,1.84,51.63,3.04,0.89,63.75,4.13
Cassidy,6.11,47.89,2.34,4.52,57.99,2.59,4.66,49.24,2.11,5.48,47.91,2.22,6.4,46.99,2.32,7.26,46.65,2.44,7.86,47.23,2.57,8.34,49,2.76,8.72,56.13,3.12
Zenyatta,2.23,52.8,4.59,2.8,55.41,3.96,2.58,53.35,4.12,2.28,52.59,4.4,2.21,53.21,4.81,2.03,51.86,5.11,1.73,50.71,5.34,1.23,46.7,5.45,0.07,0,2.5
Reaper,3.11,54.9,2.45,3.59,62.69,3.13,3.39,54.14,2.4,3.35,54.26,2.4,3.13,54.42,2.41,2.76,54.8,2.43,2.31,54.59,2.47,2.14,57.46,2.65,6.28,58.38,2.81
Juno,1.85,50.29,3.69,3.19,51.72,3.11,2.85,49.85,3.34,2.09,49.78,3.65,1.47,50.31,4.01,1.27,50.61,4.29,1.21,52.58,4.41,1.27,52.61,4.12,1.55,63.86,4.18
Ashe,2.25,51.31,2.76,1.94,54.93,2.69,2.14,51.1,2.55,2.24,51.48,2.71,2.33,50.63,2.79,2.32,51.37,2.87,2.25,51.47,2.92,1.94,51.84,3.08,1.92,54.46,2.74
Ramattra,1.36,48.32,3.26,2.04,54.5,3.49,2.04,47.93,3.15,1.68,47.72,3.24,1.19,47.51,3.28,0.78,48.69,3.34,0.61,45.97,3.34,0.55,48.01,3.61,0.15,1.14,0.67
Mercy,2.67,50.46,3.92,3.46,49.32,2.52,2.46,48.35,2.93,2.52,50.68,3.63,2.63,50.78,4.23,2.74,51.08,4.77,2.89,50.48,5.21,3.21,54.54,5.96,0.81,79.8,8.23
Zarya,1.71,51.24,4.24,1.15,54.76,4.01,1.46,51.56,3.83,1.59,50.21,3.94,1.74,50.06,4.19,1.78,51.57,4.51,2.25,53.13,4.89,3.74,55.6,5.38,5.99,53.47,5.15
