Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,4.82,48.4,3.88,3.03,50.99,3.08,3.61,48.52,3.31,4.51,48.12,3.68,5.43,48.08,4,5.96,48.35,4.26,6.16,48.83,4.46,5.46,49.58,4.6,4.27,72.87,5.5
Kiriko,3.96,47.77,4.05,4.81,49.11,3.24,4.59,47.34,3.55,4.06,47.32,4.02,3.63,47.74,4.38,3.53,47.88,4.6,3.41,49.2,4.75,3.29,50.75,4.95,2.83,68.41,6.55
Genji,2.68,51.02,2.17,3.61,56.05,2.35,2.55,48.4,1.94,2.48,50.4,2.11,2.71,51.47,2.22,2.85,51.45,2.28,2.67,51.09,2.35,2.09,52.66,2.52,0.4,68.59,3.07
Moira,1.98,48.93,4.5,3.39,50.02,3.72,3.06,48.82,4.06,2.18,48.49,4.54,1.55,49.04,5.14,1.07,48.87,5.52,0.76,50.24,5.71,0.47,47.36,5.95,0.3,24.94,2.25
Sojourn,2.14,46.27,2.49,2.05,48.91,2.33,2.12,45.32,2.25,1.99,44.93,2.38,1.99,46.15,2.54,2.31,47.48,2.71,2.92,47.44,2.83,3.33,50.7,2.99,1.64,46.94,2.74
Soldier: 76,3.11,49.6,2.55,3.99,52.55,2.56,3.68,48.36,2.39,3.34,48.78,2.49,2.88,49.94,2.62,2.52,50.48,2.73,2.23,51.33,2.9,1.95,53.33,3.03,0.84,63.54,3.4
Cassidy,4.61,49.09,2.54,3.37,53.84,2.41,3.5,49,2.26,4.16,48.94,2.44,4.97,48.71,2.58,5.78,48.69,2.67,6.32,48.94,2.78,6.65,49.62,2.95,6.4,74.64,4.55
Zenyatta,1.68,53.43,4.79,2.28,53.58,4,1.95,52.92,4.29,1.74,53.72,4.75,1.61,53.83,5.14,1.41,53.01,5.42,1.2,53,5.68,0.98,52.02,5.93,0.2,83.22,9.17
Reaper,1.82,54.25,2.49,2.54,56.2,2.67,2.31,52.93,2.41,1.99,53.42,2.43,1.64,54.85,2.5,1.33,55.35,2.58,1.05,58.31,2.68,0.87,58.95,2.82,6.89,61.78,3.42
Juno,2.16,50.59,4.1,3.64,50.41,3.27,2.85,49.53,3.55,2.12,50.14,4.1,1.76,51.64,4.65,1.69,51.88,4.99,1.64,51.72,5.08,1.79,53.57,5.37,1.24,85.71,7.67
Ashe,2.36,52.42,2.98,1.75,52.53,2.7,1.97,50.92,2.72,2.29,52.3,2.94,2.52,52.71,3.06,2.67,52.88,3.1,2.81,53.34,3.18,3.07,54.74,3.36,2.28,39.87,3.31
Ramattra,1.41,47.32,3.14,2.03,49.99,3.19,2.1,47.42,3.04,1.65,46.93,3.1,1.11,46.83,3.23,0.78,46.52,3.35,0.61,46.35,3.46,0.49,46.25,3.68,0.3,13.02,3.96
Mercy,2.69,50,4,3.24,46.28,2.47,2.41,47.91,2.98,2.46,49.76,3.84,2.7,50.95,4.48,2.97,51.54,4.97,3.07,50.92,5.34,3.34,54.33,6.1,6.15,71.66,7.03
Zarya,1.05,47.9,4.12,0.8,51.03,3.8,0.9,48.23,3.69,1.01,47.21,3.86,1.06,47.03,4.17,1.14,47.7,4.48,1.43,48.82,4.78,2.06,51.7,5.15,3.42,60.21,5.68
Bastion,2.14,48.07,2.65,2.82,51.2,2.63,2.86,48.28,2.53,2.36,47.27,2.59,1.85,47.34,2.75,1.5,48.23,2.84,1.23,48.2,2.96,1.02,51.88,3.21,1.49,56.32,3.98
Lúcio,0.82,50.84,2.87,1.76,52.73,2.51,1.18,49.55,2.65,0.77,50.53,2.91,0.61,50.97,3.13,0.55,52.4,3.3,0.58,52.18,3.46,0.55,49.33,3.29,0.45,99.84,10.05
Mauga,0.99,48.49,3.84,1.39,48.65,3.65,1.27,47.11,3.55,1.04,47.24,3.73,0.89,49.82,4.05,0.74,50.51,4.29,0.65,51.93,4.51,0.71,55.69,4.65,3.97,74.59,7.51
Hanzo,1.77,49.81,2.87,2.15,52.57,2.69,1.79,49.08,2.57,1.66,49.37,2.77,1.73,49.55,2.97,1.82,49.97,3.1,1.86,50.6,3.23,1.81,52.12,3.39,0.3,56.58,4.65
Pharah,1.06,51.2,2.52,1.19,52.67,2.6,1.18,50.63,2.48,1.09,50.71,2.46,1.01,51.37,2.52,0.95,51.78,2.54,0.92,51.2,2.66,0.76,55.89,2.98,0.69,61.5,2.97
Illari,1.06,53.21,3.45,1.4,52.25,2.73,1.18,51.79,2.99,1.04,52.68,3.38,0.95,54.01,3.68,0.93,54.89,3.91,1.1,54.74,4.03,1.36,53.63,4.2,1.29,78,4.69
Doomfist,2.4,51.45,3.17,1.17,54.87,3.09,1.43,50.91,2.92,2.11,51.77,3.08,2.86,51.31,3.13,3.33,51.13,3.25,3.41,51.33,3.42,3.6,52.05,3.74,4.07,47.69,4.6
Venture,0.77,52.05,2.23,0.53,54.33,2.27,0.71,53.88,2.28,0.8,51.51,2.21,0.83,51.52,2.21,0.79,51.6,2.22,0.76,50.52,2.24,0.71,51.5,2.42,0.05,0,1
