Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.41,48.79,3.84,3.58,50.39,3.01,4.86,49.17,3.38,6.52,48.62,3.77,7.97,48.44,4.05,8.54,48.73,4.23,8.34,48.48,4.37,7.14,49.6,4.52,2.82,58.93,5.22
Kiriko,7.12,49.66,4.11,7.6,49.93,3.28,7.67,49.24,3.72,7.01,49.54,4.22,6.81,49.83,4.58,6.69,49.98,4.73,6.46,50.47,4.84,6.15,51.64,5.05,5.03,71.91,6.24
Genji,3.49,52.13,2.17,3.65,55.73,2.39,3.17,50.59,2,3.56,51.93,2.14,3.75,52.13,2.21,3.55,52.19,2.26,3.31,51.81,2.33,2.39,51.86,2.47,0.64,72.59,3.93
Moira,4.01,51.39,4.56,5.42,51.03,3.72,4.92,50.96,4.13,3.98,51.66,4.73,3.4,52.11,5.3,2.84,51.7,5.61,2.22,50.27,5.7,1.62,50.67,5.93,1.18,61.01,6.88
Sojourn,2.05,46.06,2.38,1.71,48.99,2.3,1.9,46.09,2.22,2,45.14,2.32,2.08,45.6,2.46,2.3,45.33,2.55,2.87,47.45,2.7,3.4,48.89,2.94,1.75,75.79,4.42
Soldier: 76,2.46,49.7,2.45,2.97,52.05,2.55,2.81,48.87,2.33,2.59,48.76,2.41,2.16,49.85,2.51,1.84,50.91,2.63,1.73,51.2,2.73,1.27,52.94,2.82,0.04,0,5.75
Cassidy,4.37,48.53,2.39,2.83,53.41,2.37,3.33,49.41,2.22,4.28,48.26,2.33,5.09,47.46,2.43,5.8,47.53,2.53,6.72,47.67,2.61,7.18,49.16,2.8,3.6,47.05,2.97
Zenyatta,2.31,53.62,4.76,2.35,52.57,3.88,2.22,53.74,4.29,2.31,54.57,4.84,2.49,53.83,5.2,2.39,52.89,5.41,2.04,50.61,5.49,1.49,49.82,5.64,0.36,52.75,5.97
Reaper,1.86,51.05,2.18,2.46,54.48,2.47,2.1,50.41,2.12,1.91,50.43,2.13,1.63,50.49,2.15,1.38,49.8,2.18,1.25,50.21,2.26,1.29,54.61,2.36,1.68,60.39,2.87
Juno,2.06,50.68,3.86,2.88,50.1,3.11,2.27,50.11,3.5,1.88,51.12,4.07,1.84,51.03,4.46,1.84,51.18,4.56,1.7,51.5,4.51,1.98,52.28,4.83,2.96,58.17,5.58
Ashe,1.66,51.64,2.83,1.14,52.13,2.61,1.42,51.37,2.64,1.76,51.68,2.81,1.86,51.49,2.92,1.88,51.63,2.96,2.05,52.32,3.03,2.19,51.84,3.16,0.71,49.63,3.02
Ramattra,1.89,48.01,3.13,2.83,50.74,3.18,2.71,47.83,3.04,1.92,46.94,3.12,1.21,47.42,3.25,0.9,47.33,3.34,0.74,46.97,3.4,0.82,46.41,3.58,1.03,47.49,4.04
Mercy,2.45,48.34,3.54,2.95,46.12,2.37,2.24,47.26,2.92,2.24,49.05,3.69,2.56,49.02,4.2,2.67,49.02,4.52,2.66,49.57,4.92,2.67,52.24,5.46,2.5,75.79,7.67
