Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.68,49.84,3.79,3.95,51.55,3.04,5.37,50.04,3.41,6.93,49.7,3.76,8.03,49.53,4,8.58,49.49,4.17,8.56,49.5,4.32,7.57,52.98,4.61,5.02,72.29,5.69
Kiriko,6.13,48.77,3.91,7.17,49.11,3.17,6.7,48.7,3.61,5.93,48.52,4.05,5.58,48.63,4.32,5.52,48.6,4.47,5.55,49.62,4.64,5.38,52.66,4.95,5.79,79.22,6.59
Genji,3.9,52.13,2.11,3.85,55.04,2.21,3.62,50.72,1.97,3.97,51.94,2.09,4.26,52.32,2.15,4.02,52.18,2.19,3.59,51.87,2.26,2.49,54.86,2.48,1.02,65.77,2.92
Moira,4.12,50.79,4.47,6.07,50.11,3.71,5.23,50.74,4.18,4.03,51.06,4.68,3.24,51.28,5.14,2.58,50.73,5.4,1.98,50.47,5.57,1.31,52.6,6.14,0.52,65.04,6.46
Sojourn,2.63,46.49,2.34,2,48.48,2.21,2.29,46.17,2.22,2.61,46.11,2.31,2.86,45.61,2.38,3.17,46.59,2.48,3.61,47.77,2.62,4.05,51.51,2.97,2.2,66.85,3.87
Soldier: 76,2.95,50.25,2.42,3.32,51.86,2.41,3.37,49.56,2.33,3.07,49.65,2.4,2.66,50.44,2.49,2.3,51.05,2.6,2.04,51.34,2.71,1.63,54.19,2.97,0.63,55.75,3.53
Cassidy,4.9,48.79,2.32,3.19,52.47,2.22,3.98,49.42,2.16,4.91,48.31,2.27,5.64,47.77,2.35,6.3,47.96,2.45,6.94,48.6,2.58,7.56,52.27,2.87,5.59,66.33,3.7
Zenyatta,2.43,53.94,4.59,2.5,53.93,3.83,2.46,54.38,4.26,2.48,54.37,4.67,2.48,53.87,4.98,2.37,52.67,5.16,2.01,51.67,5.33,1.44,52.43,5.58,0.3,86.3,9.05
Reaper,2.21,53.11,2.28,2.78,55.34,2.48,2.55,52.15,2.21,2.28,52.62,2.23,1.91,53.25,2.28,1.61,53.46,2.3,1.42,53.58,2.39,1.37,56.71,2.61,0.63,70.69,2.8
Juno,2.17,51.41,4.61,2.99,50.37,3.75,2.41,51.21,4.28,2,51.84,4.88,1.9,52.04,5.25,1.88,51.24,5.29,1.86,51.44,5.33,1.98,54.87,5.68,1.97,78.96,9.06
Ashe,1.95,52,2.5,1.4,51.82,2.3,1.74,51.46,2.38,2.04,51.8,2.51,2.22,52.2,2.56,2.2,52.46,2.6,2.19,52.61,2.68,2.34,57,3,1.28,68.6,3.59
Ramattra,1.69,48.58,3.17,2.46,50.41,3.17,2.28,47.99,3.09,1.7,48,3.18,1.2,48.56,3.28,0.91,48.82,3.31,0.77,49.26,3.45,0.7,51.03,3.68,0.88,51.33,3.92
Mercy,2.22,48.65,3.44,2.76,46.33,2.35,2.14,48.07,2.95,2.07,49.28,3.62,2.22,49.22,4.08,2.24,48.95,4.41,2.29,50.58,4.76,2.3,53.42,5.53,2.73,82.35,7.25
Zarya,1.28,52.24,4.4,0.77,55.04,4.1,1.05,51.5,4,1.32,50.98,4.23,1.41,51.41,4.5,1.59,52.76,4.8,2.01,55.07,5.19,2.74,59.67,5.72,6.07,69.72,6.73
Bastion,2.23,47.71,2.46,3.42,49.61,2.41,3,47.58,2.4,2.19,46.79,2.48,1.57,46.85,2.59,1.21,47.49,2.66,0.96,47.73,2.75,0.81,49.91,3.1,0.47,53.26,3.78
Lúcio,0.72,51.31,2.64,1.37,53.49,2.32,0.84,50.85,2.54,0.59,50.72,2.76,0.53,50.36,2.94,0.54,49.29,3.01,0.54,48.36,3.1,0.46,51.33,3.22,0.1,22.8,2.71
Mauga,1.62,48.31,3.59,1.74,46.69,3.24,1.63,47.17,3.43,1.65,48.42,3.62,1.6,49.32,3.73,1.51,49.99,3.84,1.46,50.39,3.99,1.57,54.24,4.34,8.47,83.79,7.22
Hanzo,1.82,49.95,2.74,1.83,52.37,2.56,1.75,49.48,2.52,1.81,49.68,2.74,1.89,49.28,2.86,1.9,49.65,2.96,1.87,50.55,3.12,1.76,54.64,3.4,0.7,65.66,4.06
Pharah,1.34,51.87,2.48,1.26,51.8,2.5,1.36,51.6,2.42,1.39,51.56,2.42,1.36,52.11,2.5,1.32,51.9,2.59,1.25,53.52,2.77,1.17,57,3.09,1.33,59.13,3.76
Illari,0.91,50.66,3.46,1.2,51.87,2.85,1.01,50.91,3.29,0.86,50.96,3.58,0.78,50.06,3.76,0.76,48.65,3.79,0.79,48.89,3.87,0.8,52.61,4.17,0.62,55.42,4.79
