Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.63,48.93,3.92,3.82,52.8,3.17,5.03,49.47,3.3,5.93,48.89,3.63,7.1,48.61,3.98,8.2,48.76,4.3,8.62,48.81,4.51,7.46,49.22,4.64,5.67,66.83,5.47
Kiriko,5.65,48.7,4.02,5.52,50.71,3.29,6.3,48.64,3.49,5.82,48.52,3.87,5.47,48.62,4.23,5.38,48.56,4.47,5.28,48.8,4.62,4.96,49.74,4.82,2.98,63.89,6.27
Genji,5.82,53.05,2.33,6.02,62.27,2.88,4.93,51.42,2.15,5.47,52.28,2.26,6.11,52.95,2.33,6.44,53.05,2.38,6.3,53.17,2.49,5.66,53.8,2.66,2.78,57.96,3.02
Moira,2.67,47.4,4.37,3.61,50.26,3.67,3.76,48.04,3.88,3.11,47.25,4.24,2.46,46.79,4.72,1.88,46.66,5.12,1.24,46.13,5.33,0.58,46.16,5.47,0.6,69.29,8.36
Sojourn,2.71,45.45,2.31,2.65,50.74,2.32,2.86,45.35,2.12,2.73,44.84,2.21,2.57,44.69,2.32,2.62,45.57,2.46,2.96,46.18,2.61,3.46,49.26,2.89,2.67,58.69,3.08
Soldier: 76,3.45,49.31,2.48,4.9,55.4,2.7,4.1,48.72,2.31,3.76,48.38,2.41,3.31,48.87,2.51,2.85,49.54,2.63,2.39,50.38,2.77,1.84,51.18,3.01,0.65,61.34,3.1
Cassidy,7.09,48.28,2.31,5.11,57.42,2.5,5.44,49.07,2.1,6.38,48.59,2.21,7.5,47.73,2.31,8.49,47.39,2.4,9.03,46.94,2.5,9.39,48.28,2.68,13.61,75.15,3.9
Zenyatta,2.87,52.63,4.63,3.02,54.23,3.95,3.02,52.43,4.06,2.96,52.94,4.43,2.97,52.92,4.85,2.76,52.11,5.15,2.28,50.68,5.34,1.61,48.69,5.48,0.31,52.88,6.91
Reaper,2.73,56.16,2.55,3.42,60.32,2.95,3.05,54.69,2.48,3,55.44,2.52,2.65,56.21,2.53,2.33,57.11,2.57,1.98,57.41,2.61,1.89,59.49,2.81,6.35,65.16,3.17
Juno,2.07,49.17,3.71,3.03,50.13,2.98,2.68,48.53,3.22,2.2,48.97,3.61,1.87,49.25,4.03,1.69,49.84,4.33,1.64,49.58,4.4,1.33,49.78,4.11,0.54,66.6,4.85
Ashe,2.07,51.12,2.75,1.86,55.26,2.69,2.03,51.03,2.52,2.09,50.83,2.68,2.13,50.87,2.8,2.09,50.89,2.86,2,51.4,2.94,1.84,53.18,3.12,0.91,65.57,3.71
Ramattra,1.22,46.35,3.11,1.84,52.91,3.34,1.89,47.51,3.08,1.56,45.53,3.07,1.03,44.83,3.09,0.64,44.88,3.16,0.48,45.3,3.22,0.42,48.24,3.46,0.31,50.45,3.29
Mercy,2.57,49.48,3.77,3.48,48,2.46,2.54,47.14,2.8,2.36,49.36,3.44,2.47,50.04,4.09,2.73,50.34,4.69,2.9,50.64,5.22,2.99,52.04,5.71,4.68,77.96,7.24
Zarya,1.5,51.22,4.21,1.11,55.38,4.02,1.32,51.32,3.82,1.5,50.56,3.98,1.52,50.01,4.21,1.48,51.53,4.53,1.82,53.45,4.84,2.53,56.23,5.25,3.77,60.78,6.05
Bastion,1.36,46.84,2.49,2.3,52.49,2.64,2.15,47.63,2.4,1.64,45.74,2.43,1.12,45.35,2.53,0.77,46.86,2.69,0.57,47.35,2.75,0.41,46.45,2.94,0.62,51.51,3.41
Lúcio,1.43,53.09,3.12,2.56,55.79,2.7,2.03,52.73,2.84,1.57,52.62,3.06,1.2,52.89,3.3,1.03,53.7,3.56,0.95,52.24,3.63,0.83,55.14,4.02,0.23,99.11,13.09
Mauga,1.14,48.12,3.79,1.61,49.42,3.68,1.41,47.1,3.49,1.27,46.92,3.66,1.07,48.51,3.94,0.86,50.15,4.1,0.72,49.89,4.26,0.8,53.7,4.6,7.43,64.02,5.75
Hanzo,3.51,50.59,2.92,3.63,57.32,2.98,3.35,50.49,2.64,3.33,50.2,2.79,3.43,50.15,2.95,3.73,50.13,3.1,4.12,50.56,3.24,4.29,51.83,3.42,4,55.75,3.76
Pharah,1.29,49.8,2.45,1.63,53.36,2.64,1.59,48.77,2.36,1.36,48.93,2.37,1.2,49.94,2.42,1.09,50.71,2.55,1.03,51.14,2.71,1,51.89,2.94,1.3,61.37,3.78
Illari,1.21,51.6,3.11,1.78,54.44,2.78,1.5,51.17,2.73,1.27,51.62,2.99,1.11,51.45,3.26,1.02,51.52,3.48,0.97,50.95,3.63,0.92,50.01,3.74,0.34,73.68,5.64
Doomfist,3.98,53,3.21,1.75,57.93,3.3,2.37,53.6,3.07,3.57,53.51,3.16,4.61,52.97,3.18,4.98,52.3,3.24,5.1,51.89,3.38,5.14,53.34,3.71,2.3,56.24,4.18
Venture,1.59,53.52,2.26,0.89,57.21,2.46,1.39,54.28,2.32,1.7,53.7,2.26,1.71,52.89,2.23,1.62,53.33,2.25,1.48,52.98,2.28,1.3,53.2,2.4,1.08,57.31,2.4
Junkrat,1.17,49.37,2.25,1.84,52.33,2.25,1.69,49.15,2.11,1.33,49.11,2.21,1.04,49.37,2.33,0.82,48.97,2.42,0.58,48.37,2.45,0.29,48.65,2.37,N,N,N
Sigma,1.85,52.69,3.95,1.56,55.29,3.76,2,52.79,3.74,2.04,52.24,3.86,1.87,52.72,4.04,1.6,52.68,4.16,1.49,52.73,4.24,1.6,53.92,4.47,1.08,61.27,4.43
Brigitte,1.53,48.82,3.62,1.13,50.1,2.83,1.45,51.11,3.13,1.56,49.41,3.4,1.58,48.21,3.72,1.6,47.56,4.06,1.56,47.18,4.3,1.23,48.02,4.53,0.34,82.15,8.54
Widowmaker,1.38,46.91,2.26,2.17,54.42,2.74,1.44,44.7,2.07,1.27,45.61,2.18,1.25,46.77,2.24,1.37,47.06,2.28,1.6,47.52,2.37,2.27,48.49,2.63,3.03,60.71,3.16
Lifeweaver,1.69,46.09,3.64,1.82,46.34,2.76,2.04,47.16,3.21,1.95,46.4,3.54,1.68,45.92,3.89,1.33,44.98,4.13,0.98,43.66,4.25,0.66,43.44,4.38,0.48,75.39,3.81
Sombra,1.58,48.31,3.04,1.33,50.61,2.72,1.57,48.14,2.79,1.57,48.39,2.98,1.6,48.06,3.11,1.72,48.55,3.22,1.52,47.14,3.25,1.26,50.29,3.51,0.45,69.33,4.48
D.VA,1.62,48.4,5.21,2.79,52.62,5.08,2.06,47.31,4.69,1.72,47.48,5.05,1.44,48.37,5.42,1.23,48.96,5.77,1.25,49.59,6.1,1.44,50.4,6.68,1.59,64.28,9.68
